id,station_name,province,lon,lat,elev (m),RL50 (mm)
8164,YARMOUTH A,NS,-66.0886,43.8308,43,112.4105586
8168,ALBERTON,PE,-64.0167,46.85,3,88.87914312
8170,ALLISTON,PE,-62.6,46.0667,61,107.4251315
8173,BANGOR,PE,-62.6833,46.35,37,92.97609958
8177,CHARLOTTETOWN A,PE,-63.1286,46.2886,49,95.82326004
8179,CHARLOTTETOWN CDA,PE,-63.1333,46.25,23,89.62835851
8183,EAST BALTIC,PE,-62.1667,46.4333,61,94.69760338
8185,ELLERSLIE,PE,-63.9167,46.6167,8,93.18904585
8186,ELMWOOD,PE,-63.3333,46.25,67,117.0059451
8193,MONTICELLO,PE,-62.4667,46.4667,32,92.11071303
8196,NEW GLASGOW,PE,-63.3503,46.4089,6,87.37760009
8198,LONG RIVER,PE,-63.55,46.5,18,84.10969585
8208,STANHOPE,PE,-63.0831,46.4164,3,90.32547673
8212,SUMMERSIDE A,PE,-63.8317,46.4389,20,88.79920899
8213,TIGNISH,PE,-64.0667,46.95,23,76.01906973
8217,WELLINGTON,PE,-64.05,46.4667,50,92.28020542
8224,ARNOLDS COVE,NL,-54,47.75,15,117.1285092
8229,BAIE VERTE,NL,-56.1833,49.9833,110,70.66286445
8236,BOAT HARBOUR,NL,-54.8428,47.4306,15,136.8117087
8237,BONAVISTA,NL,-53.1142,48.6672,26,70.90446696
8239,BOTWOOD,NL,-55.35,49.15,15,73.13991223
8240,BRANCH,NL,-53.9681,46.8831,12,110.5342217
8242,BUCHANS,NL,-56.8667,48.8167,270,94.53141887
8247,BURGEO,NL,-57.6167,47.6167,11,102.2423032
8248,BURGEO 2,NL,-57.6167,47.6167,11,110.256429
8251,BURNT POND,NL,-57.3333,48.1667,299,112.2919916
8252,CAPE BROYLE,NL,-52.9333,47.1,6,102.5304279
8254,BUTLERVILLE,NL,-53.3161,47.5792,16,112.9514285
8259,CARMANVILLE,NL,-54.2667,49.4,4,80.32629137
8263,CHARLESTON,NL,-53.6667,48.3833,13,101.3492935
8265,CLARENVILLE,NL,-53.9639,48.3633,67,94.42688243
8267,COLINET,NL,-53.55,47.2167,27,103.4465584
827,CHILLIWACK,BC,-121.925,49.1722,11,130.6534278
8270,COME BY CHANCE,NL,-54,47.8,34,75.15947746
8271,COMFORT COVE,NL,-54.8833,49.2667,99,62.44768337
8274,CORMACK,NL,-57.4,49.3167,154,82.16280286
8277,CORNER BROOK,NL,-57.95,48.95,5,81.28267119
8279,COW HEAD,NL,-57.7889,49.9117,15,92.69705417
8280,DANIELS HARBOUR,NL,-57.5811,50.2364,19,95.19993182
8282,DEER LAKE,NL,-57.4333,49.1667,11,79.32450974
8283,DEER LAKE A,NL,-57.4,49.2167,22,75.7036354
829,CHILLIWACK GIBSON ROAD,BC,-121.867,49.1667,12,114.1799008
8293,EXPLOITS DAM,NL,-56.6,48.7667,154,80.12246863
8296,FLOWERS COVE,NL,-56.6833,51.3333,9,82.06594692
83,SALTSPRING IS CUSHEON LK,BC,-123.477,48.8203,108,77.27641821
8302,GALLANTS,NL,-58.2333,48.7,143,98.2037001
8309,GARNISH,NL,-55.3608,47.2297,11,115.137123
8312,GLENWOOD,NL,-54.8667,49,30,84.25599626
8313,GOOBIES,NL,-53.9653,47.9492,72,110.9672201
8315,DOYLES,NL,-59.25,47.85,13,109.3015598
8317,GRAND FALLS,NL,-55.6667,48.9333,60,75.20455687
8324,HARBOUR BRETON,NL,-55.8333,47.4667,30,132.7113824
8328,HEARTS CONTENT,NL,-53.3833,47.8667,8,102.5922636
8337,INDIAN BAY B.B.,NL,-53.8756,49.0389,1,92.93184143
8345,LETHBRIDGE,NL,-53.9017,48.35,15,86.4971871
8347,LOCKSTON,NL,-53.3833,48.4,18,103.7867931
8348,LOGY BAY,NL,-52.6642,47.6242,27,85.19239828
8349,LONG HARBOUR,NL,-53.8167,47.4167,8,107.247551
8353,MIDDLE ARM,NL,-56.0833,49.6833,48,82.92340021
8357,MUSGRAVE HARBOUR,NL,-53.9833,49.45,3,69.8177707
8358,NEW CHELSEA,NL,-53.2167,48.0333,9,97.87278284
8361,PETTY HARBOUR,NL,-52.7167,47.4667,6,107.6183439
8366,PLUM POINT,NL,-56.8833,51.0667,6,81.10656798
8367,POINT LEAMINGTON,NL,-55.4,49.3333,8,113.5169861
8370,POOLS COVE FORTUNE BAY,NL,-55.5833,47.7,150,169.5585058
8371,PORT AUX BASQUES,NL,-59.1547,47.5739,40,111.6509879
8379,PORT SAUNDERS,NL,-57.2,50.65,91,93.98658464
838,CLOVERDALE EAST,BC,-122.698,49.1092,50,87.4306433
8382,PORT UNION,NL,-53.0833,48.5,6,90.51439695
8386,RATTLING BRK NORRIS ARM,NL,-55.3,49.0667,9,81.73776228
8387,ROCKY HARBOUR,NL,-57.8833,49.5667,68,86.45471498
8397,ST ANTHONY,NL,-55.6,51.3667,12,78.11711373
84,SAANICH DOM ASTRO OBS,BC,-123.417,48.5167,222,77.70480747
8403,ST LAWRENCE,NL,-55.3833,46.9167,48,114.0220028
8405,ST SHOTTS,NL,-53.5833,46.6333,46,95.84595113
8409,SALMONIER NATURE PARK,NL,-53.2833,47.2667,136,117.8870125
8411,SALT POND,NL,-55.2017,47.0936,30,126.3547342
8416,SOPS ARM WHITE BAY,NL,-56.8833,49.7667,17,75.40195618
8418,SOUTH BROOK PASADENA,NL,-57.6167,49.0167,38,74.31418746
8419,SPRINGDALE,NL,-56.0833,49.5,23,73.25263926
8423,STEPHENVILLE A,NL,-58.55,48.5333,25,85.81487056
8426,SUNNYSIDE,NL,-53.9333,47.8667,15,89.35220475
8428,SWIFT CURRENT,NL,-54.2131,47.8853,18,114.5803403
843,COQUITLAM LAKE,BC,-122.8,49.3667,161,227.1671634
8431,TERRA NOVA NAT PARK HQ,NL,-53.9833,48.55,84,82.16991986
8438,TORS COVE,NL,-52.85,47.2167,6,104.4940477
8447,WESTBROOK ST LAWRENCE,NL,-55.3833,46.95,30,123.3123183
845,CHILLIWACK R HATCHERY,BC,-121.704,49.08,225,101.9435231
8450,WHITBOURNE,NL,-53.5375,47.4167,58,179.2006766
8453,WINTERLAND,NL,-55.3,47.1667,52,123.4333157
8455,WOODY POINT,NL,-57.9167,49.5,23,82.52203286
8464,MAIN BROOK,NL,-56.0167,51.1833,14,92.37079439
8472,BATTLE HARBOUR LOR,NL,-55.6,52.25,9,66.73820841
8474,BELLE ISLE,NL,-55.3833,51.8833,130,86.85212447
8479,CARTWRIGHT,NL,-57.035,53.7083,14,78.2771019
848,CULTUS LAKE,BC,-121.983,49.0833,46,113.8606878
8484,CHURCHILL FALLS A,NL,-64.1,53.55,440,51.86104766
8486,GOOSE A,NL,-60.4167,53.3167,49,69.07364587
8489,HOPEDALE (AUT),NL,-60.2167,55.45,12,87.4786547
8498,NAIN A,NL,-61.6833,56.55,6,64.61178808
8505,MAKKOVIK A,NL,-59.1886,55.0822,70,59.21938557
8518,WABUSH LAKE A,NL,-66.8742,52.9272,551,59.05846837
874,HANEY CORRL INSTN,BC,-122.517,49.25,142,117.9240629
875,HANEY EAST,BC,-122.558,49.2044,30,118.1504388
8766,SALTSPRING ST MARY'S L,BC,-123.546,48.8881,46,79.09512385
8767,VICTORIA INT'L A,BC,-123.426,48.6472,20,80.50394272
8769,VANCOUVER INT'L A,BC,-123.182,49.195,4,84.66693884
8774,EDMONTON INT'L A,AB,-113.583,53.3167,723,78.61594185
8775,CALGARY INT'L A,AB,-114.02,51.1139,1084,78.91692194
8783,QU'APPELLE 1,SK,-103.983,50.5667,663,80.16885572
8784,REGINA INT'L A,SK,-104.667,50.4333,578,75.9532169
8785,SASKATOON DIEFENBAKER INT'L A,SK,-106.717,52.1667,504,77.30625052
8786,WINNIPEG RICHARDSON INT'L A,MB,-97.2333,49.9167,239,87.90928323
8789,OTTAWA MACDONALD-CARTIER INT'L A,ON,-75.6692,45.3225,114,77.97949537
8792,LONDON INT'L AIRPORT,ON,-81.1511,43.0331,278,83.48039501
8795,TORONTO LESTER B. PEARSON INT'L A,ON,-79.6306,43.6772,173,77.2057132
8799,L'ASSOMPTION,QC,-73.4347,45.8094,21,76.66402621
88,SATURNA CAPMON,BC,-123.128,48.7753,178,71.10269929
8807,MONTREAL/MIRABEL INT'L A,QC,-74.0333,45.6667,83,94.10075021
8811,L'ALVERNE,QC,-66.7,48.1333,290,79.02354829
8816,VAL-D'OR A,QC,-77.7867,48.0564,337,67.12261237
8821,HALIFAX STANFIELD INT'L A,NS,-63.5,44.88,145,106.9188211
8825,ST MARGARET'S BAY,NS,-63.9,44.7,17,131.1412338
8826,O'LEARY,PE,-64.2617,46.7003,38,79.19427031
8829,BAY D'ESPOIR GEN STN,NL,-55.8,47.9833,23,125.2244801
883,HOLLYBURN RIDGE,BC,-123.183,49.3833,930,207.591145
8832,GANDER INT'L A,NL,-54.5769,48.9464,151,82.82505071
8833,HAWKE'S BAY,NL,-57.1833,50.6,11,68.00004313
8842,ST JOHN'S A,NL,-52.7428,47.6222,140,100.2079711
8844,ST JOHN'S WEST CDA,NL,-52.7833,47.5167,114,104.7861912
8847,WOODDALE BISHOP'S FALLS,NL,-55.55,49.0333,46,78.07631921
889,IOCO REFINERY,BC,-122.883,49.3,53,147.4013747
892,LADNER,BC,-123.017,49.0833,1,68.75325381
896,LAIDLAW,BC,-121.579,49.3564,37,152.3493038
899,LANGLEY LOCHIEL,BC,-122.583,49.05,101,91.92590914
900,LANGLEY PRAIRIE,BC,-122.65,49.15,87,106.3817346
91,SHAWNIGAN LAKE,BC,-123.626,48.6469,159,100.7997131
910,MAPLE RIDGE KANAKA CREEK,BC,-122.507,49.2111,76,133.5629885
912,MISSION,BC,-122.333,49.1333,60,112.7637092
923,N VANCOUVER CAPILANO,BC,-123.117,49.35,93,143.2176346
942,PITT POLDER,BC,-122.631,49.2732,5,159.3369385
944,POINT ATKINSON,BC,-123.265,49.3304,14,81.56582359
946,PORT COQUITLAM CITY YARD,BC,-122.783,49.2667,7,113.5381219
959,ROSEDALE,BC,-121.8,49.1833,11,105.6871096
967,SARDIS,BC,-121.895,49.0819,107,100.1380965
971,STAVE FALLS,BC,-122.367,49.2333,110,161.3021721
973,STEVESTON,BC,-123.189,49.1306,0,64.76239105
974,SUMAS CANAL,BC,-122.11,49.1133,9,120.9887644
978,SURREY MUNICIPAL HALL,BC,-122.828,49.1067,76,96.87797847
979,SURREY NEWTON,BC,-122.847,49.1333,73,93.08079391
98,SOOKE LAKE NORTH,BC,-123.64,48.5756,231,135.9014554
991,VANCOUVER CITY HALL,BC,-123.117,49.2833,86,109.4079337
1020,W VANC CAPILANO GCC composite,BC,-123.1135,49.359725,230,163.2391604
1036,WHITE ROCK CAMPBELL SCIENTIFIC composite,BC,-122.784,49.01835,13,72.31147826
1080,N VANCOUVER REDONDA DR composite,BC,-123.0805,49.3739,666,194.2122777
111,VICTORIA GORDON HEAD composite,BC,-123.2835,48.46085,25,87.10736988
1117,LYTTON composite,BC,-121.575,50.2333,202,64.33285423
1157,KELOWNA A composite,BC,-119.389,49.95305,443,36.27368075
1163,KELOWNA EAST composite,BC,-119.407,49.8631,488,43.98509377
1169,KEREMEOS composite,BC,-119.819,49.20515,425,41.59904082
1196,OLIVER composite,BC,-119.5545,49.1724,306,40.75075375
12,CENTRAL SAANICH VEYANESS composite,BC,-123.412,48.5847,45,85.28123179
1204,OSOYOOS WEST composite,BC,-119.438,49.0326,297,42.93347126
1287,CRESTON composite,BC,-116.5235,49.09635,574,52.20570897
1324,ROSSLAND CITY YARD composite,BC,-117.801,49.0804,1062,59.71968756
1353,CRANBROOK A composite,BC,-115.764,49.52125,922,46.00483576
1379,KIMBERLEY PCC composite,BC,-115.9595,49.63435,924,44.81026028
1418,BLUE RIVER A composite,BC,-119.2865,52.1395,690,52.63965251
1461,KAMLOOPS A composite,BC,-120.446,50.70945,345,31.48146329
1483,LUMBY SIGALET RD composite,BC,-118.775,50.375,480,39.25559347
1503,SALMON ARM composite,BC,-119.2556667,50.6952,476,40.88503263
158,CAMPBELL RIVER composite,BC,-125.302,50.0164,62,104.0779086
1893,WHITEHORSE A composite,YT,-135.048,60.70975,673,33.68769372
2027,TUKTOYAKTUK composite,NT,-133.013,69.44165,11,27.3827421
2072,CHESTERFIELD composite,NU,-90.7239,63.3401,8,49.17392209
2079,COPPERMINE composite,NU,-115.1305,67.825,16,49.70822163
2212,IGLOOLIK composite,NU,-81.80835,69.375,37,30.57426375
2342,CALMAR composite,AB,-113.865,53.2865,722,77.36988782
256,ALBERNI LUPSI CUPSI composite,BC,-124.825,49.25,6,121.3433259
259,AMPHITRITE POINT composite,BC,-125.537,48.9189,19,178.0545451
286,HOLBERG composite,BC,-127.9915,50.65,312,175.5188138
2993,RALSTON composite,AB,-111.175,50.25835,770,70.829522
316,TAHSIS composite,BC,-126.652,49.92435,7,296.9230087
332,ALTA LAKE composite,BC,-122.9626667,50.14296667,655,77.49587912
353,GIBSONS composite,BC,-123.5275,49.39125,48,76.10853498
3928,REGINA CDA composite,SK,-104.575,50.40835,573,81.39856774
4062,LEADER composite,SK,-109.5415,50.8833,672,69.73551797
4091,SHAUNAVON composite,SK,-108.4085,49.65,916,71.35184237
4118,CONSUL composite,SK,-109.5,49.3,936,58.35071483
4182,KINDERSLEY composite,SK,-109.1585,51.4667,682,56.95011931
4186,KINDERSLEY CDA EPF composite,SK,-109.175,51.50835,687,68.15950984
4305,SASKATOON SRC composite,SK,-106.5915,52.15,502,64.86341664
4418,NIPAWIN A composite,SK,-104.0085,53.34165,365,70.96371648
4453,MCKAGUE composite,SK,-103.833,52.575,541,99.27577884
45,GANGES MANSELL RD composite,BC,-123.499,48.86085,59,92.71903365
4505,HAMIOTA composite,MB,-100.6085,50.1833,519,73.4736897
4529,PORTAGE LA PRAIRIE composite,MB,-98.30835,49.975,261,79.11576553
4650,MORDEN composite,MB,-98.09165,49.1833,300,98.87905582
4787,GIMLI composite,MB,-97.03335,50.6333,222,108.7349061
481,KITIMAT TOWNSITE composite,BC,-128.6375,54.05915,118,148.9875573
504,PRINCE RUPERT MONT CIRC composite,BC,-130.27,54.3268,36,191.9491355
5052,PICKLE LAKE (AUT) composite,ON,-90.216,51.4478,388,79.65146238
5069,ATIKOKAN composite,ON,-91.625,48.74165,393,81.86608022
515,STEWART composite,BC,-129.984,55.94305,6,120.0175566
5343,DYMOND ONT HYDRO composite,ON,-79.675,47.50835,196,71.40698614
5358,KAPUSKASING CDA composite,ON,-82.4504,49.40695,222,73.24427726
537,AIYANSH composite,BC,-129.0235,55.2354,212,93.04332544
5449,ARNPRIOR GRANDON composite,ON,-76.38335,45.4167,107,76.57522642
5459,BROCKVILLE composite,ON,-75.68335,44.6,94,90.83710719
5494,DES JOACHIMS composite,ON,-77.7,46.19165,133,72.10324525
5530,KINGSTON ONT HYDRO composite,ON,-76.4903,44.2553,84,79.44473415
5658,BEATRICE composite,ON,-79.39165,45.1333,293,81.7122497
5741,ORILLIA BRAIN composite,ON,-79.4278,44.60975,235,98.9513398
5912,CHATHAM composite,ON,-82.20765,42.395,181,84.88328873
5959,NIAGARA FALLS composite,ON,-79.06665,43.1333,179,87.26410501
5980,PORT DALHOUSIE composite,ON,-79.25835,43.19165,91,71.84961778
6022,VINELAND RITTENHOUSE composite,ON,-79.40835,43.175,87,82.00074331
6068,CAMBRIDGE GALT MOE composite,ON,-80.30835,43.34165,279,97.41804563
6182,ALBION composite,ON,-79.8333,43.925,278,80.87051695
6196,BLOOMFIELD composite,ON,-77.23335,43.9833,91,80.85412881
6269,GREENWOOD MTRCA composite,ON,-79.05835,43.9,119,76.90769613
6397,PINE GROVE composite,ON,-79.57776667,43.79443333,180,82.6678353
6407,RICHMOND HILL composite,ON,-79.44055,43.87195,229,82.86498502
6440,TORONTO AGINCOURT composite,ON,-79.2667,43.775,172,84.97252322
6445,TORONTO BEVERLEY HILLS composite,ON,-79.49165,43.74165,171,76.73958581
6583,LINDSAY composite,ON,-78.7412,44.34613333,260,88.72680478
6645,JOLIETTE composite,QC,-73.4333,46.025,57,94.54257065
6716,TROIS RIVIERES composite,QC,-72.60835,46.375,54,87.14432926
6828,MACDONALD COLLEGE composite,QC,-73.9333,45.425,33,85.54697365
6849,MONTREAL JEAN BREBEUF composite,QC,-73.6,45.5,95,92.57019827
6998,ARUNDEL composite,QC,-74.625,45.95835,202,88.46899158
70,NORTH PENDER ISLAND composite,BC,-123.2935,48.7653,62,75.72889137
7674,CAMPBELLTON composite,NB,-66.675,48,17,98.12805856
7956,HALIFAX composite,NS,-63.575,44.65,51,110.6845139
808,BURNABY CAPITOL HILL composite,BC,-123.001,49.292,93,127.4041714
8133,TRURO composite,NS,-63.28335,45.3667,32,88.75543985
815,BURNABY SIMON FRASER U composite,BC,-122.9106667,49.27476667,211,115.7120418
8333,HOLYROOD GEN STN composite,NL,-53.08335,47.45,14,91.95383694
841,COQUITLAM COMO LAKE AVE composite,BC,-122.8715,49.26055,141,126.6539217
863,DELTA PEBBLE HILL composite,BC,-123.088,49.00545,27,60.10039746
878,HANEY UBC RF ADMIN composite,BC,-122.578,49.2739,131,147.1931188
890,KENSINGTON PRAIRIE composite,BC,-122.775,49.05835,61,87.98705838
913,MISSION WEST ABBEY composite,BC,-122.2605,49.1596,111,117.725858
936,N VANCOUVER WHARVES composite,BC,-123.1185,49.3051,5,113.287785
95,SOOKE composite,BC,-123.7415,48.3667,30,129.9913963
953,RICHMOND DALLYN 2 composite,BC,-123.09,49.1747,2,76.17116566
970,SEYMOUR FALLS composite,BC,-122.969,49.4389,210,265.4046875
977,SURREY KWANTLEN PARK composite,BC,-122.8465,49.18775,81,111.057371
