ilocy,ilocx,HDD (degC-day),rlat,rlon,lat,lon,station_name,ratio,model_vals
710,1169,5135.0,2.4663266066280873,17.454610658846974,47.0333,-70.9167,STE ANNE DE BEAUPRE,1.0213328646390956,4999.497763504932
710,1174,5052.0,2.4775887360087,17.69149433444093,46.9667,-70.5833,MONTMAGNY,1.0142740415330658,4952.919491221007
710,1225,4801.0,2.4503054913706883,19.923144460296516,46.1703,-67.5536,WOODSTOCK,1.1090482596038733,4304.616824433634
710,1240,4588.0,2.4538374466501836,20.62178160144984,45.9167,-66.6167,FREDERICTON CDA,1.1135378054760228,4097.053927719424
710,1248,4428.0,2.4523914808738034,20.97348209091824,45.7833,-66.15,GAGETOWN 2,1.1028078090045978,3992.647939005764
710,1299,4345.0,2.464534456384161,23.20076633026193,44.9167,-63.2333,LOWER MEAGHERS GRANT,1.234004104773742,3501.2765405065197
711,559,4512.0,2.5265028875468567,-9.538431741080254,49.1267,-111.654,MASINASIN,0.9775294739904475,4589.786323471696
711,763,5586.0,2.5160958184100637,-0.5191396988927048,50.0134,-97.8071,MARQUETTE,1.1041458656820542,5030.691876733979
711,1049,6483.0,2.498364362147083,12.14743197083642,48.55,-78.4833,MANNEVILLE,1.2109193616940381,5323.705657581984
712,599,5210.0,2.537436513099903,-7.770754446701081,49.4378,-108.98899999999999,EASTEND CYPRESS (AUT),1.078570724202907,4803.328982902039
712,644,5173.5,2.56447352271798,-5.7812821487659996,49.73125,-105.9565,ASSINIBOIA,1.0556960976008039,4873.026517544443
712,670,5236.0,2.5308055853026388,-4.632149798689609,49.8167,-104.18299999999999,YELLOW GRASS,1.0434922882013984,4989.575878560649
712,782,5613.0,2.534476547966111,0.3428936572918165,50.0333,-96.4667,BEAUSEJOUR 2,1.0905385847904903,5118.08204498353
712,1054,6162.0,2.5693781490772243,12.368776262825914,48.5667,-78.1333,AMOS,1.1462026736628426,5345.809940826461
712,1229,5099.0,2.543272234514257,20.125117322318697,46.1833,-67.2333,MAPLETON,1.1800155051770993,4296.853388532795
712,1238,5035.0,2.5516354407498194,20.50751112763191,46.05,-66.7167,ROYAL ROAD,1.2033898569671917,4160.508041026958
712,1258,4443.0,2.5551516497549285,21.39703724448969,45.7167,-65.5333,SUSSEX,1.134771633325469,3893.3287768374767
712,1355,3773.0,2.558199415687226,25.705259485464225,43.9322,-60.0094,SABLE ISLAND,1.0474556786960525,3581.8251953125
713,553,4790.0,2.5820012344151984,-9.791876818087163,49.1333,-112.05,MILK RIVER,1.0235379014850485,4653.554684112697
713,1177,5084.0,2.592920434280473,17.819878310600807,47.0333,-70.35,LAMARTINE,1.0249749853028898,4932.254898907883
713,1244,4793.0,2.5880834006331126,20.757678859211282,45.9903,-66.3633,ACADIA FOREST EXP ST,1.1623444394895979,4100.396216288631
713,1264,4768.0,2.612766678734319,21.66351545348529,45.6667,-65.15,WOLFE LAKE CS,1.2336507371202716,3843.237838722504
713,1268,4346.0,2.605983214039064,21.81846865676879,45.6,-64.95,ALMA,1.137319413442675,3799.797975674338
713,1278,4364.0,2.5929897681063143,22.295057999272316,45.4,-64.3333,PARRSBORO,1.1693743206191405,3710.9442234928665
714,533,4937.0,2.6247434806866274,-10.670716836211362,48.9997,-113.376,CARWAY,0.9017627049804698,5444.074940177022
714,624,5015.0,2.65724539890561,-6.645855250272714,49.7167,-107.3,ANEROID,1.0367026819206504,4810.275524639747
714,722,5764.0,2.6545108371310495,-2.331970639315499,50.1,-100.633,OAKNER,1.0881356872244479,5267.373999093641
714,772,5615.0,2.616814766031618,-0.107003867454187,50.1167,-97.1667,STONY MOUNTAIN,1.095485713342706,5096.784600744818
714,1009,6293.0,2.635152432203594,10.394038056827705,49.0667,-81.0333,COCHRANE,1.1741479077127777,5329.520789439118
714,1186,5522.0,2.659356556594008,18.206800425724534,46.9667,-69.7833,ST PAMPHILE,1.1443139741291566,4798.488278407745
714,1299,4341.0,2.640022632473893,23.22509884639864,45.0667,-63.1,MIDDLE MUSQUODOBOIT,1.205044788889388,3582.117556862925
715,737,5531.0,2.677185304459422,-1.6461626722303258,50.15,-99.5667,NEEPAWA MURRAY 6 SOUTHWEST,1.0704625086498536,5137.897483460492
715,745,5606.0,2.7000726518314337,-1.2926387503021448,50.1833,-99.0167,GLADSTONE SOUTH,1.1042818319173278,5048.082034246893
715,754,5720.0,2.69047932872118,-0.8860081616431726,50.1826,-98.3822,DELTA MARSH CS,1.1275516876140208,5044.4382129387695
715,776,5492.0,2.667271777948411,0.08458005588984939,50.1672,-96.8681,SELKIRK,1.065952409506399,5123.254738322978
715,788,5684.5,2.682532987171596,0.601651839374645,50.1789,-96.0615,PINAWA WNRE,1.1041335803676566,5119.456885412861
715,921,6363.0,2.703334463357099,6.489334819136607,49.7828,-86.9306,GERALDTON A,1.1573331200141617,5467.096993873934
715,1163,6431.0,2.6832756820036425,17.21270812915398,47.3167,-71.15,FORET MONTMORENCY,1.195867895969231,5347.472255321814
715,1183,5692.0,2.703352660024468,18.08230500135852,47.05,-69.9333,STE PERPETUE,1.175248531859505,4816.021438618571
715,1252,4564.0,2.664054980218771,21.13762929121664,45.9167,-65.8167,COLES ISLAND,1.1305517678305623,4014.2870071497587
716,536,4582.0,2.7356797825074115,-10.557344241186216,49.1317,-113.242,CARDSTON,0.8735881519459839,5215.5676993453935
716,701,5499.0,2.7385247186657162,-3.2382989077168,50.1333,-102.05,WAPELLA PIPESTONE,1.0404657102385246,5255.441244005772
716,707,5599.0,2.7231770710861136,-2.9929964009400494,50.1333,-101.667,MOOSOMIN,1.0596562545812824,5254.1044122994845
716,739,5745.0,2.7417748980488845,-1.5799271982076977,50.2167,-99.4667,NEEPAWA WATER,1.1163410331334138,5117.36485495627
716,848,5880.0,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,1.0780232127560974,5423.784817177751
716,1309,4561.0,2.745014568619623,23.65676532780182,44.9833,-62.4833,MALAY FALLS,1.325174146471956,3422.4755581765703
717,526,4680.0,2.748913296689618,-11.007181290188687,49.05,-113.917,CAMERON FALLS,0.7933620309452344,5865.8057715562845
717,592,5149.0,2.791091450100094,-8.07580326635713,49.6406,-109.514,CYPRESS HILLS PARK,1.0643066657002787,4810.7118794093985
717,988,6263.0,2.7844182733983796,9.431461031270734,49.4,-82.4333,KAPUSKASING CDA,1.1718129414939642,5314.682919652053
717,1051,6321.0,2.7724424149031415,12.216949590249524,48.8,-78.2833,LAC BERRY,1.1608287827689299,5414.65586678707
717,1220,4979.0,2.7603843215106942,19.71869245113389,46.5333,-67.6667,BEECHWOOD,1.0937387346392573,4526.700600201819
718,528,4625.0,2.812988203747359,-10.92062877066302,49.1311,-113.809,WATERTON PARK GATE,0.8076946881866751,5694.003736104816
718,536,4633.0,2.8090390132346363,-10.571265786085739,49.2006,-113.286,CARDSTON,0.8920398094081909,5164.535908902719
718,593,5460.0,2.811998922205028,-8.04155769934886,49.6667,-109.46700000000001,CYPRESS HILLS,1.131288492885571,4799.240462715497
718,692,5501.0,2.835407016195248,-3.6706294372449566,50.2,-102.73299999999999,KIPLING,1.035516873936379,5282.478063047457
718,987,6148.0,2.7939506024780143,9.406987093709729,49.4139,-82.4675,KAPUSKASING A,1.1467209826970632,5331.253541056055
718,1037,6610.0,2.8212802951991085,11.630130895993576,48.9833,-79.1333,VAL ST GILLES,1.2076449819477704,5442.712770802693
718,1172,4871.0,2.81187889797727,17.587087362385383,47.3167,-70.5667,PETITE RIV ST FRANCOIS,0.9459307543028734,5120.495884794211
718,1179,5499.0,2.7991512958382723,17.903660294818017,47.2,-70.1333,ST DAMASE DES AULNAIES,1.1090899059025492,4930.2643342619685
718,1263,4605.0,2.819593204849754,21.63900572176269,45.8667,-65.0667,PARKINDALE,1.1696253192827821,3915.0391646308467
718,1299,4416.0,2.8057614051937527,23.227533862191482,45.2167,-63.0,UPPER STEWIACKE,1.2072721489866667,3637.28323053659
719,563,4591.0,2.845578190733637,-9.33997972296452,49.477,-111.446,FOREMOST,0.9999666662421948,4565.359766070992
719,1291,4443.0,2.867827166907126,22.87781030563295,45.4167,-63.4167,DEBERT,1.197297290629398,3690.0100666246635
719,1294,4474.0,2.865301707549471,22.994531657643748,45.3667,-63.2667,TRURO,1.2075909724446854,3684.0826053597675
720,752,5869.0,2.909865111521207,-0.9892112152755341,50.4,-98.55,LANGRUTH,1.1540978013242793,5056.787843836161
720,1172,5267.0,2.9211748252048553,17.5968608830553,47.4167,-70.5,BAIE ST PAUL,1.017313465718957,5148.275303502842
720,1174,5033.0,2.9157195105543443,17.682560835788625,47.3833,-70.3833,ILE AUX COUDRES,0.9834374407888348,5089.0114662146625
720,1218,5064.0,2.915060025357727,19.622613419942642,46.7122,-67.7156,AROOSTOOK,1.092089916762882,4610.930085512873
720,1220,5343.0,2.890364405631569,19.72881367190746,46.6508,-67.5845,BON ACCORD,1.1553489690090266,4598.595717029676
720,1227,5244.0,2.901267852480248,20.033252850710543,46.55,-67.1667,JUNIPER,1.1538464486860445,4519.265984052094
720,1284,4606.0,2.901489114887511,22.54289332329727,45.5833,-63.8333,JACKSON,1.2321962942492646,3717.0403256958452
721,699,5753.0,2.9639579026062517,-3.362546462664063,50.35,-102.26700000000001,WHITEWOOD,1.0810866062762976,5291.601423589226
721,725,6011.0,2.947457268907272,-2.1693572616836576,50.4,-100.4,STRATHCLAIR,1.1240751974631202,5317.464511595372
721,1179,5186.0,2.9632011627512,17.917497467271644,47.35,-70.0333,LA POCATIERE CDA,1.0394366847752414,4961.211133039188
721,1276,4471.0,2.952510648604285,22.20214615660833,45.7667,-64.25,NAPPAN CDA,1.168632133123591,3804.346658006981
722,530,4771.0,2.9802006825695404,-10.800527380979144,49.32,-113.684,WATERTON DAM,0.8592435988154995,5521.363609916028
722,639,5383.0,2.9947906157047606,-5.996687382672818,50.1333,-106.367,CODERRE,1.0935709295082021,4894.751638495707
722,646,5393.0,3.0081405607043217,-5.6824517915707995,50.1833,-105.883,COURVAL,1.0865450598879263,4935.554093992372
722,694,5741.0,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,1.0760650355961048,5305.206146851382
722,723,6089.0,3.008132497519388,-2.2962437089641146,50.4549,-100.603,SHOAL LAKE CS,1.1359125555224021,5330.332633827605
722,760,5840.0,3.003904372048266,-0.6603151832297092,50.4995,-98.0367,OAKPOINT MARINE,1.1488810399147926,5054.649222760619
722,1265,4677.0,2.9876359604991496,21.69359495122803,46.0,-64.9,TURTLE CREEK,1.1826106208982399,3932.5914650040195
722,1273,4589.0,2.99186183107382,22.08356301670653,45.85,-64.3833,SACKVILLE,1.1865751313835695,3845.7057634693183
723,594,4803.0,3.044682502865987,-8.003292419347964,49.9025,-109.46600000000001,MAPLE CREEK,1.006648139841246,4744.474630505926
723,709,5600.0,3.051557182938815,-2.898497165228421,50.4667,-101.55,ROCANVILLE,1.049145595615481,5307.689426471861
723,730,6016.0,3.039374012059399,-1.9740473741181737,50.5,-100.1,SANDY LAKE,1.1417459822769842,5239.520850997122
723,1170,5313.0,3.051697850970607,17.51547824792845,47.5667,-70.55,ST URBAIN,1.0017365060958747,5273.993040648386
723,1175,5632.0,3.055709015235914,17.728991502773084,47.5,-70.25,LES EBOULEMENTS,1.0976054847952614,5102.34258577165
724,564,4659.0,3.098854685759743,-9.295091002394907,49.7342,-111.45,BOW ISLAND,1.0217930156814774,4534.015683959045
724,684,5590.0,3.095145878156031,-4.003195614311606,50.4333,-103.28299999999999,WOLSELEY,1.0395820123221833,5346.952043394549
724,1002,6389.0,3.095391560413416,10.066378797363441,49.5833,-81.3833,ISLAND FALLS,1.1725271240502861,5418.302248219878
725,489,3648.0,3.1151840128259987,-12.6342381251342,49.032,-116.458,LISTER,0.6091721428982106,5954.811686684614
725,594,4726.0,3.1410386313108254,-7.988365624920761,50.0,-109.46700000000001,MAPLE CREEK NORTH,0.9941721124641187,4726.99756044813
725,604,4698.0,3.1239268157126836,-7.556638000229103,50.05,-108.8,TOMPKINS,0.9813102672534927,4760.580431340062
725,651,5244.0,3.132757897675771,-5.455457025132438,50.332499999999996,-105.55250000000001,MOOSE JAW A,1.0423732749266765,5002.563987198306
725,774,5819.0,3.1333041657657645,-0.01765941888999184,50.6333,-97.0278,GIMLI,1.1145608217345813,5191.559331191988
725,775,5596.0,3.1311012949986092,0.011307615739156248,50.6311,-96.9822,GIMLI HARBOUR CS,1.0706451868199252,5197.390811945556
725,1172,5799.0,3.116497432622844,17.600139590724563,47.6,-70.4,ST HILARION,1.1083688667744906,5202.619062918358
725,1182,5564.0,3.1142769282717855,18.043416843892093,47.45,-69.7833,ST BRUNO KAMOURASKA,1.1244019764729922,4920.607887418562
725,1265,4546.0,3.1107959662171765,21.723803549587608,46.1014,-64.7903,MONCTON,1.1437070455471312,3952.4635393340673
725,1267,4690.0,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,1.1869646251173542,3929.0567730327903
725,1286,4456.0,3.1446545758381275,22.638977523080182,45.7667,-63.5667,MIDDLEBORO,1.1890235521510053,3726.558664585921
726,488,3737.0,3.188285817900065,-12.663697670536099,49.0956,-116.529,CRESTON WPCC,0.6184612979416244,6008.4687638152545
726,489,3604.5,3.179127075032331,-12.65283507632622,49.0894,-116.5095,CRESTON,0.5965944622070571,6007.8495652572765
726,545,4500.5,3.1666581548371817,-10.173226964583069,49.6318,-112.8,LETHBRIDGE A,0.9555428119353828,4683.428060004752
726,664,5640.0,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,1.0848228571949865,5169.797286205001
726,678,5516.0,3.1828402961635955,-4.251731975115476,50.5,-103.68299999999999,INDIAN HEAD PFRA,1.0270218655391299,5340.695348319888
726,713,5937.0,3.157757887547335,-2.711981015898477,50.5833,-101.26700000000001,BINSCARTH,1.104125847468215,5346.895663440196
726,732,6402.0,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,1.224042406126712,5200.827427200747
726,1171,5695.0,3.175729098648031,17.567423098047176,47.6667,-70.4167,NOTRE DAME DES MONTS,1.0799704091636217,5243.66706992529
726,1242,4890.0,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,1.1246801165903588,4323.476266939876
726,1284,4274.0,3.1895469156001117,22.55128252462423,45.8433,-63.6553,PUGWASH,1.1343904451187405,3746.4953287914627
726,1292,4389.0,3.16364085105387,22.885859882115625,45.6833,-63.2333,TATAMAGOUCHE,1.176999644790917,3708.023573801944
727,524,4841.0,3.192949668766475,-11.082654513889809,49.4672,-114.177,BEAVER MINES,0.8132660845430612,5919.099747736714
727,527,4747.0,3.2193131888389495,-10.95927082271472,49.519666666666666,-114.00066666666667,PINCHER CREEK A,0.8171077695207579,5776.877111625701
727,545,4358.0,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.9250213770811322,4684.774531489677
727,679,5840.0,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,1.082773789429929,5363.253813621729
727,781,5614.0,3.2007662956617806,0.2748711630557643,50.7,-96.5667,VICTORIA BEACH (AUT),1.0700729666946263,5216.8968901095595
727,829,5912.0,3.191779796551675,2.4023624021833774,50.6333,-93.2167,EAR FALLS,1.0737891099438126,5474.8051570283715
727,1068,6271.0,3.226693631149858,12.995496691892777,49.05,-76.9667,LEBEL SUR QUEVILLON,1.13087807162048,5514.095141965321
727,1175,5386.0,3.23535563304697,17.73710919906378,47.6667,-70.15,LA MALBAIE,1.0474620684049067,5113.064622055489
728,620,5175.0,3.239737027524128,-6.847848201400332,50.2667,-107.73299999999999,SWIFT CURRENT CDA,1.0538627708864534,4882.919098366809
728,621,5146.0,3.2683382675249013,-6.811573228356857,50.3,-107.68299999999999,SWIFT CURRENT A,1.0474549030327391,4885.26003297953
728,674,5514.0,3.2660356220445608,-4.436114995928013,50.5667,-103.98299999999999,QU'APPELLE 1,1.0271302534876245,5338.195537875477
728,738,5610.0,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,1.0825815638265721,5152.944582369566
728,1189,5598.0,3.2607061037378267,18.350351370101194,47.4833,-69.2833,ST ELEUTHERE,1.1412414719531443,4877.627003186279
728,1193,5621.0,3.272071498817136,18.52654239884909,47.4333,-69.0333,RIVIERE BLEUE,1.147834758347867,4869.534543382771
729,576,4549.0,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,0.9717456414382047,4654.966639618138
729,644,5349.0,3.303185646865397,-5.766623266154118,50.4667,-106.06700000000001,PARKBEG,1.0670399012335914,4984.77058466107
729,1142,6004.0,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,1.1341581724806997,5264.053499773596
729,1213,5218.0,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,1.0822147350310993,4794.506032314146
730,524,4856.0,3.3436410785303474,-11.07419534393788,49.6161,-114.215,CONNELLY CREEK,0.8159527870286164,5917.889958889929
730,590,4946.0,3.356437054558129,-8.169887026018502,50.1833,-109.8,GOLDEN PRAIRIE,1.0482517344827398,4691.824511267097
730,654,5330.0,3.337228887993305,-5.324288278331806,50.55,-105.383,BUFFALO POUND LAKE,1.0413849887186843,5089.4298578094385
730,668,5734.0,3.3568203245059554,-4.693936961270538,50.6333,-104.4,ZEHNER,1.0793470886641066,5282.62523465226
730,1255,4934.0,3.348968471420379,21.264290538497672,46.5,-65.2667,HARCOURT,1.2014834075138574,4083.5192293150208
730,1311,4521.0,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,1.2354624964016636,3638.7999322192372
730,1326,4362.0,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,1.2163911617284264,3565.8711216842858
731,471,3582.0,3.395819087785036,-13.437045612651836,49.1,-117.75,WARFIELD,0.6265015531861374,5685.342946328571
731,521,5156.0,3.392853431562612,-11.240696431515284,49.6275,-114.48200000000001,CROWSNEST,0.8479697209148411,6046.245835545202
731,540,4725.0,3.3928929926086964,-10.364921532744418,49.8144,-113.161,MONARCH,0.9674077280981511,4856.747193407999
732,460,3852.0,3.449463864850556,-13.909759469242152,49.0262,-118.46600000000001,GRAND FORKS,0.6942680747287734,5517.11861068289
732,519,5273.0,3.4130634905909547,-11.303295820292044,49.6333,-114.583,COLEMAN,0.8495943187136377,6171.623288618541
732,700,5839.0,3.4274527367636076,-3.2992868677279126,50.8167,-102.21700000000001,ATWATER,1.0719299622020226,5416.581752748783
732,750,5701.0,3.429143610814428,-1.1051624067779984,50.9167,-98.75,VOGAR,1.1039574026545305,5135.136146705432
732,773,6089.0,3.433328186669455,-0.0525920979644637,50.9333,-97.0833,ARBORG,1.1471487093678236,5278.122805204806
732,1047,6658.0,3.417587898129606,12.048192644970198,49.4667,-78.3,JOUTEL,1.1769845953349938,5625.048217485753
732,1240,5164.0,3.4175135208490293,20.60287773956269,46.8167,-66.1167,MCGRAW BROOK,1.1497469351236518,4466.190161133092
732,1263,4655.0,3.420739109984532,21.608073170802484,46.4318,-64.76740000000001,BUCTOUCHE CDA,1.1651295221383648,3972.8184232411304
733,456,3991.0,3.482428806849257,-14.10936690232043,49.0037,-118.772,MIDWAY,0.7204887179970351,5508.17564441144
733,502,4365.0,3.4682737172080658,-12.076659230937375,49.5092,-115.76100000000001,CRANBROOK CITY,0.6745020136526009,6435.084216664158
733,556,4668.0,3.4919469342595337,-9.668283227416524,50.05,-112.133,VAUXHALL CDA CS,1.0127585707841982,4583.298656183538
733,707,5973.0,3.4903975193143655,-2.978402000497234,50.9,-101.71700000000001,LANGENBURG,1.093847471778466,5429.864409412572
733,768,5983.0,3.484183858647711,-0.29435164781651685,50.9833,-97.4667,BROAD VALLEY,1.1353633614966252,5240.073334856329
733,989,6410.0,3.4715962322549268,9.475870472936206,50.0667,-82.1667,SMOKY FALLS,1.159366914879206,5497.818069266793
733,1178,5411.0,3.471889413478817,17.855303395265043,47.85,-69.8667,ST SIMEON,1.0667194269719527,5044.063750876459
733,1195,5523.0,3.483153829805875,18.616475250018723,47.6,-68.8,NOTRE DAME DU LAC,1.117311381034692,4915.3455937704875
733,1198,5531.0,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,1.1160202326006339,4928.160322429413
734,586,5044.0,3.510858827697302,-8.329719633721433,50.3092,-110.086,SCHULER,1.0801579571115374,4643.452914487312
734,678,5809.0,3.5361326828081547,-4.2745335379287175,50.85,-103.76700000000001,LIPTON,1.0614208585949492,5442.105992045526
734,793,6022.0,3.5401506876544375,0.8190498276713648,51.0333,-95.7,BISSETT,1.1284558080279952,5306.515443361686
734,1222,5491.0,3.5409585779014408,19.792402985620257,47.2333,-67.15,NICTAU,1.1191711875547117,4878.745460557149
734,1263,4806.0,3.5125281854438635,21.606688849567945,46.5167,-64.7167,BUCTOUCHE,1.2008651063710618,3979.630752740627
735,474,3564.0,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,0.5994785841791122,5911.766332429881
735,502,4492.0,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,0.6838535763332103,6531.754641441543
735,515,4913.0,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,0.7589278716772017,6437.237001583149
735,620,5030.0,3.57573762417401,-6.844124417848686,50.6,-107.8,STEWART VALLEY,1.0187420730485466,4909.722881697637
735,671,5846.0,3.56461980626041,-4.589525900353018,50.85,-104.26700000000001,CUPAR,1.0775156834228727,5394.96272458211
735,699,5833.0,3.5792392233834045,-3.3206714789392904,50.9667,-102.26700000000001,SALTCOATS,1.0643023150618856,5449.79551358169
735,1139,5639.0,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,1.0660797848439447,5259.756315517285
736,446,3231.0,3.631855361494509,-14.525037632565711,49.0319,-119.443,OSOYOOS WEST,0.552336050314543,5816.835812069739
736,499,4583.0,3.6182607534469056,-12.17419575157562,49.6316,-115.962,KIMBERLEY PCC,0.6967157402102477,6541.050053507644
736,500,4675.0,3.622822715353144,-12.169723060108955,49.6371,-115.95700000000001,MARYSVILLE,0.7093990509722417,6553.06158624439
736,557,4767.0,3.6206018168190783,-9.63575639477059,50.1825,-112.12200000000001,VAUXHALL NORTH,1.0274309481182629,4613.661696086424
736,570,4799.0,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,1.0356050283049965,4607.9720579255045
736,820,6154.0,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,1.097251499309659,5577.0501067680125
736,1147,5819.0,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,1.0901378817314902,5307.868601966802
736,1259,4700.0,3.6098271073172277,21.452579182734077,46.6667,-64.8667,REXTON,1.1552798975305965,4045.4224376905922
736,1281,4757.0,3.596716576564006,22.42466033201312,46.2667,-63.5833,ALBANY,1.2647435782397454,3740.10595703125
737,533,4599.0,3.6668932258558855,-10.669080915876853,50.0189,-113.711,CLARESHOLM WATERWORKS,0.8624368261914662,5302.605944323837
737,534,4803.0,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.9157509892878437,5215.409666154945
737,725,6018.0,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,1.1279810171197426,5305.222830687307
737,731,5751.0,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,1.0889659233222693,5251.487248953528
737,1136,5842.0,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,1.0923359123498537,5318.125453621679
737,1158,5567.0,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,1.01718861245325,5442.180842543688
737,1184,5426.0,3.6760248375221,18.12667970804226,47.95,-69.3833,ST ARSENE,1.0906411381341088,4947.105271124231
737,1256,4605.0,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,1.1149477693232042,4107.034480830949
737,1285,4425.0,3.652028386449833,22.589602696749118,46.25,-63.3333,ELMWOOD,1.176474739060516,3740.10595703125
737,1318,4602.0,3.676886749261778,24.075014131224947,45.65,-61.3833,PORT HAWKESBURY A,1.2567803547694918,3641.165912312991
738,480,3514.0,3.6986872256867462,-13.054626387464916,49.4914,-117.305,NELSON CS,0.5622738048471175,6214.513610207072
738,768,6312.0,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,1.1938722615421513,5257.295226202499
738,1188,5798.0,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,1.168678064634383,4933.288976265956
738,1276,4622.0,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,1.1525938210038684,3987.556884765625
738,1288,4546.0,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,1.2086450087613796,3740.10595703125
738,1297,4157.0,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,1.1147145880723794,3708.2548828125
739,383,3043.0,3.7623786139938704,-17.326055028011574,48.3,-123.53299999999999,RACE ROCKS LIGHTSTATION,0.7639767161022094,3960.728442659288
739,468,3658.0,3.752921020704988,-13.542665484533513,49.4167,-118.05,DEER PARK,0.6149490748215826,5915.041365667258
739,505,4571.0,3.737967306684414,-11.924005969830123,49.8073,-115.631,WASA,0.6721572168078748,6762.28690637189
739,606,5106.0,3.764843611521291,-7.447614010539214,50.7,-108.78299999999999,ABBEY,1.060624236636068,4787.100011758908
739,628,5172.0,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,1.0303640856725265,4991.3846732902575
739,642,5483.0,3.7342872115062344,-5.864321118810744,50.8833,-106.3,TUGASKE,1.068588291211549,5102.2422199619
739,713,6020.0,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,1.0958934705844081,5462.373459836741
739,1154,5609.0,3.741989062421506,16.805250555170705,48.45,-71.2167,SHIPSHAW,1.0289922241711034,5420.340689964552
739,1167,5971.0,3.729922529194133,17.384790007504154,48.25,-70.4,RIVIERE ETERNITE,1.1064959669264456,5365.9975904886505
739,1223,5574.0,3.765611682770055,19.86140863927724,47.4167,-66.9333,MOUNT CARLETON,1.1337503657785408,4888.805526313005
739,1248,4930.0,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,1.1404696105271803,4298.495133222788
739,1287,4588.0,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,1.2198115486575472,3740.10595703125
740,383,2721.0,3.801170263662011,-17.31669566203045,48.3397,-123.539,WILLIAM HEAD,0.6887509772141014,3928.434814453125
740,446,3239.0,3.7918317088633993,-14.547557757226489,49.178999999999995,-119.545,OLIVER STP,0.5410322627241844,5953.070445821332
740,475,3689.0,3.801842492264693,-13.257987075684577,49.5386,-117.648,PASSMORE,0.5971848877109626,6142.611997797159
740,688,5933.0,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,1.0773986649439053,5475.84507929662
740,700,5949.0,3.810561618350116,-3.2835129698857455,51.2,-102.23299999999999,TONKIN,1.076863394575091,5493.341420146235
740,1178,5477.0,3.791934459363496,17.858931482521506,48.15,-69.7,TADOUSSAC,1.0762768201848958,5060.250208186766
740,1194,5509.0,3.7720843136516287,18.580343919237365,47.8833,-68.7,SQUATECK,1.1087517386594703,4940.736537468705
740,1268,4664.0,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,1.1630674126270104,3987.556884765625
740,1283,4569.0,3.7921882654199424,22.51366509642318,46.4089,-63.3503,NEW GLASGOW,1.214760018704519,3740.10595703125
741,387,2716.0,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,0.6874853561607862,3928.434814453125
