ilocy,ilocx,Q10_Gumbel-MM,rlat,rlon,lat,lon,station_name,ratio,model_vals
768,371,0.08,5.029547406576533,-17.84743393457936,49.31658333,-124.92683329999998,PORT ALBERNI (AUT),0.4196223376481809,0.16096629202365875
768,640,0.321,5.04256241367178,-5.954438330658734,52.17083333,-106.7,SASKATOON INTL A,0.7582933876553126,0.35741379857063293
768,900,0.139,5.020598546046365,5.562707450942914,52.19611111,-87.93611111,LANSDOWNE HOUSE (AUT),1.2755697649867301,0.09200557321310043
769,379,0.475,5.079146689740198,-17.48698992426041,49.48661111,-124.43494440000002,SISTERS ISLAND,2.855006417944759,0.14047209918498993
769,399,0.3,5.083444099503577,-16.60690557305561,49.78320833,-123.16119440000001,SQUAMISH AIRPORT,1.1732148506291369,0.2158973217010498
769,514,0.099,5.073142772373729,-11.547420269197556,51.19335833,-115.5522361,BANFF CS,0.35594960673423526,0.2348281890153885
769,1191,0.305,5.058509723741355,18.448032282431036,49.13333333,-68.2,BAIE-COMEAU A,2.1135137694787622,0.12184236198663712
771,424,0.278,5.17993276318436,-15.499915037348574,50.22444444,-121.58194440000001,LYTTON A,1.300043852218908,0.18054702877998352
771,1296,0.354,5.165444231688623,23.0678576687051,47.42527778,-61.77472222,ILES DE LA MADELEINE,0.6770693438745393,0.44144201278686523
772,459,0.125,5.207796525122266,-13.958871018330044,50.703,-119.2906778,SALMON ARM CS,0.963548777005197,0.1095317080616951
773,476,0.221,5.269597433612625,-13.21091076569129,50.96666667,-118.18333329999999,REVELSTOKE A,1.1588435722910273,0.16101673245429993
774,549,0.34299999999999997,5.30989534393918,-9.98887389338274,51.76752278,-113.20558190000001,THREE HILLS,0.8715061894302022,0.33229759335517883
776,375,0.303,5.398795792297833,-17.691787034811796,49.71666667,-124.9,COMOX A,1.2976634939381184,0.19714424014091492
776,574,0.247,5.398588605657063,-8.8618198452816,52.07416667,-111.44944440000002,CORONATION CLIMATE,0.5738764208707547,0.36339765787124634
776,1213,0.364,5.405598077139555,19.402389265309935,49.10916667,-66.65444444,CAP-CHAT,2.1143254631892887,0.14535604417324066
776,1251,0.389,5.366081946486445,21.097426835756565,48.41944444,-64.31694444,CAP-D'ESPOIR,1.6514955073101145,0.19887296855449677
777,381,0.21899999999999997,5.420250279987988,-17.40771589134421,49.83416667,-124.50027779999999,POWELL RIVER A,0.8408776359571405,0.21989475190639496
777,443,0.23199999999999998,5.418355142112611,-14.664387962283548,50.7025,-120.44861110000001,KAMLOOPS A,1.3636202560622914,0.14364750683307648
777,611,0.183,5.410328566512973,-7.227467436188458,52.35974,-108.83472330000001,SCOTT CDA,0.4029359415675164,0.3834587335586548
777,702,0.16699999999999998,5.42698765633609,-3.2247601921992657,52.81666667,-102.3166667,HUDSON BAY(AUT),1.158719819570276,0.12168627232313156
777,1201,0.387,5.422683544978833,18.88228840819151,49.31666667,-67.38111111,POINTE-DES-MONTS,2.8488176503015015,0.11469642072916031
779,529,0.24100000000000002,5.517421654690141,-10.882923913536082,51.77805556,-114.6825,SUNDRE A,0.8514071139986658,0.23899197578430176
780,670,0.19899999999999998,5.541946668719024,-4.606202104116121,52.81666667,-104.6,MELFORT,0.6372304953615074,0.26366961002349854
782,1246,0.22399999999999998,5.649388127428878,20.855594817345434,48.77527778,-64.47972222,GASPE A,1.0299590975881778,0.18362490832805634
785,541,0.223,5.804792691602261,-10.317703558344848,52.18222222,-113.89444440000001,RED DEER REGIONAL A,0.7190537798047747,0.261846661567688
785,621,0.24,5.761985990114917,-6.8094612132902,52.76916667,-108.24361110000001,NORTH BATTLEFORD,0.5733460643282803,0.3534255623817444
787,1230,0.457,5.868297986258983,20.15536491863967,49.25083333,-65.32472222,CAP-MADELEINE,2.235639592235151,0.1725909262895584
790,657,0.228,6.005225677793788,-5.20952598257508,53.21444444,-105.67305559999998,PRINCE ALBERT A,0.8068574075246061,0.23858416080474854
791,545,0.18600000000000003,6.047071002088248,-10.17697657634161,52.44889056,-113.75583470000001,LACOMBE CDA 2,0.5961276649749777,0.26343727111816406
792,582,0.217,6.101757326046463,-8.510033726362712,52.82944611,-111.0955575,WAINWRIGHT CFB AIRFIELD 21,0.518125542806885,0.3536130487918854
792,1330,0.608,6.079406950452909,24.598249512028683,47.57388889,-59.15472222,PORT AUX BASQUES,1.084419201421549,0.47338002920150757
794,430,0.09699999999999999,6.191028649156655,-15.238699301897416,51.26638889,-121.68472220000001,CLINTON A,0.5607613192381967,0.14604854583740234
794,529,0.129,6.175998763409877,-10.874592927333422,52.42139056,-114.91222309999999,ROCKY MTN HOUSE (AUT),0.6289997920950117,0.17315807938575745
796,343,0.71,6.248778810188268,-19.10974178384189,50.0,-127.41666670000001,SPRING ISLAND,2.6440923794507434,0.22671762108802795
797,632,0.172,6.295173195560265,-6.3103094044424735,53.36666667,-107.55,SPIRITWOOD WEST,0.8062748028026739,0.18011459708213806
798,806,0.172,6.378241100142728,1.3922661287442633,53.85722222,-94.65361111,ISLAND LAKE A,1.7253501800019495,0.08416949957609177
800,598,0.26,6.46704523008424,-7.8170025244777985,53.30916667,-110.0725,LLOYDMINSTER,0.6514676893385548,0.3369643986225128
800,763,0.11800000000000001,6.4610481802002715,-0.49984831390568507,53.95833333,-97.84416667,NORWAY HOUSE,0.9584019200923617,0.10395320504903793
800,1207,0.136,6.435424390605278,19.137592167078992,50.1625,-66.43388889,POINTE NOIRE CS,0.5904021688021162,0.1944887638092041
801,870,0.198,6.510376338939495,4.213537302925556,53.81777778,-89.89694444,BIG TROUT LAKE A,1.584585055008913,0.10550017654895782
802,560,0.198,6.516775361034116,-9.491789932268404,53.05,-112.81666670000001,CAMROSE,0.5882825996657427,0.2841729521751404
802,720,0.25,6.535111983149067,-2.420747743804285,53.97138889,-101.09111109999999,THE PAS A,1.210702805494185,0.17434360086917877
802,1209,0.36,6.5325037176877245,19.21483378047518,50.22333333,-66.26555556,SEPT-ILES A,1.64981948088304,0.18423393368721008
803,468,0.191,6.576147475295561,-13.555366981630291,52.129,-119.2899167,BLUE RIVER CS,0.9478139930447568,0.17014288902282715
803,588,0.213,6.585709845611426,-8.260379560551643,53.35,-110.83333329999999,VERMILION A,0.5387973068376558,0.3337780237197876
803,1351,0.596,6.5974818848218275,25.503337381900696,47.61666667,-57.61666667,BURGEO NL,1.2196831435795017,0.4125748872756958
806,653,0.147,6.729576085341241,-5.362373900028919,53.91666667,-106.06666670000001,WASKESIU LAKE,1.2834527953414772,0.09670323133468628
806,1389,0.544,6.71476506251557,27.179790829505052,46.91666667,-55.38333333,ST LAWRENCE,0.9350347612972569,0.4912184774875641
809,349,0.278,6.867564660433124,-18.82276917077382,50.68055556,-127.36666670000001,PORT HARDY A,1.2125187420889387,0.19357973337173462
809,551,0.253,6.865799578478264,-9.887871635043584,53.31,-113.57944440000001,EDMONTON INTL A,0.7957616421776893,0.2684361934661865
810,572,0.23600000000000002,6.878005261863822,-8.976850466754485,53.50527861,-112.09777890000001,VEGREVILLE,0.6708070725763243,0.29704204201698303
813,1236,0.433,7.044912937593031,20.436535753538802,50.22083333,-64.20722222,ILE AUX PERROQUETS,2.140469091275596,0.17079788446426392
814,1236,0.251,7.086267298013481,20.40473616969875,50.27138889,-64.22638889,LONGUE-POINTE-DE-MINGAN,1.2407800044114885,0.17079788446426392
815,432,0.19699999999999998,7.133638888131437,-15.169553726359851,52.18333333,-122.05444440000001,WILLIAMS LAKE A,1.3602503318087147,0.12227873504161835
815,490,0.067,7.132850238554062,-12.592642888786552,52.92638889,-118.02972220000001,JASPER WARDEN,0.2180313839443516,0.2594533860683441
815,553,0.20199999999999999,7.114992147794185,-9.794982561591828,53.57305778,-113.51666940000001,EDMONTON BLATCHFORD,0.6172901313660858,0.27629026770591736
815,1328,0.41700000000000004,7.124532675029857,24.51333158526017,48.54138889,-58.55,STEPHENVILLE A,0.9635013825738228,0.3654157519340515
816,562,0.09300000000000001,7.142631637147242,-9.392843562890613,53.68277778,-112.86805559999999,ELK ISLAND NAT PARK,0.28133378292671046,0.2791030704975128
816,622,0.231,7.135256531694517,-6.770335532255225,54.13333333,-108.51666670000002,MEADOW LAKE,1.2056164983015498,0.16177311539649963
817,554,0.245,7.200238602850177,-9.745862754574896,53.66666667,-113.46666670000002,EDMONTON NAMAO A,0.7481714939665227,0.27648302912712097
818,713,0.146,7.265521132500885,-2.727317658915374,54.68333333,-101.6833333,FLIN FLON,1.399860586833902,0.08805856853723526
818,1244,0.298,7.255328756806281,20.762506711128115,50.28194444,-63.61138889,HAVRE ST. PIERRE,1.4038145839625795,0.179229736328125
823,404,0.12300000000000001,7.486040828213594,-16.408921290076986,52.11444444,-124.13555559999999,PUNTZI MOUNTAIN (AUT),0.43562354799525926,0.238395094871521
824,514,0.218,7.522540248620198,-11.511341693922931,53.57888889,-116.465,EDSON,1.265937666325661,0.14539441466331482
824,1403,0.48200000000000004,7.51460038982457,27.81527856645345,47.29388889,-53.99333333,ARGENTIA (AUT),0.8095514570698186,0.5026968121528625
825,1032,0.242,7.542721410153253,11.401670218484146,53.62527778,-77.70416667,LA GRANDE RIVIERE A,1.2129017592698477,0.16845864057540894
826,599,0.215,7.579602205498168,-7.751482276333977,54.41666667,-110.28333329999998,COLD LAKE A,0.9981557504491054,0.1818627268075943
827,1268,0.307,7.6542643015069505,21.85600961365729,50.19000111,-61.81083361,NATASHQUAN A,0.9609578144412307,0.269735187292099
827,1333,0.166,7.665857832939482,24.70211563681722,48.93333333,-57.91666667,CORNER BROOK,0.5483974101984488,0.25557374954223633
833,667,0.159,7.904538324729805,-4.758065253311719,55.15138889,-105.26694440000001,LA RONGE A,1.5209246756247699,0.08826590329408646
834,526,0.16399999999999998,7.972963239537783,-10.980790802047476,54.14388889,-115.78666670000001,WHITECOURT A,0.9523876206807923,0.14538970589637756
835,432,0.149,8.020698385001833,-15.164287207634962,53.02611111,-122.5102778,QUESNEL,1.2852611219357613,0.0978810116648674
835,925,0.145,7.980106995273844,6.671660120088416,54.98333333,-85.43333333,PEAWANUCK (AUT),0.9158049447012427,0.13368065655231476
837,1337,0.282,8.070483437802531,24.875225889222307,49.20916667,-57.39444444,DEER LAKE A,0.6824331051973479,0.34889325499534607
838,578,0.204,8.109405078695744,-8.687576342126368,54.76888889,-112.0236111,LAC LA BICHE CLIMATE,1.2423232577621752,0.13864336907863617
840,1416,0.45899999999999996,8.22406999626322,28.3736987013005,47.61861111,-52.7525,ST. JOHN'S INTL A,0.8282374397701475,0.46790897846221924
841,374,0.265,8.274004435315417,-17.733708226324985,52.3875,-126.59583329999998,BELLA COOLA A,0.5455122528263147,0.4101520776748657
841,1357,0.115,8.27658893315548,25.76313143670091,48.96666667,-56.06666667,BADGER (AUT),0.3122751117568167,0.310930997133255
842,763,0.145,8.307440636147337,-0.48986586202626836,55.80472222,-97.8625,THOMPSON A,1.3472232156635924,0.0908723995089531
842,1084,0.17,8.312570242602417,13.684976510224804,53.75472222,-73.67527778,LA GRANDE 4 A,0.89301165543301,0.16072940826416016
842,1124,0.307,8.299960359573916,15.44560701182247,53.2,-70.9,NITCHEQUON,1.995288717547692,0.12990808486938477
852,1377,0.424,8.7386436080759,26.64221291337854,48.93694444,-54.56805556,GANDER INTL A,1.1498043935361029,0.3113475441932678
853,629,0.21600000000000003,8.815509382302768,-6.460069106635214,55.84055778,-108.4205581,BUFFALO NARROWS (AUT),1.624761331073505,0.11224518716335297
855,436,0.21100000000000002,8.865117140250923,-14.980275179418216,53.88416667,-122.6775,PRINCE GEORGE,1.8739121702735415,0.09506852924823761
855,803,0.251,8.876679921987252,1.2833498653285929,56.35777778,-94.71083333,GILLAM A,1.4612686622147422,0.14502644538879395
855,1178,0.20199999999999999,8.892514396232245,17.839988896406474,52.92277778,-66.86472222,WABUSH A,1.4864524485608919,0.11473710834980011
856,313,1.111,8.924111877737522,-20.434382001474788,51.93583333,-131.0158333,CAPE ST JAMES,3.124836777530114,0.300185889005661
856,1323,0.591,8.917579732475861,24.275195660682837,50.23638889,-57.58111111,DANIELS HARBOUR,1.2761800615717263,0.3910020887851715
857,545,0.317,8.953923212545519,-10.136018786567163,55.29305556,-114.77722220000001,SLAVE LAKE,1.7799013323923925,0.1503719687461853
857,695,0.083,8.975723983482212,-3.5215659822540544,56.33333333,-103.2833333,SOUTHEND,0.6412959925075197,0.10927557945251465
858,1398,0.7,8.995479641524717,27.61497888610964,48.66722222,-53.11416667,BONAVISTA,1.4939643956028887,0.39560461044311523
861,1022,0.313,9.13979917784757,10.955175450483926,55.28194444,-77.76527778,KUUJJUARAPIK A,1.0390418272727415,0.25434011220932007
863,1351,0.353,9.231967574559613,25.520743079933737,49.91666667,-55.66666667,LA SCIE,1.1499585833266637,0.25917676091194153
865,1365,0.609,9.307926075626447,26.1300268126886,49.68333333,-54.8,TWILLINGATE (AUT),1.5555321931136732,0.3305535614490509
867,493,0.284,9.437886557981983,-12.45984198960441,55.18,-118.88472220000001,GRANDE PRAIRIE A,1.1104660377225202,0.21593180298805237
867,723,0.168,9.42309185147768,-2.2572800940771485,56.86388889,-101.07611109999999,LYNN LAKE,1.1097817111626924,0.12781307101249695
877,596,0.16,9.875099027183095,-7.879752848600816,56.65333333,-111.2233333,FORT MCMURRAY A,1.2473686851225754,0.10830006003379822
880,399,0.055,9.993046102170732,-16.637215800815376,54.38316667,-125.95866670000001,BURNS LAKE DECKER LAKE,0.4677158106990832,0.09928512573242188
881,668,0.139,10.018220835115724,-4.7207232354742645,57.25638889,-105.6175,KEY LAKE,0.6837056549186838,0.17165212333202362
882,1315,0.5579999999999999,10.09625351648879,23.91485136457841,51.44194444,-57.18611111,LOURDES DE BLANC SABLON A,1.5517802108970216,0.30360403656959534
883,1207,0.212,10.125734161991552,19.12731413330217,53.56194444,-64.10638889,CHURCHILL FALLS A,1.55312958262185,0.11524755507707596
885,517,0.2,10.227451806042815,-11.38184000759265,56.22722222,-117.44833329999999,PEACE RIVER A,0.8852031270007225,0.19076144695281982
887,315,0.531,10.323772689221395,-20.314826540757643,53.25416667,-131.8138889,SANDSPIT,1.0434136846112907,0.42967644333839417
887,441,0.109,10.289016576701737,-14.764541630471195,55.29944444,-123.13333329999999,MACKENZIE,0.8827677916436819,0.10425180196762085
887,594,0.631,10.290254007494347,-7.9895762516515,57.04111111,-111.5588889,MILDRED LAKE,4.397206376246218,0.12115910649299622
889,462,0.209,10.38206263167452,-13.816321842588273,55.68722222,-121.62666670000002,CHETWYND A,1.5459870784764433,0.11414160579442978
895,367,0.275,10.64777819559991,-18.038647503883904,54.46861111,-128.5783333,TERRACE A,0.6979273093198259,0.33267951011657715
895,387,0.165,10.666020246224942,-17.140618041173113,54.82527778,-127.1827778,SMITHERS,1.0989966329767304,0.12676259875297546
895,1162,0.315,10.64635467799349,17.15967429927932,54.8,-66.8,SCHEFFERVILLE,1.1828666278532562,0.22484245896339417
897,477,0.264,10.754075326788575,-13.16379533089506,56.23833333,-120.74027779999999,FORT ST. JOHN A,1.1413536994875837,0.19529324769973755
898,342,0.516,10.795326265833655,-19.128600423923935,54.17223389,-130.36085,HOLLAND ROCK,0.9572289971510228,0.45513203740119934
899,1255,0.302,10.842919556161506,21.254575182211557,53.31666667,-60.41666667,GOOSE A,1.9645067674194971,0.12979470193386078
900,694,0.18100000000000002,10.882796058295737,-3.5747623694192856,58.22916667,-103.6780556,COLLINS BAY SK,1.3700371746255888,0.11154491454362869
901,342,0.335,10.919285178335954,-19.126136662526037,54.28611111,-130.4447222,PRINCE RUPERT,0.6073187519822661,0.4657272696495056
902,340,0.631,10.967979467992702,-19.21085652689934,54.295919999999995,-130.609,LUCY ISLAND LIGHTSTATION,1.1342451786382242,0.46970584988594055
909,810,0.37200000000000005,11.268457599121216,1.5517889441548407,58.73916667,-94.06638889,CHURCHILL A,0.8995160965790044,0.3491705060005188
909,1325,0.7090000000000001,11.27986689754487,24.383441139208454,52.25,-55.6,BATTLE HARBOUR LOR,2.160992807546089,0.27701064944267273
924,607,0.17,11.94254780828768,-7.427261310792818,58.76722222,-111.1172222,FORT CHIPEWYAN,0.7432218665119614,0.193122997879982
926,670,0.125,12.012536269432509,-4.60835687106438,59.25027778,-105.8413889,STONY RAPIDS,0.7611608125997861,0.13865551352500916
928,1292,0.517,12.101795426508016,22.892900269297673,53.6825,-57.04194444,CARTWRIGHT A,2.0294216885373157,0.2150907814502716
930,1000,0.331,12.19060493760752,9.99096232096503,58.47194444,-78.07694444,INUKJUAK A,0.8376700964608208,0.3336249589920044
937,535,0.13699999999999998,12.49905047634905,-10.59401058291503,58.62166667,-117.1647222,HIGH LEVEL,0.7591789011895012,0.15236316621303558
937,641,0.11699999999999999,12.505028437108782,-5.9288253650099705,59.56666667,-108.48333329999998,URANIUM CITY (AUT),0.5141739821147634,0.19212298095226288
954,602,0.151,13.254405188803434,-7.616407162004414,60.02027778,-111.96194440000001,FORT SMITH A,0.8000488603595015,0.15935437381267548
956,1115,0.39799999999999996,13.37070616294306,15.064053083611483,58.08944444,-68.42222222,KUUJJUAQ A,1.031147671926288,0.3258860409259796
960,474,0.139,13.533499339002505,-13.294575311602362,58.83638889,-122.59694440000001,FORT NELSON A,1.0761997747882794,0.10904994606971741
963,731,0.6829999999999999,13.680146074231128,-1.9287538391095849,61.13194444,-100.8838889,ENNADAI LAKE (AUT),1.6549728551782943,0.3484443128108978
981,564,0.18100000000000002,14.46895520151025,-9.32449190230265,60.83972222,-115.78277779999999,HAY RIVER A,0.925338860667849,0.16515104472637177
984,387,0.092,14.589709320165424,-17.15233558751925,58.42416097,-130.02819445,DEASE LAKE A,0.41639720134006186,0.1865449845790863
993,475,0.114,14.997475584227825,-13.24218056297659,60.23333333,-123.46666670000002,FORT LIARD,1.236110101158561,0.07786660641431808
1002,827,0.441,15.383269314540911,2.3130205801707153,62.81055556,-92.11472222,RANKIN INLET A,1.043791195007118,0.35672086477279663
1008,644,0.31,15.66280786056841,-5.760239646527088,62.71138889,-109.16833329999999,FORT RELIANCE (AUT),1.0304228102867896,0.2540093958377838
1013,416,0.16699999999999998,15.88092228038039,-15.851304381969424,60.11638889,-128.8225,WATSON LAKE A,1.7013468389385042,0.08287569135427475
1013,587,0.171,15.89441465403033,-8.283480216051686,62.46305556,-114.44027779999999,YELLOWKNIFE A,0.6886672590184677,0.2096477597951889
1018,511,0.17600000000000002,16.08575343958177,-11.66274810335931,61.76027778,-121.23666670000001,FORT SIMPSON A,1.3917012923387109,0.10677514970302582
1033,375,0.128,16.75783181903663,-17.66313094916276,60.16666667,-132.7333333,TESLIN (AUT),0.9472241055183037,0.11409346759319305
1034,784,0.45899999999999996,16.80136773505555,0.41776576870344745,64.29888889,-96.07777778,BAKER LAKE A,1.0526793733500186,0.36814603209495544
1043,914,0.424,17.2356309048905,6.170777032640615,64.19333333,-83.35944444,CORAL HARBOUR A,0.9250011998775213,0.38701438903808594
1056,357,0.20600000000000002,17.77245824907277,-18.46801649232351,60.70944444,-135.06722219999997,WHITEHORSE A,0.7584653979354851,0.2293163388967514
1060,982,0.38299999999999995,17.945757407728394,9.19841703659083,64.23027778,-76.525,CAPE DORSET A,0.8726204618986043,0.3705756962299347
1070,333,0.159,18.431071766210742,-19.56070522252211,60.77250222,-137.58027890000002,HAINES JUNCTION,0.29095720414455406,0.4613935947418213
1075,1065,0.467,18.620333990762582,12.840917173356567,63.75666667,-68.55611111,IQALUIT A,0.779149820751326,0.5060570240020752
1077,391,0.08800000000000001,18.715569773111653,-16.976191200472176,62.2075,-133.37583329999998,FARO (AUT),0.34811479158073844,0.21343407034873962
1090,325,0.342,19.30709299608938,-19.875540277862292,61.37055556,-139.04,BURWASH A,0.486293080590914,0.593788206577301
1112,485,0.235,20.252036644210936,-12.797166285422927,65.28138889,-126.7986111,NORMAN WELLS A,0.9379096192405176,0.21154873073101044
1117,383,0.135,20.495273245882135,-17.319926783450793,63.61638889,-135.86833330000002,MAYO A,1.2749963877910209,0.08939811587333679
1132,611,0.33799999999999997,21.164691654628026,-7.243250377041287,67.81666667,-115.1438889,KUGLUKTUK A,0.8832782863304596,0.3230893909931183
1142,359,0.111,21.61366280297779,-18.396830830256068,64.06085444,-139.1266667,DAWSON,0.7190445213383316,0.1303379088640213
1146,704,0.379,21.77127851845728,-3.1157058225385725,69.10805556,-105.13722220000001,CAMBRIDGE BAY A,0.9737076528718118,0.3286352753639221
1149,912,0.38,21.89388077907544,6.08211439629,68.77583333,-81.2425,HALL BEACH A,0.9167770047708563,0.34996405243873596
1188,547,0.527,23.628385617874805,-10.089408995697315,69.35777889,-124.0825014,PAULATUK,1.3554428562391205,0.3282713294029236
1199,460,0.16,24.115860491842394,-13.935388265218222,68.30388889,-133.4830556,INUVIK A,1.027908445572743,0.13142231106758118
1207,549,0.408,24.46086288995579,-9.98332818240151,70.16666667,-124.71666670000002,CAPE PARRY A,1.132826986426995,0.3040885925292969
1215,1003,0.39899999999999997,24.854394417513742,10.11149326530005,70.48583333,-68.51694444,CLYDE RIVER A,0.9466604297612654,0.35586249828338623
1240,914,0.3,25.95106807844152,6.194630635701443,72.68944444,-77.96888889,POND INLET A,0.7467375378988885,0.3392007648944855
1269,788,0.451,27.224807001792556,0.6017953027667291,74.71694444,-94.96944444,RESOLUTE BAY A,1.186799361427591,0.32085055112838745
1392,826,0.36,32.659968222895984,2.294890389132624,79.99444444,-85.81194444,EUREKA A,0.8510985968952629,0.35712987184524536
1472,894,0.542,36.222646686411366,5.274983007715006,82.51777778,-62.28055556,ALERT,1.330407714071044,0.3439680337905884
