ilocy,ilocx,mean RH (%),rlat,rlon,lat,lon,station_name,ratio,model_vals
855,436,71.0,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,0.9544093641707851,83.02647399902344
855,804,74.0,8.877158689736492,1.2852613930495622,56.3582,-94.7074,GILLAM COMPOSITE,0.979553257063343,84.31340026855469
856,313,87.0,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,1.065605441845958,91.12042999267578
856,1323,82.0,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,1.022032527457171,89.54515075683594
856,1369,79.0,8.920267481638986,26.294066602940795,49.2667,-54.8833,COMFORT COVE,1.0060685395593254,87.63800048828125
857,545,72.0,8.953304446870465,-10.139585833530132,55.29165,-114.78299999999999,SLAVE LAKE A COMPOSITE,0.9910966677645777,81.07919311523438
857,695,75.0,8.975675671215516,-3.521382304920674,56.3333,-103.28299999999999,SOUTHEND,1.005064736641689,83.28372955322266
858,1398,82.0,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA,1.020991342396195,89.63646697998047
860,514,70.0,9.100559585566144,-11.541608424210233,55.0981,-117.199,VALLEYVIEW AGDM,0.9876551414897852,79.10166931152344
861,1022,76.0,9.143254450485722,10.963379553343792,55.2833,-77.75,KUUJJUARAPIK A,0.9509118109229349,89.2002944946289
863,1351,81.0,9.231985979494414,25.520707508907858,49.9167,-55.6667,LA SCIE,1.0413045236678495,86.81608581542969
864,525,70.0,9.284503540207844,-11.06298075782664,55.3958,-116.479,HIGH PRAIRIE AGDM,0.9715527631828297,80.41268920898438
865,1365,81.0,9.307897246727128,26.13004376259036,49.6833,-54.8,TWILLINGATE (AUT),1.0334817233100495,87.47322845458984
867,393,75.0,9.431478060616252,-16.88321751972789,53.7719,-125.99700000000001,OOTSA LAKESKINS LAKE CLIMATE,0.9625687955508908,86.96057891845703
867,493,68.0,9.437642625030247,-12.46008114715757,55.1797,-118.885,GRANDE PRAIRIE A,0.9496894786241625,79.91351318359375
867,723,70.0,9.423099719603844,-2.2572180214763757,56.8639,-101.07600000000001,LYNN LAKE A,0.9276531191985523,84.21808624267578
870,487,65.0,9.536136619901917,-12.739011854163321,55.1967,-119.396,BEAVERLODGE RCS,0.9019413455366003,80.43183898925781
871,340,85.0,9.606712845887811,-19.221120663833677,53.05,-129.683,ETHELDA BAY,1.0539925625895556,90.006591796875
873,420,68.0,9.67382747036811,-15.68054825705745,54.4167,-124.25,FORT ST JAMES A,0.9073785379113191,83.6398696899414
875,503,71.0,9.76951591837804,-12.009133970288808,55.6211,-118.29299999999999,PEORIA AGDM,0.9854870669795256,80.408203125
875,1321,84.0,9.748990532666745,24.169962329644125,51.0167,-57.1,FEROLLE POINT (AUT),1.075385590789168,87.17822265625
875,1336,83.0,9.792500942910612,24.868298591591508,50.7211,-56.1128,ENGLEE (AUT),1.0708673900265615,86.50382995605469
876,400,75.0,9.812902667229737,-16.586330772696368,54.2333,-125.76700000000001,BURNS LAKE,0.9757349415972527,85.78717041015625
877,597,69.0,9.871521038852975,-7.875701530273596,56.65055,-111.215,FORT MCMURRAY A COMPOSITE,0.9513044823872358,80.9510498046875
880,399,77.0,9.993147522311885,-16.63738722118312,54.3832,-125.959,BURNS LAKE DECKER LAKE,0.9948520728278778,86.38237762451172
880,492,70.0,9.986883825544258,-12.503884480613857,55.6947,-119.23,SPIRIT RIVER AUTO STATION,0.9667085132978844,80.81564331054688
880,668,74.0,10.01081133133084,-4.711898162748228,57.25,-105.6,KEY LAKE A,0.9673031945818087,85.38115692138672
883,1207,76.0,10.11636629865344,19.13577139970266,53.55,-64.1,CHURCHILL FALLS A,1.0066992196862634,84.25715637207031
883,1315,81.0,10.104162651119204,23.912489411212096,51.45,-57.1833,LOURDES DE BLANC SABLON A,1.0440121833695255,86.59092712402344
884,480,62.0,10.186876121441845,-13.011477242341922,55.7417,-120.182,DAWSON CREEK A,0.8650099571935734,79.99512481689453
885,517,68.0,10.226946829363605,-11.381198804475845,56.2269,-117.447,PEACE RIVER A,0.9360818094373906,81.07520294189453
885,649,73.0,10.211000872120755,-5.534482218850916,57.35,-107.133,CREE LAKE,0.9551923486950474,85.29527282714844
886,546,71.0,10.243617505655562,-10.117383444519708,56.552,-115.27799999999999,RED EARTH,0.966227991543933,82.01091766357422
887,315,83.0,10.323304131822256,-20.314453931732185,53.2539,-131.813,SANDSPIT A,0.9918361505627381,93.3966064453125
887,441,73.0,10.295420807028806,-14.765125833156345,55.3053,-123.13799999999999,MACKENZIE A,0.9465317836391991,86.0757064819336
887,594,70.0,10.29025448153633,-7.989638709553197,57.0411,-111.559,MILDRED LAKE,0.9503021224857022,82.21087646484375
889,462,64.0,10.382100207627825,-13.816510353920053,55.6872,-121.62700000000001,CHETWYND A,0.8826163481249631,80.92839813232422
889,1329,79.0,10.373611671056155,24.545692171940438,51.3833,-56.1,ST ANTHONY COMPOSITE,1.0192887198136675,86.50133514404297
892,1336,86.0,10.513143541501316,24.830079614182484,51.3667,-55.6,ST ANTHONY,1.1036528880076668,86.96788024902344
895,367,77.0,10.64544044520589,-18.038806278710556,54.4664,-128.577,TERRACE A,0.9447953971815802,90.95904541015625
895,387,74.0,10.665533425795687,-17.140960439352252,54.8247,-127.18299999999999,SMITHERS A,0.9244514430074323,89.3388900756836
895,490,71.0,10.663113773742156,-12.603736837825105,56.3144,-119.745,CLEARDALE AGDM,0.9615724406562257,82.4079818725586
895,1162,72.0,10.642722973708436,17.15060312140212,54.8,-66.8167,SCHEFFERVILLE A,0.9068568353298555,88.61080932617188
897,477,66.0,10.753806257076697,-13.163717285063106,56.2381,-120.74,FORT ST JOHN A,0.8990841611833563,81.92878723144531
899,693,75.0,10.84173036143908,-3.593483064969654,58.18665,-103.706,COLLINS BAY COMPOSITE,0.9819841402240063,85.2412338256836
901,342,83.0,10.925168419012316,-19.12359427311639,54.2925,-130.445,PRINCE RUPERT A,1.0140237389195463,91.35301971435547
902,522,73.0,10.948419695171538,-11.184218485505541,56.9739,-117.45100000000001,MANNING AGDM,1.0611817989207963,76.77609252929688
909,810,77.0,11.268490682622877,1.5517817622508403,58.7392,-94.0664,CHURCHILL A,0.9797593303999661,87.71305847167969
909,1322,77.0,11.25568296128817,24.23008477401911,52.3036,-55.83305,MARY'S HARBOUR A COMPOSITE,0.9936375725049406,86.48796081542969
915,310,88.0,11.545163694436308,-20.54536787529786,54.2552,-133.058,LANGARA,1.0578906545559126,92.83993530273438
924,607,71.0,11.942013308392715,-7.427243662432282,58.7667,-111.117,FORT CHIPEWYAN A,0.9578423868991878,82.72889709472656
926,670,72.0,12.01176366560062,-4.604034071073405,59.25,-105.833,STONY RAPIDS A,0.9365658623604852,85.79996490478516
928,547,73.0,12.118719845803014,-10.074177481250986,58.3823,-116.04,FORT VERMILION,0.9864288478081444,82.59429168701172
929,574,79.0,12.174502673448476,-8.86753025568397,58.7108,-113.866,GARDEN RIVER,1.0704335628843584,82.36833953857422
930,1000,79.0,12.187637204389825,9.989987113095877,58.4693,-78.0801,INUKJUAK UA COMPOSITE,0.9738500410925249,90.53738403320312
932,364,82.0,12.314069788778712,-18.18701005126701,55.9361,-129.985,STEWART A,0.992682953079367,92.19263458251953
937,535,68.0,12.498830656358052,-10.594224739549533,58.6214,-117.165,HIGH LEVEL A,0.9310344335597884,81.51473236083984
937,641,72.0,12.505036006001426,-5.928649267233507,59.5667,-108.48299999999999,URANIUM CITY (AUT),0.939796242118228,85.50504302978516
942,1251,77.0,12.741825670817573,21.086584257574323,55.0822,-59.1886,MAKKOVIK A,0.9873204080499292,87.04133605957031
954,603,72.0,13.25566504900323,-7.607541496645303,60.0232,-111.9455,FORT SMITH A COMPOSITE,0.9592220140164675,83.77342987060547
957,1115,73.0,13.3816017084914,15.062915391847254,58.1,-68.4167,KUUJJUAQ A,0.9139614836256273,89.14313507080078
957,1207,74.0,13.419876797675242,19.12294867359371,56.55,-61.6833,NAIN COMPOSITE,0.9509411069063083,86.8502426147461
960,474,70.0,13.53351926237463,-13.294599528109782,58.8364,-122.59700000000001,FORT NELSON A,0.978055345026234,79.87806701660156
962,807,82.0,13.627521603757163,1.4581972729819246,61.1,-94.0667,ARVIAT A COMPOSITE,1.0292318861433856,88.91879272460938
981,564,71.0,14.468214057228929,-9.32324361570522,60.8393,-115.78,HAY RIVER A COMPOSITE,0.9538679378910359,83.07360076904297
984,387,74.0,14.589755925069625,-17.149025860475014,58.42553333,-130.0226667,DEASE LAKE COMPOSITE,0.9162282705962106,90.14070892333984
993,475,71.0,14.997500532148845,-13.242353392775371,60.2333,-123.46700000000001,FORT LIARD,1.0062560574828654,78.74858856201172
997,547,71.0,15.15615711513494,-10.077110170574896,61.3169,-117.602,FORT PROVIDENCE,0.9493061585512573,83.4728012084961
1002,827,77.0,15.389341884371548,2.3116704332428544,62.8167,-92.1167,RANKIN INLET A,0.9543789041673055,90.04566955566406
1004,627,70.0,15.491470329004402,-6.5299173223889415,62.4156,-110.69,LUTSELK'E CS,0.8995192882901268,86.85213470458984
1008,644,73.0,15.665372425277164,-5.759402027381535,62.71405,-109.1675,FORT RELIANCE COMPOSITE,0.9263073392026921,87.95503234863281
1013,416,70.0,15.880923220563833,-15.851020784876589,60.1165,-128.822,WATSON LAKE A,0.9254054635438103,84.42263793945312
1013,587,66.0,15.8941364226464,-8.283411299371597,62.4628,-114.44,YELLOWKNIFE A,0.8658945355633565,85.06910705566406
1018,473,70.0,16.127037568073327,-13.349857386820682,61.2567,-124.46799999999999,DEADMEN VALLEY,0.9043857343475215,86.3847885131836
1018,511,73.0,16.085824204153216,-11.662896594650553,61.7603,-121.23700000000001,FORT SIMPSON A COMPOSITE,0.9760727811825396,83.47061157226562
1022,690,78.0,16.296719225433336,-3.7576483250916217,63.6,-105.133,HANBURY RIVER,0.9773550683043566,89.07076263427734
1033,375,71.0,16.761427364583458,-17.661919021479473,60.1704,-132.7345,TESLIN A COMPOSITE,0.8866578573329876,89.37071228027344
1034,784,74.0,16.80137872475479,0.41775555963923183,64.2989,-96.0778,BAKER LAKE A,0.92257396543272,89.52069854736328
1035,562,73.0,16.86203978958295,-9.404454925856033,63.1336,-117.245,LAC LA MARTRE,0.9507241292615191,85.6961441040039
1043,914,75.0,17.235601653792568,6.170803303022934,64.1933,-83.3594,CORAL HARBOUR A,0.9190851798632078,91.07484436035156
1055,638,77.0,17.73073436889728,-6.0628760300721645,64.6989,-110.615,EKATI A,0.9587417297685322,89.63591003417969
1056,357,66.0,17.7729222850007,-18.468791200743226,60.7095,-135.069,WHITEHORSE A,0.8252977157606974,89.25370025634766
1060,982,79.0,17.945778795694643,9.198410704987277,64.2303,-76.525,CAPE DORSET A,0.955342414975446,92.29134368896484
1070,333,67.0,18.431001006079605,-19.56058255517341,60.7725,-137.58,HAINES JUNCTION,0.8446059088076663,88.53472137451172
1075,1065,77.0,18.61430228253761,12.847934209073113,63.7486,-68.5472,IQALUIT A COMPOSITE,0.9364694155402604,91.76774597167969
1077,391,69.0,18.715016646635824,-16.975755181391452,62.2072,-133.3745,FARO A COMPOSITE,0.8612929904323707,89.4110336303711
1079,636,78.0,18.822067679202526,-6.129352998978208,65.7592,-111.25,LUPIN A,0.965892038464034,90.12783813476562
1090,325,68.0,19.306314193603082,-19.882004589804254,61.3667,-139.05,BURWASH A,0.8929460515562486,84.9917221069336
1098,516,75.0,19.663546246690753,-11.432770199531417,65.2086,-123.43299999999999,DELINE CS,0.9614411067659687,87.06257629394531
1112,486,67.0,20.251751757393915,-12.786591017652583,65.285,-126.7765,NORMAN WELLS A COMPOSITE,0.8552714269000464,87.4306640625
1117,383,71.0,20.495251114049235,-17.3192127506522,63.6167,-135.86700000000002,MAYO A,0.8882197109038349,89.21356201171875
1120,321,69.0,20.64611864520335,-20.05859822861877,62.4103,-140.868,BEAVER CREEK A,0.8890834802664153,86.61627197265625
1132,611,79.0,21.164558334912606,-7.2414532923086385,67.81695,-115.1395,KUGLUKTUK A COMPOSITE,0.9824380526187212,89.7459487915039
1132,785,82.0,21.138921535217452,0.44902530231432797,68.6356,-95.8503,GJOA HAVEN CLIMATE,1.0010849809459756,91.41886901855469
1132,838,77.0,21.168269643134604,2.820157471562718,68.5375,-89.7964,KUGAARUK CLIMATE,0.9390833975396203,91.5123062133789
1135,1069,72.0,21.28843459550038,13.026649004652166,66.145,-65.7136,PANGNIRTUNG A,0.8862723471645332,90.66887664794922
1138,478,73.0,21.43659517878678,-13.124659609447363,66.2422,-128.644,FORT GOOD HOPE CS,0.9349680325757194,87.14029693603516
1142,359,70.0,21.60635893049916,-18.40222896408782,64.05199999999999,-139.1275,DAWSON A COMPOSITE,0.8795897010009756,88.82001495361328
1143,632,82.0,21.661324385943654,-6.322944136993754,68.5,-113.21700000000001,LADY FRANKLIN POINT A,1.0145607189901928,90.2046127319336
1145,508,77.0,21.74932347936409,-11.803610114555505,67.0214,-126.12299999999999,COLVILLE LAKE,0.9740341908734373,88.2286148071289
1146,704,79.0,21.771353847100382,-3.1159972251081784,69.1081,-105.13799999999999,CAMBRIDGE BAY A COMPOSITE,0.9704475218498164,90.85482025146484
1149,912,79.0,21.893848234284437,6.082122147370087,68.7758,-81.2425,HALL BEACH A,0.9713332494716224,90.77197265625
1160,1100,75.0,22.39945260697579,14.412454916130438,66.5833,-61.6167,CAPE DYER A,0.9164551247752787,91.33621215820312
1163,474,72.0,22.551131746181326,-13.304558056771857,67.1792,-130.22799999999998,LITTLE CHICAGO,0.9142319180372702,87.89598846435547
1170,1069,78.0,22.83741019766121,13.033776520184484,67.5458,-64.0314,QIKIQTARJUAQ A,0.9608257825146014,90.60306549072266
1171,1071,82.0,22.868701178463567,13.129046420759014,67.5356,-63.7889,FOX FIVE,1.0097763806201694,90.63200378417969
1184,421,75.0,23.480497388330893,-15.638171778396813,66.9811,-136.218,ROCK RIVER,0.9375175975640948,89.28423309326172
1184,575,82.0,23.44235374761187,-8.826311309401945,69.5833,-120.8,CLINTON POINT,1.0206143290415863,89.6695785522461
1188,547,80.0,23.628469659569642,-10.089579069383861,69.3578,-124.083,PAULATUK,0.9988542181069829,89.3883285522461
1199,460,71.0,24.124623751581403,-13.937953309449579,68.31045,-133.5,INUVIK A COMPOSITE,0.8992340865125562,88.12081909179688
1202,608,79.0,24.25257185841111,-7.373396591071229,70.7614,-117.8,HOLMAN CS,0.9692393628613075,90.96807098388672
1207,549,83.0,24.460936365558343,-9.983429469768042,70.1667,-124.71700000000001,CAPE PARRY A,1.0292280707411354,90.00350189208984
1212,400,72.0,24.7216824726706,-16.594913935534528,67.5706,-139.839,OLD CROW A COMPOSITE,0.8965937574843719,89.62511444091797
1215,514,82.0,24.832678410066798,-11.546456477131793,69.9333,-128.967,NICHOLSON PENINSULA,1.007154999037889,90.8678970336914
1215,1003,77.0,24.854671892755793,10.111462339176834,70.4861,-68.5167,CLYDE A,0.9337827734159887,92.03177642822266
1219,477,80.0,25.030944279325773,-13.174092855261414,69.43886667,-133.01433329999998,TUKTOYAKTUK COMPOSITE,0.9894297999651308,90.23976135253906
1227,438,81.0,25.359134172031187,-14.871314613656038,68.95,-137.217,SHINGLE POINT A,1.0093792564340687,89.56195831298828
1240,914,74.0,25.95102437247518,6.194640307498111,72.6894,-77.9689,POND INLET A,0.8959236199423318,92.18360137939453
1244,419,71.0,26.1095088620721,-15.71801209818014,69.1644,-140.15,IVVAVIK NAT. PARK,0.8868680285868463,89.34953308105469
1246,562,84.0,26.214275750688063,-9.387968858171986,71.9925,-125.25399999999999,SACHS HARBOUR CLIMATE,1.0316107928488985,90.87749481201172
1252,425,84.0,26.46237673783208,-15.465895824824763,69.5833,-140.183,KOMAKUK BEACH A,1.052877486212989,89.0418930053711
1259,614,81.0,26.768680893281097,-7.115011108950228,73.2308,-119.538,THOMSEN RIVER,0.9907410385727312,91.24683380126953
1269,788,78.0,27.22416020466172,0.599798396843279,74.71635,-94.97625,RESOLUTE CARS COMPOSITE,0.9299843994185443,93.6077651977539
1279,618,81.0,27.669419059365698,-6.922336498707367,74.1389,-119.98899999999999,NANGMAGVIK LAKE,0.9831050628012744,91.95556640625
1323,640,79.0,29.599335786158985,-5.970276831056421,76.2354,-119.34,MOULD BAY A COMPOSITE,0.9503448756590677,92.77667236328125
1391,826,70.0,32.64541886648805,2.272431308433523,79.9833,-85.9333,EUREKA A,0.8361492613109416,93.43447875976562
1472,894,79.0,36.21327590231115,5.277068396838443,82.5089,-62.30695,ALERT COMPOSITE,0.9734260354639931,90.57682037353516
