ilocy,ilocx,TJan1.0 (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals
764,1005,237.34999999999997,4.867770636885051,10.1990863437685,51.29155,-80.6128,MOOSONEE RCS COMPOSITE,0.9901811056277048,238.18557739257812
765,382,271.84999999999997,4.890221179886947,-17.364549459480404,49.3503,-124.16,BALLENAS ISLAND,1.056885279149878,255.589111328125
765,520,239.95,4.895315794269252,-11.275867224351858,51.0833,-115.06700000000001,BOW VALLEY,0.9928142366224563,240.15609741210938
765,1322,256.25,4.883307348938683,24.243318232091806,46.6628,-60.4064,INGONISH BEACH RCS,0.9841343532857642,258.73211669921875
766,555,237.34999999999997,4.927662707280547,-9.731934430373395,51.4453,-112.677,DRUMHELLER EAST,0.9778507024012272,241.18902587890625
766,1252,250.45,4.942492261216898,21.153051514564137,48.0089,-64.4942,MISCOU ISLAND (AUT),1.0036654985353242,247.95501708984375
768,371,264.75,5.029600711219969,-17.847530458627244,49.3166,-124.927,PORT ALBERNI (AUT),1.0269234859062115,256.1761779785156
768,640,236.54999999999998,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,0.9893734738061273,237.5765380859375
768,900,233.15399999999997,5.02058830583224,5.562715540897963,52.1961,-87.9361,LANSDOWNE HOUSE (AUT),0.9803797751035123,236.31396484375
769,514,241.16899999999998,5.073148425232085,-11.547266050899315,51.1934,-115.552,BANFF CS,1.0037899261427614,238.73687744140625
769,1191,243.54999999999998,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.000398240163482,241.9112548828125
771,424,254.64999999999998,5.179901437774616,-15.499962761096826,50.2244,-121.58200000000001,LYTTON COMPOSITE,1.0428640950630628,242.6368865966797
771,1296,255.45,5.165470743191601,23.067861791370248,47.4253,-61.7747,ILES DE LA MADELEINE,0.9828799663981767,258.2535400390625
772,459,251.54999999999998,5.207853828775503,-13.959067681366966,50.703,-119.291,SALMON ARM CS,1.0478669561257512,238.53880310058594
772,1191,244.54999999999998,5.1887276143913486,18.43614600800423,49.2592,-68.1458,BAIE-COMEAU,1.004726793959672,241.85804748535156
773,476,253.04999999999998,5.2641775329426554,-13.212203295598437,50.9611,-118.18299999999999,REVELSTOKE A,1.0606974512268526,237.05857849121094
776,375,267.45,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,1.044666255002321,254.3934326171875
776,574,238.74999999999997,5.398570887919044,-8.86154402048701,52.0742,-111.449,CORONATION CLIMATE,0.9874271544302597,240.25872802734375
776,1213,248.58899999999997,5.405639870783257,19.402403838180682,49.1092,-66.6544,CAP-CHAT,1.0135963558210255,243.70123291015625
776,1251,249.14999999999998,5.366053007944036,21.097471836404118,48.4194,-64.3169,CAP-D'ESPOIR,0.9993129502060283,247.74234008789062
777,443,248.54999999999998,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS A COMPOSITE,1.0322511358851933,239.25953674316406
777,611,238.84999999999997,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,0.9960975634593018,238.26718139648438
777,1201,246.14999999999998,5.422717212948875,18.882282923933264,49.3167,-67.3811,POINTE-DES-MONTS,1.0076720602422844,242.72889709472656
778,409,255.74999999999997,5.487582020971667,-16.178053892348963,50.3039,-122.736,PEMBERTON AIRPORT CS COMPOSITE,1.0471630501476252,242.68458557128906
779,529,237.42799999999997,5.517534556250306,-10.88321669473655,51.7781,-114.68299999999999,SUNDRE A,0.9757729561205233,241.7820281982422
780,670,237.74999999999997,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT,0.9991249453541258,236.45123291015625
782,1246,246.34999999999997,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,0.9861898395680931,248.21778869628906
783,423,252.95,5.686061278212976,-15.570891253730354,50.6837,-121.934,LILLOOET,1.0446347905244835,240.60855102539062
783,744,235.84999999999997,5.7063233640495,-1.365436807885565,53.1864,-99.2678,GRAND RAPIDS (AUT),0.993281126149168,235.94161987304688
785,541,238.45,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,0.9812465222622502,241.46826171875
785,620,235.95,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A COMPOSITE,0.9876483214899037,237.3878631591797
787,1230,250.14999999999998,5.868272928845077,20.155391389530983,49.2508,-65.3247,CAP-MADELEINE,1.0018163056054608,248.11514282226562
790,657,234.14999999999998,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.9846446178217133,236.2955322265625
790,680,235.54999999999998,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN,0.9902386937304113,236.36549377441406
791,432,244.24999999999997,6.040529782467067,-15.168750889719446,51.1447,-121.505,CLINTON (AUT),1.0131326343632543,239.55714416503906
791,545,237.74999999999997,6.047101757492389,-10.177073514979266,52.4489,-113.756,LACOMBE CDA 2,0.9803764044215549,240.97308349609375
792,582,237.84999999999997,6.101760253486226,-8.51030655742628,52.8294,-111.096,WAINWRIGHT CFB AIRFIELD 21,0.9890206141563078,238.9674072265625
792,1330,257.95,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,0.996657673104003,257.17596435546875
793,1327,259.34999999999997,6.155194352980857,24.442589655182573,47.7117,-59.3083,WRECKHOUSE,1.0023914314047575,257.09271240234375
794,529,237.64999999999998,6.175976922751965,-10.874457517111214,52.4214,-114.912,ROCKY MTN HOUSE (AUT),0.977182998259454,241.6588897705078
797,366,268.95,6.335759578282908,-18.08989630523469,50.4535,-125.993,FANNY ISLAND,1.0637436655009038,251.23226928710938
797,632,235.34999999999997,6.295206216756323,-6.310304850448561,53.3667,-107.55,SPIRITWOOD WEST,0.9861856053424828,237.13540649414062
798,806,235.14999999999998,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,0.9952724085420169,234.77069091796875
800,598,238.45,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,0.9973875106911545,237.56051635742188
800,763,233.74999999999997,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.9894472297059095,234.74688720703125
800,1207,247.54999999999998,6.435421705236603,19.13758553412391,50.1625,-66.4339,POINTE NOIRE CS,1.0157692331866721,242.1635284423828
802,560,237.45,6.5168158846192465,-9.491987419918518,53.05,-112.81700000000001,CAMROSE,0.9845731130050687,239.64317321777344
802,720,235.34999999999997,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A COMPOSITE,0.9946807978114882,235.11012268066406
802,870,233.54999999999998,6.5178768261047715,4.222264895214605,53.82445,-89.88115,BIG TROUT LAKE COMPOSITE,0.9881386372528219,234.8566436767578
802,1209,242.54999999999998,6.5281147544200975,19.221659956798636,50.2167,-66.25835,SEPT-ILES A COMPOSITE,0.9950194311966797,242.22032165527344
803,468,240.54999999999998,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER CS,1.0123227201355496,236.1169891357422
803,1351,256.84999999999997,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO COMPOSITE,1.0047679263922025,254.0122528076172
805,1239,246.45,6.672664893036011,20.54019153843304,49.8386,-64.2933,PORT-MENIER,0.9942752684514772,246.29922485351562
806,653,237.04999999999998,6.729632151874416,-5.362566278886254,53.9167,-106.06700000000001,WASKESIU LAKE,0.9957714126674435,236.5490264892578
809,349,267.95,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,1.04021324306515,255.9600830078125
810,530,242.48199999999997,6.908602573754417,-10.834386051531007,53.1436,-115.126,VIOLET GROVE CS,0.9995774903496094,241.04820251464844
810,551,236.12399999999997,6.869367874748275,-9.896363041606373,53.3117,-113.5945,EDMONTON INTERNATIONAL CS COMPOSITE,0.9790268661050449,239.65493774414062
810,572,238.66199999999998,6.878051683715291,-8.976976249942552,53.5053,-112.098,VEGREVILLE,0.9948103619094487,238.3876953125
814,1236,243.95,7.086274614072902,20.404725115702817,50.2714,-64.2264,LONGUE-POINTE-DE-MINGAN,0.9926207625378496,244.20712280273438
815,432,241.64999999999998,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,1.0109042663345744,237.529541015625
815,490,238.05599999999998,7.132905600093984,-12.59280256834153,52.9264,-118.03,JASPER WARDEN,1.0017764915514735,236.12890625
815,553,240.34999999999997,7.114874508389575,-9.795822805617163,53.57276667,-113.51799999999999,EDMONTON CITY CENTRE A COMPOSITE,0.9985204854109823,239.18173217773438
815,1328,255.74999999999997,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,0.9978617233279352,254.67489624023438
816,545,242.50599999999997,7.165224782096586,-10.146293552939351,53.5472,-114.10799999999999,EDMONTON STONY PLAIN CS,1.005416091761083,239.672119140625
816,562,238.14999999999998,7.142646703644518,-9.39280651845686,53.6828,-112.868,ELK ISLAND NAT PARK,0.9921987416045637,238.50241088867188
817,554,241.14999999999998,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,1.0027288076265806,238.97068786621094
818,713,235.64999999999998,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON,0.9976046364978214,234.71986389160156
824,514,236.74499999999998,7.52991753280295,-11.510674313393835,53.5862,-116.46700000000001,EDSON A COMPOSITE,0.979606109911928,240.1431427001953
824,1403,260.04999999999995,7.514621430997384,27.815292532611775,47.2939,-53.9933,ARGENTIA (AUT),1.013536467567485,254.9519500732422
825,1032,236.24999999999997,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,0.994610723635897,236.0258331298828
826,599,235.84999999999997,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,0.9903678594180259,236.6356658935547
827,1333,255.14999999999998,7.665818126824087,24.702111897273234,48.9333,-57.9167,CORNER BROOK,0.9985572858968085,253.9004364013672
833,667,233.34999999999997,7.901462901160688,-4.759302141690492,55.1482,-105.2685,LA RONGE RCS COMPOSITE,0.9887204535792405,234.51744079589844
834,526,239.34999999999997,7.970771424867976,-10.980626536377773,54.1418,-115.7855,WHITECOURT COMPOSITE,0.9952534199022618,238.96847534179688
835,432,240.14999999999998,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,1.0041820200639304,237.6353302001953
835,925,233.84999999999997,7.980076893652368,6.671684239981935,54.9833,-85.4333,PEAWANUCK (AUT),0.9916492472413728,234.32582092285156
837,1336,248.14999999999998,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,0.9795912942476197,251.7156524658203
838,578,238.45,8.109459289381412,-8.687796526019358,54.7689,-112.024,LAC LA BICHE CLIMATE,1.0001959906907278,236.89346313476562
838,705,236.45,8.138488938936142,-3.055518822819442,55.5333,-102.35,ISLAND FALLS (AUT),1.0059173735531552,233.5704345703125
840,1326,255.069,8.23989353197616,24.42289491438044,49.57,-57.8778,ROCKY HARBOUR CS,1.003921013832421,252.46372985839844
840,1416,257.54999999999995,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,0.9953482741788573,257.1149597167969
841,1357,244.84999999999997,8.276607341657702,25.763095697857583,48.9667,-56.0667,BADGER (AUT),0.9704166755879364,250.7163848876953
842,763,232.04999999999998,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,0.9892420072627486,233.08798217773438
842,1084,232.08799999999997,8.314253687711462,13.681998561384583,53.7572,-73.6792,LA GRANDE IV A,0.9832844062301718,234.53863525390625
847,781,234.611,8.5383737338289,0.27697370454922526,56.0375,-96.5097,KELSEY DAM CS,1.0019473126488916,232.672119140625
847,1294,243.45,8.51185137838431,22.990534772134843,50.465,-59.6394,CHEVERY,0.9919757282420453,243.8650665283203
849,1389,254.95,8.608947022211417,27.178288344027237,48.5569,-53.9744,TERRA NOVA NAT PARK CS,0.9968344390738544,254.139892578125
852,1376,253.34999999999997,8.74541391101366,26.63526688911577,48.94625,-54.5719,GANDER INT'L A COMPOSITE,0.9958594810671758,252.79222106933594
853,629,233.95,8.81558779602243,-6.460311131338492,55.8406,-108.421,BUFFALO NARROWS (AUT),0.9914468666891895,234.473876953125
855,436,238.45,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,0.9977503694168646,237.47412109375
855,804,234.64999999999998,8.87791133303917,1.2870337040640296,56.3589,-94.7042,GILLAM,1.0031372421073412,232.43475341796875
856,313,269.15,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,1.0478391597909322,255.2352294921875
856,1323,251.80199999999996,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,0.9959875123045094,251.21533203125
857,545,237.53599999999997,8.961434607356354,-10.137658918282566,55.3,-114.78299999999999,SLAVE LAKE A,0.9957478356350405,237.03961181640625
857,695,232.24999999999997,8.975675671215516,-3.521382304920674,56.3333,-103.28299999999999,SOUTHEND,0.9907230114236582,232.9401397705078
858,1398,258.04999999999995,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA COMPOSITE,1.00054596062519,256.2758483886719
861,1022,236.04999999999998,9.143254450485722,10.963379553343792,55.2833,-77.75,KUUJJUARAPIK A,0.9938785978857818,235.99974060058594
863,1351,252.45,9.231985979494414,25.520707508907858,49.9167,-55.6667,LA SCIE,0.9952754192142704,252.04202270507812
865,1365,256.15,9.307897246727128,26.13004376259036,49.6833,-54.8,TWILLINGATE (AUT),1.004799377339821,253.3120574951172
867,493,233.74999999999997,9.437642625030247,-12.46008114715757,55.1797,-118.885,GRANDE PRAIRIE A,0.9780224315252174,237.4890899658203
867,723,231.74999999999997,9.423099719603844,-2.2572180214763757,56.8639,-101.07600000000001,LYNN LAKE A,0.9929783428902518,231.9107208251953
877,597,233.24999999999997,9.871521038852975,-7.875701530273596,56.65055,-111.215,FORT MCMURRAY A COMPOSITE,0.9891949125630776,234.30450439453125
880,399,236.95,9.993147522311885,-16.63738722118312,54.3832,-125.959,BURNS LAKE DECKER LAKE,0.992720159981055,237.17599487304688
883,1207,235.95,10.1206661327751,19.1358411789273,53.5539,-64.09695,CHURCHILL FALLS A COMPOSITE,0.9896252883037597,236.91363525390625
885,517,234.34999999999997,10.226946829363605,-11.381198804475845,56.2269,-117.447,PEACE RIVER A,0.9879399606002099,235.70851135253906
887,315,267.84999999999997,10.323304131822256,-20.314453931732185,53.2539,-131.813,SANDSPIT A,1.0224589669446658,260.3074645996094
887,441,236.45,10.295420807028806,-14.765125833156345,55.3053,-123.13799999999999,MACKENZIE A,0.9962479460196186,235.83743286132812
887,594,236.64999999999998,10.29025448153633,-7.989638709553197,57.0411,-111.559,MILDRED LAKE,1.0058936432228442,233.7735137939453
889,1329,249.04999999999998,10.373611671056155,24.545692171940438,51.3833,-56.1,ST ANTHONY,0.9995430074437374,247.58590698242188
895,367,252.78199999999998,10.64544044520589,-18.038806278710556,54.4664,-128.577,TERRACE A,1.0415583846527452,241.15895080566406
895,387,243.14999999999998,10.665533425795687,-17.140960439352252,54.8247,-127.18299999999999,SMITHERS A,1.0137562696083398,238.33157348632812
895,1162,233.84999999999997,10.642722973708436,17.15060312140212,54.8,-66.8167,SCHEFFERVILLE A,0.9908502710690518,234.5147705078125
897,477,237.45,10.753806257076697,-13.163717285063106,56.2381,-120.74,FORT ST JOHN A,1.001512005820375,235.5900115966797
898,342,268.04999999999995,10.795331636988363,-19.128696079466494,54.1722,-130.361,HOLLAND ROCK,1.061279338746579,250.9729766845703
901,342,259.84799999999996,10.925168419012316,-19.12359427311639,54.2925,-130.445,PRINCE RUPERT A,1.0348561705738049,249.5055694580078
908,757,233.45,11.223480767171646,-0.7949466980517512,58.7158,-98.5017,TADOULE LAKE CS,1.0091506332578584,229.8681182861328
909,810,233.34999999999997,11.26553987182579,1.551818174574523,58.73625,-94.06655,CHURCHILL A COMPOSITE,1.0037687542204161,231.00160217285156
926,670,229.54999999999998,12.01176366560062,-4.604034071073405,59.25,-105.833,STONY RAPIDS A,0.9948109785825268,229.28602600097656
929,574,231.64999999999998,12.174502673448476,-8.86753025568397,58.7108,-113.866,GARDEN RIVER,0.9915841577241555,232.13658142089844
930,1000,235.84999999999997,12.187637204389825,9.989987113095877,58.4693,-78.0801,INUKJUAK UA COMPOSITE,1.0070656435355114,232.71209716796875
937,535,230.34999999999997,12.498830656358052,-10.594224739549533,58.6214,-117.165,HIGH LEVEL A,0.9821648119301503,233.04763793945312
954,603,229.84999999999997,13.25566504900323,-7.607541496645303,60.0232,-111.9455,FORT SMITH A COMPOSITE,0.9902524853520136,230.64254760742188
957,1115,235.04999999999998,13.3816017084914,15.062915391847254,58.1,-68.4167,KUUJJUAQ A,1.0032872813577207,232.79615783691406
957,1207,244.04999999999998,13.419876797675242,19.12294867359371,56.55,-61.6833,NAIN,1.0258154578113623,236.401611328125
960,474,232.64999999999998,13.53351926237463,-13.294599528109782,58.8364,-122.59700000000001,FORT NELSON A,0.9868344185957554,234.26080322265625
962,807,233.64999999999998,13.627521603757163,1.4581972729819246,61.1,-94.0667,ARVIAT CLIMATE,1.0251770121092607,226.46849060058594
981,564,231.84999999999997,14.468214057228929,-9.32324361570522,60.8393,-115.78,HAY RIVER A COMPOSITE,0.9988096570622563,230.65625
984,387,232.64999999999998,14.589765715473439,-17.152490634558443,58.42415,-130.0285,DEASE LAKE (AUT) COMPOSITE,0.9887167943041223,233.81480407714844
1002,827,230.64999999999998,15.389341884371548,2.3116704332428544,62.8167,-92.1167,RANKIN INLET A,1.0217059532331811,224.32020568847656
1004,627,231.95,15.491470329004402,-6.5299173223889415,62.4156,-110.69,LUTSELK'E CS,1.0196823511599293,226.03221130371094
1008,644,227.53399999999996,15.66795069496372,-5.7587229165762075,62.7167,-109.167,FORT RELIANCE,1.0038553601478784,225.22470092773438
1013,416,224.95,15.880923220563833,-15.851020784876589,60.1165,-128.822,WATSON LAKE A,0.9705494391303446,230.30809020996094
1013,587,230.14999999999998,15.8941364226464,-8.283411299371597,62.4628,-114.44,YELLOWKNIFE A,1.0025153740887196,228.11865234375
1018,511,228.74999999999997,16.085824204153216,-11.662896594650553,61.7603,-121.23700000000001,FORT SIMPSON A COMPOSITE,0.9835914324864871,231.09323120117188
1033,375,229.34999999999997,16.75778702871603,-17.662960628502297,60.1667,-132.733,TESLIN (AUT),0.9910958288664248,229.9449920654297
1034,784,229.84999999999997,16.80137872475479,0.41775555963923183,64.2989,-96.0778,BAKER LAKE A,1.0242821711315058,222.97991943359375
1035,562,229.14999999999998,16.86203978958295,-9.404454925856033,63.1336,-117.245,LAC LA MARTRE,1.0002487367409838,227.6421661376953
1043,914,231.77999999999997,17.235601653792568,6.170803303022934,64.1933,-83.3594,CORAL HARBOUR A,1.0236282244057864,224.99588012695312
1056,357,229.74999999999997,17.7729222850007,-18.468791200743226,60.7095,-135.069,WHITEHORSE A,0.9990563641235268,228.5106201171875
1057,567,227.166,17.814289511711262,-9.167268951780255,64.1117,-117.32799999999999,RAE LAKES,0.9972515145454678,226.34947204589844
1060,982,238.45,17.945701244385575,9.197151806246461,64.23055,-76.5277,CAPE DORSET CLIMATE COMPOSITE,1.0501704126177331,225.62042236328125
1070,333,227.23199999999997,18.431001006079605,-19.56058255517341,60.7725,-137.58,HAINES JUNCTION,0.9727555916941355,232.1168212890625
1075,1065,232.95,18.61430228253761,12.847934209073113,63.7486,-68.5472,IQALUIT A COMPOSITE,1.036609540027938,223.29981994628906
1077,391,226.34999999999997,18.715605658033613,-16.976263997671126,62.2075,-133.376,FARO (AUT),0.9882612591718356,227.58811950683594
1089,362,227.95,19.2625048888462,-18.244665815697104,62.115,-136.192,CARMACKS CS,0.9925131004491227,228.2150115966797
1090,325,226.84999999999997,19.306314193603082,-19.882004589804254,61.3667,-139.05,BURWASH A,0.9746646933516272,231.27272033691406
1098,516,231.84999999999997,19.663546246690753,-11.432770199531417,65.2086,-123.43299999999999,DELINE CS,1.0143991366645597,227.11148071289062
1112,486,227.54999999999998,20.251751757393915,-12.786591017652583,65.285,-126.7765,NORMAN WELLS A COMPOSITE,0.9870208500118595,229.08221435546875
1117,383,222.54999999999998,20.495251114049235,-17.3192127506522,63.6167,-135.86700000000002,MAYO A,0.9723007396213388,227.44052124023438
1132,611,231.64999999999998,21.164558334912606,-7.2414532923086385,67.81695,-115.1395,KUGLUKTUK A COMPOSITE,1.0225609606882935,225.10438537597656
1132,785,229.74999999999997,21.138921535217452,0.44902530231432797,68.6356,-95.8503,GJOA HAVEN CLIMATE,1.0250122748083614,222.72415161132812
1132,838,230.64999999999998,21.168269643134604,2.820157471562718,68.5375,-89.7964,KUGAARUK CLIMATE,1.0268790285679217,223.19015502929688
1138,478,229.14999999999998,21.43659517878678,-13.124659609447363,66.2422,-128.644,FORT GOOD HOPE CS,1.0060258427002788,226.33493041992188
1142,359,223.64999999999998,21.613778935308083,-18.396937550529213,64.0609,-139.127,DAWSON,0.9787418755245529,227.0605010986328
1146,704,228.14999999999998,21.771353847100382,-3.1159972251081784,69.1081,-105.13799999999999,CAMBRIDGE BAY A COMPOSITE,1.019105947545841,222.4549102783203
1149,912,228.74999999999997,21.893951736933804,6.081877733549629,68.77595,-81.24305,HALL BEACH A COMPOSITE,1.0182350578412345,223.23069763183594
1160,1100,232.95,22.39945260697579,14.412454916130438,66.5833,-61.6167,CAPE DYER A,1.0464186848542576,221.20660400390625
1188,547,236.24999999999997,23.628469659569642,-10.089579069383861,69.3578,-124.083,PAULATUK,1.0433745312985925,224.99478149414062
1199,460,227.04999999999998,24.124623751581403,-13.937953309449579,68.31045,-133.5,INUVIK A COMPOSITE,1.001642643643112,225.24209594726562
1202,608,234.54999999999998,24.25257185841111,-7.373396591071229,70.7614,-117.8,HOLMAN CS,1.0448334254075218,223.06387329101562
1207,549,234.89499999999998,24.460936365558343,-9.983429469768042,70.1667,-124.71700000000001,CAPE PARRY A,1.0384199783526402,224.7716827392578
1219,477,233.64999999999998,25.02650427046885,-13.17794002244732,69.4333,-133.017,TUKTOYAKTUK,1.0317025563817959,225.03607177734375
1240,915,232.03799999999998,25.955689426851517,6.197114961304964,72.6933,-77.9575,POND INLET CLIMATE,1.0223279151225082,225.53282165527344
1246,562,233.04999999999998,26.214275750688063,-9.387968858171986,71.9925,-125.25399999999999,SACHS HARBOUR CLIMATE,1.033835650410719,223.9950714111328
1269,788,229.84999999999997,27.22416020466172,0.599798396843279,74.71635,-94.97625,RESOLUTE CARS COMPOSITE,1.031109849638491,221.50341796875
