ilocy,ilocx,annual_pr (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
705,1156,1448.0,2.21948402727274,16.877744951521635,46.9833,-71.8333,RIVIERE VERTE OUEST,1.3685205547573969,1171.3424072265625
705,1165,1336.0,2.231592225551093,17.2820151698798,46.8667,-71.2667,CHARLESBOURG PARC ORLEAN,1.2955527390002226,1141.610595703125
705,1168,1181.0,2.220882571941183,17.406153681880436,46.8167,-71.1,LAUZON,1.151176221894083,1135.72900390625
705,1279,1205.0,2.245163530071908,22.330642996726787,45.0667,-64.4833,KENTVILLE CDA,1.0151208911689078,1314.1226806640625
705,1281,1254.0,2.2578926570168223,22.402159208481862,45.05,-64.3833,WHITE ROCK,1.0581790097109756,1311.9129638671875
705,1287,1337.0,2.249827933933791,22.675906214322463,44.9333,-64.0333,SALMON HOLE,1.0856915807116094,1363.3004150390625
706,762,506.0,2.303121949201095,-0.5598579952749113,49.8,-97.8667,FANNYSTELLE,1.0322102288848654,542.6864624023438
706,1290,1520.0,2.276362339898619,22.819066790626398,44.9,-63.8333,MOUNT UNIACKE,1.2077137344279063,1393.3050537109375
707,675,425.0,2.3444152303763364,-4.421666135144434,49.65,-103.833,WEYBURN,0.9551188887087934,492.6042175292969
707,782,619.0,2.3178092398446517,0.33366328798232175,49.8167,-96.4833,OSTENFELD,1.1652179170669346,588.0985717773438
707,813,688.0,2.3191516259454263,1.7019727769211224,49.7903,-94.3653,KENORA A,1.1363647949912288,670.250732421875
707,1046,1005.0,2.3301463594803966,12.017196687285196,48.4167,-78.7333,MONT BRUN,1.1826006716404085,940.7940673828125
707,1171,1137.0,2.3161518592684875,17.530326768266313,46.8667,-70.8833,SAINT MICHEL,1.115248025019901,1128.6405029296875
708,576,351.0,2.3773939182474364,-8.775282388866069,49.1167,-110.46700000000001,MANYBERRIES CDA,0.8019808846329637,484.5177917480469
708,615,338.0,2.361895594591036,-7.0454951835949196,49.37,-107.848,VAL-MARIE,0.7730774220619799,484.0166931152344
708,661,433.0,2.365788795482905,-5.005623792275916,49.6167,-104.73299999999999,AMULET,0.9584725328384964,500.1207275390625
708,835,709.0,2.355451406451814,2.691247840369279,49.7833,-92.8333,DRYDEN,1.0873895651011762,721.8179931640625
708,954,697.0,2.3566550332879452,7.938366760535599,49.2333,-84.8,HORNEPAYNE,0.9209481988097564,837.8460083007812
708,1016,785.0,2.3746582981894218,10.695157295895223,48.75,-80.6667,IROQUOIS FALLS,0.9634513247827067,901.9999389648438
708,1168,1310.0,2.377566928011995,17.400888965846388,46.9667,-71.0333,CHATEAU RICHER,1.2280456562318915,1180.927978515625
708,1184,1172.0,2.38587791745667,18.134863525524572,46.7333,-70.0167,STE LUCIE,1.1132501027832042,1165.4710693359375
708,1283,1050.0,2.3753772930633694,22.505141605331136,45.1167,-64.1833,SUMMERVILLE,0.8748255706637443,1328.7230224609375
708,1295,1436.0,2.353824406162802,23.043207937173968,44.88,-63.5,HALIFAX STANFIELD INT'L A,1.100220261972801,1444.912109375
709,564,415.0,2.4103822182807324,-9.335494768112428,49.05,-111.31700000000001,ADEN,0.945034727042722,486.1462707519531
709,709,478.0,2.418002429277972,-2.9143599374970126,49.8333,-101.51700000000001,MARYFIELD,1.0323984290255723,512.5629272460938
709,717,472.0,2.398079809265068,-2.5488583429224527,49.8333,-100.95,VIRDEN,1.0400667017074305,502.3974609375
709,731,472.0,2.4036333940360897,-1.9241254340494038,49.8667,-99.9833,BRANDON CDA,1.011507666394209,516.5822143554688
709,756,524.0,2.406655175540253,-0.816592826955396,49.9,-98.2667,PORTAGE SOUTHPORT A,1.0797372591944128,537.2542114257812
709,771,519.0,2.4169256900823712,-0.15035553299554535,49.9167,-97.2333,WINNIPEG RICHARDSON INT'L A,1.0299127003877953,557.8707275390625
709,777,641.0,2.4333932656282005,0.0966389221322516,49.9333,-96.85,OAKBANK,1.2485244759740681,568.3653564453125
709,836,715.0,2.408289044403697,2.742262906325916,49.8333,-92.75,DRYDEN A,1.0952677359151313,722.6905517578125
709,1139,933.0,2.416900417711517,16.134563842521807,47.4,-72.7833,LA TUQUE,0.9897574806455541,1043.56494140625
709,1236,1086.0,2.4159697674047114,20.425584720825874,45.9544,-66.8986,MACTAQUAC PROV PARK,0.9153928329684775,1313.3756103515625
709,1242,1094.0,2.4355673986902304,20.695842322706284,45.8721,-66.5279,FREDERICTON A,0.9200335857186387,1316.376953125
709,1243,1105.0,2.415558099465363,20.74994682985211,45.8333,-66.4667,OROMOCTO,0.9250592430313928,1322.389404296875
710,583,313.0,2.4540957028234907,-8.4614154851846,49.2453,-110.014,ALTAWAN,0.6923200964275948,500.49993896484375
710,631,373.0,2.465412066326195,-6.332837330436299,49.5667,-106.78299999999999,WOODROW,0.8329343261957273,495.75225830078125
710,689,439.0,2.476150763593188,-3.783965964958236,49.8333,-102.867,HANDSWORTH,0.9418749870030413,515.9859619140625
710,732,468.0,2.4461289022730366,-1.9022360052764455,49.91,-99.9519,BRANDON A,0.998121197733045,519.0739135742188
710,756,565.0,2.456648522123945,-0.8157764341778234,49.95,-98.2667,PORTAGE LA PRAIRIE CDA,1.166032680161312,536.4192504882812
710,1174,1108.0,2.4775887360087,17.69149433444093,46.9667,-70.5833,MONTMAGNY,1.114308426598528,1100.7811279296875
710,1225,1122.0,2.4503054913706883,19.923144460296516,46.1703,-67.5536,WOODSTOCK,0.9946138975302256,1248.834716796875
710,1240,1097.0,2.4538374466501836,20.62178160144984,45.9167,-66.6167,FREDERICTON CDA,0.9266729431220261,1310.5294189453125
710,1248,1138.0,2.4523914808738034,20.97348209091824,45.7833,-66.15,GAGETOWN 2,0.9349712469481134,1347.4437255859375
710,1299,1421.0,2.464534456384161,23.20076633026193,44.9167,-63.2333,LOWER MEAGHERS GRANT,1.0498444956137127,1498.427490234375
711,652,337.0,2.50765737870851,-5.403797530967789,49.7167,-105.367,ORMISTON,0.7464690370395209,499.7867431640625
711,657,380.0,2.5014382891450686,-5.187126262989546,49.7333,-105.03299999999999,DAHINDA,0.8434030449633402,498.78692626953125
711,713,526.0,2.4999036239845025,-2.7069092206865126,49.9267,-101.20299999999999,ELKHORN 2 EAST,1.153627767227863,504.76202392578125
711,755,507.0,2.4904789403497007,-0.8474091616608985,49.9833,-98.3167,PORTAGE LA PRAIRIE 2,1.0523373956439341,533.3589477539062
711,763,543.0,2.5160958184100637,-0.5191396988927048,50.0134,-97.8071,MARQUETTE,1.0963003745623288,548.3235473632812
711,1049,877.0,2.498364362147083,12.14743197083642,48.55,-78.4833,MANNEVILLE,1.0290104739302601,943.5098266601562
712,635,388.0,2.5307092052171214,-6.183475001160332,49.65,-106.56700000000001,LAFLECHE,0.8660412746141712,495.9749755859375
712,644,394.0,2.5672897485635935,-5.78779510740555,49.7333,-105.96700000000001,ASSINIBOIA,0.8700792513976816,501.30731201171875
712,670,434.0,2.5308055853026388,-4.632149798689609,49.8167,-104.18299999999999,YELLOW GRASS,0.9665397868705015,497.0918273925781
712,750,553.0,2.5619506616191954,-1.0926001475664606,50.05,-98.7,BEAVER,1.1588577425342053,528.2769165039062
712,768,490.0,2.5507764247785225,-0.2785044975940113,50.05,-97.4333,GROSSE ISLE,0.9761356800997087,555.7155151367188
712,782,562.0,2.534476547966111,0.3428936572918165,50.0333,-96.4667,BEAUSEJOUR 2,1.0708883542791408,580.9767456054688
712,1054,902.0,2.5693781490772243,12.368776262825914,48.5667,-78.1333,AMOS,1.0519725352966947,949.22412109375
712,1229,1121.0,2.543272234514257,20.125117322318697,46.1833,-67.2333,MAPLETON,0.9743500602181644,1273.6708984375
712,1238,1197.0,2.5516354407498194,20.50751112763191,46.05,-66.7167,ROYAL ROAD,1.0194670135780397,1299.8331298828125
712,1258,1141.0,2.5551516497549285,21.39703724448969,45.7167,-65.5333,SUSSEX,0.8792126120125046,1436.6744384765625
712,1355,1361.0,2.558199415687226,25.705259485464225,43.9322,-60.0094,SABLE ISLAND,1.0411323953943274,1447.16748046875
713,629,358.0,2.582428851750694,-6.459742406652932,49.6667,-107.0,KINCAID,0.8047489200889708,492.4807434082031
713,1037,879.0,2.6140607436129164,11.621885002982848,48.7833,-79.2167,LA SARRE,1.0555506962333916,921.88427734375
713,1045,876.0,2.5784586526098114,11.980734163495093,48.6667,-78.7,TASCHEREAU,1.0312239769815679,940.4110717773438
713,1177,996.0,2.592920434280473,17.819878310600807,47.0333,-70.35,LAMARTINE,1.0007419889953766,1101.802734375
713,1244,1168.0,2.5880834006331126,20.757678859211282,45.9903,-66.3633,ACADIA FOREST EXP ST,0.9923733809121282,1302.9698486328125
713,1268,1473.0,2.605983214039064,21.81846865676879,45.6,-64.95,ALMA,1.1730523433787212,1390.1190185546875
713,1278,1247.0,2.5929897681063143,22.295057999272316,45.4,-64.3333,PARRSBORO,1.0309968453750422,1338.985107421875
714,533,534.0,2.6247434806866274,-10.670716836211362,48.9997,-113.376,CARWAY,1.050277756960589,562.8643188476562
714,624,364.0,2.65724539890561,-6.645855250272714,49.7167,-107.3,ANEROID,0.8204578449935721,491.14727783203125
714,722,493.0,2.6545108371310495,-2.331970639315499,50.1,-100.633,OAKNER,1.0709806583509174,509.6029357910156
714,728,491.0,2.649934333757479,-2.0403860544524055,50.1082,-100.179,RIVERS PETTAPIECE,1.050176941303366,517.5897216796875
714,770,535.0,2.617158787877163,-0.2139430721471519,50.1167,-97.3333,STONEWALL,1.0566806491408607,560.5013427734375
714,772,534.0,2.616814766031618,-0.107003867454187,50.1167,-97.1667,STONY MOUNTAIN,1.048883222107321,563.6126708984375
714,1009,910.0,2.635152432203594,10.394038056827705,49.0667,-81.0333,COCHRANE,1.1189822358055421,900.2949829101562
714,1186,1007.0,2.659356556594008,18.206800425724534,46.9667,-69.7833,ST PAMPHILE,0.9689334490922265,1150.5411376953125
714,1299,1364.0,2.640022632473893,23.22509884639864,45.0667,-63.1,MIDDLE MUSQUODOBOIT,1.016856040736207,1484.983154296875
715,608,385.0,2.6916812431486687,-7.371604647278913,49.65,-108.417,SHAUNAVON 2,0.8343546000152852,510.8303527832031
715,753,507.0,2.6759825083663347,-0.9618183708461645,50.1667,-98.5,MACDONALD,1.061166083617474,528.9215087890625
715,754,526.0,2.69047932872118,-0.8860081616431726,50.1826,-98.3822,DELTA MARSH CS,1.0998804564041953,529.427978515625
715,776,487.0,2.667271777948411,0.08458005588984939,50.1672,-96.8681,SELKIRK,0.944793909225808,570.6351318359375
715,788,599.0,2.684257636904828,0.6036826195291788,50.1806,-96.0583,PINAWA WNRE,1.1080971585673554,598.43310546875
715,921,762.0,2.703334463357099,6.489334819136607,49.7828,-86.9306,GERALDTON A,1.0660476648046757,791.3069458007812
715,1061,916.0,2.700517824049695,12.688573136942864,48.6167,-77.6167,LA MORANDIERE,1.046653863665668,968.8555297851562
715,1163,1543.0,2.6832756820036425,17.21270812915398,47.3167,-71.15,FORET MONTMORENCY,1.3496616686024097,1265.632568359375
715,1183,1163.0,2.703352660024468,18.08230500135852,47.05,-69.9333,STE PERPETUE,1.1510302899825626,1118.560791015625
716,536,538.0,2.7356797825074115,-10.557344241186216,49.1317,-113.242,CARDSTON,1.1135908342078282,534.8392333984375
716,639,360.0,2.728806653336407,-6.017867976390824,49.8667,-106.35,PALMER,0.8012535923756998,497.39239501953125
716,707,504.0,2.7231770710861136,-2.9929964009400494,50.1333,-101.667,MOOSOMIN,1.0760892754158138,518.5001220703125
716,722,492.0,2.7367358425981574,-2.306938210545114,50.1833,-100.6,HAMIOTA 2,1.055728659760617,515.91650390625
716,739,509.0,2.7417748980488845,-1.5799271982076977,50.2167,-99.4667,NEEPAWA WATER,1.0714297002362072,525.9212646484375
716,760,496.0,2.7376991197456233,-0.6616979327907412,50.2333,-98.0333,ST AMBROISE,1.0151206949730438,540.9169921875
716,848,753.0,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,1.1285733209868607,738.6383056640625
716,1248,994.0,2.7145135696229357,20.953826699997283,46.0333,-66.0333,MINTO,0.8358157810909458,1316.5654296875
717,530,712.0,2.784108239363333,-10.806905348774746,49.126999999999995,-113.63,MOUNTAIN VIEW,1.3887913200629693,567.5571899414062
717,601,451.0,2.7729123197203642,-7.686983576994413,49.6833,-108.917,KLINTONEL,0.9587779023865002,520.7450561523438
717,636,367.0,2.760904671663381,-6.143942274080783,49.8833,-106.55,GRAVELBOURG,0.8211645682755946,494.7690124511719
717,988,837.0,2.7844182733983796,9.431461031270734,49.4,-82.4333,KAPUSKASING CDA,1.0768623396185337,860.46240234375
717,1051,875.0,2.7724424149031415,12.216949590249524,48.8,-78.2833,LAC BERRY,1.0225804944663832,947.2774047851562
717,1220,1080.0,2.7603843215106942,19.71869245113389,46.5333,-67.6667,BEECHWOOD,0.9691934919691502,1233.61572265625
718,527,837.0,2.8022756055871145,-10.939070606592402,49.1167,-113.833,WATERTON RIVER CABIN,1.6032573227399596,577.9481201171875
718,530,681.0,2.8233266909891115,-10.800428133241176,49.1667,-113.633,CALDWELL,1.3390734677695948,563.001220703125
718,593,614.0,2.811998922205028,-8.04155769934886,49.6667,-109.46700000000001,CYPRESS HILLS,1.2961889187421203,524.4048461914062
718,692,471.0,2.835407016195248,-3.6706294372449566,50.2,-102.73299999999999,KIPLING,0.9851918494532996,529.2571411132812
718,734,484.0,2.7997471763017883,-1.81281543254088,50.2667,-99.8333,MINNEDOSA,0.9964527551819221,537.7188720703125
718,987,850.0,2.7939506024780143,9.406987093709729,49.4139,-82.4675,KAPUSKASING A,1.0992958227243002,855.9945068359375
718,1299,1279.0,2.8057614051937527,23.227533862191482,45.2167,-63.0,UPPER STEWIACKE,0.9873153687217869,1434.1060791015625
718,1313,1511.0,2.8341066245898623,23.849578318579603,44.9833,-62.1833,ECUM SECUM,1.1502183271877873,1454.289306640625
719,563,373.0,2.845578190733637,-9.33997972296452,49.477,-111.446,FOREMOST,0.8500511393905195,485.7696838378906
719,1294,1175.0,2.865301707549471,22.994531657643748,45.3667,-63.2667,TRURO,0.9458130527169458,1375.3055419921875
720,752,547.0,2.909865111521207,-0.9892112152755341,50.4,-98.55,LANGRUTH,1.1496902921207817,526.7118530273438
720,976,840.0,2.894860132923647,8.926195838729239,49.6,-83.1667,MATTICE TCPL,1.112620627530057,835.7931518554688
720,1172,954.0,2.9211748252048553,17.5968608830553,47.4167,-70.5,BAIE ST PAUL,0.9858207187108026,1071.314697265625
720,1174,942.0,2.9157195105543443,17.682560835788625,47.3833,-70.3833,ILE AUX COUDRES,0.9776797691553537,1066.6474609375
720,1218,1101.0,2.915060025357727,19.622613419942642,46.7122,-67.7156,AROOSTOOK,0.9936663453125609,1226.62939453125
720,1220,1281.0,2.890364405631569,19.72881367190746,46.6508,-67.5845,BON ACCORD,1.1416189753375394,1242.208740234375
720,1227,1139.0,2.901267852480248,20.033252850710543,46.55,-67.1667,JUNIPER,0.9803967346726594,1286.1407470703125
721,609,390.0,2.938997991384501,-7.335030678145053,49.9,-108.417,SHAUNAVON 3,0.8436129047173196,511.7855529785156
721,699,491.0,2.9639579026062517,-3.362546462664063,50.35,-102.26700000000001,WHITEWOOD,1.0309395300919104,527.2479858398438
721,725,472.0,2.947457268907272,-2.1693572616836576,50.4,-100.4,STRATHCLAIR,0.9756485865969567,535.5687255859375
721,1179,931.0,2.9632011627512,17.917497467271644,47.35,-70.0333,LA POCATIERE CDA,0.9735328901553869,1058.682373046875
721,1276,1146.0,2.952510648604285,22.20214615660833,45.7667,-64.25,NAPPAN CDA,0.9731046972967883,1303.7420654296875
722,608,391.0,2.993173148009859,-7.359583263625591,49.95,-108.46700000000001,GULL LAKE CDA EPF,0.8427016706708413,513.6526489257812
722,639,380.0,2.9947906157047606,-5.996687382672818,50.1333,-106.367,CODERRE,0.8481525017798288,495.99383544921875
722,694,426.0,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,0.8912336946248129,529.1571044921875
722,716,487.0,3.00058420699414,-2.5820179079980603,50.4333,-101.05,BIRTLE,1.048178180936521,514.35205078125
722,789,461.0,2.9708007851680307,0.6373639569264644,50.4667,-96.0,GREAT FALLS,0.8515144387106568,599.3431396484375
722,1265,1107.0,2.9876359604991496,21.69359495122803,46.0,-64.9,TURTLE CREEK,0.9389101666055771,1305.239501953125
723,709,448.0,3.051557182938815,-2.898497165228421,50.4667,-101.55,ROCANVILLE,0.9613681526958162,515.8873901367188
723,730,489.0,3.039374012059399,-1.9740473741181737,50.5,-100.1,SANDY LAKE,0.9891516623110039,547.2838134765625
723,746,494.0,3.0325443412428967,-1.2521400722393652,50.5167,-98.9667,GRASS RIVER,1.0419834509853418,524.8470458984375
723,1170,941.0,3.051697850970607,17.51547824792845,47.5667,-70.55,ST URBAIN,0.9438631360049489,1103.6903076171875
723,1315,1461.0,3.039052178133156,23.91059312098373,45.1433,-61.9825,STILLWATER SHERBROOKE,1.1124273414516628,1453.9356689453125
724,634,358.0,3.0718586334985503,-6.213419605940155,50.1833,-106.71700000000001,SHAMROCK,0.8027193905685451,493.72589111328125
724,671,529.0,3.0765189042619805,-4.560333597213308,50.3667,-104.15,DAVIN 6,1.176740700424947,497.6700744628906
724,786,524.0,3.0692110023732484,0.4982415705140741,50.5667,-96.2167,PINE FALLS,0.9837781383448081,589.6587524414062
724,891,735.0,3.0628319237385395,5.168523459661336,50.2936,-88.9053,ARMSTRONG (AUT),1.0813821681912057,752.4450073242188
724,1002,788.0,3.095391560413416,10.066378797363441,49.5833,-81.3833,ISLAND FALLS,0.985244607949235,885.4188842773438
725,489,574.0,3.1151840128259987,-12.6342381251342,49.032,-116.458,LISTER,0.6804397674506482,933.8751831054688
725,508,437.0,3.1105904390923986,-11.800666869836855,49.226000000000006,-115.221,BAYNES LAKE KOOTENAY RIVER,0.7010502569633957,690.0791625976562
725,594,381.0,3.1410386313108254,-7.988365624920761,50.0,-109.46700000000001,MAPLE CREEK NORTH,0.8109603565657731,520.1061401367188
725,642,386.0,3.129711352053985,-5.861721882758443,50.2833,-106.18299999999999,EASTLEIGH,0.8617909998584998,495.8518981933594
725,651,368.0,3.1345694278645513,-5.464582646908156,50.3333,-105.56700000000001,MOOSE JAW A,0.8277973275477307,492.1419982910156
725,666,374.0,3.1348148797529256,-4.82227641711188,50.4,-104.56700000000001,REGINA CDA,0.8419022764741861,491.78643798828125
725,1172,981.0,3.116497432622844,17.600139590724563,47.6,-70.4,ST HILARION,1.0285341393318346,1055.8857421875
725,1182,1002.0,3.1142769282717855,18.043416843892093,47.45,-69.7833,ST BRUNO KAMOURASKA,1.060914654671548,1045.5718994140625
725,1265,1129.0,3.1107959662171765,21.723803549587608,46.1014,-64.7903,MONCTON,0.9734710640786409,1283.918701171875
725,1267,1222.0,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,1.0559175922058595,1281.173095703125
726,488,564.0,3.188285817900065,-12.663697670536099,49.0956,-116.529,CRESTON WPCC,0.6480381333919628,963.4854736328125
726,489,641.0,3.187961984628174,-12.656336194902284,49.0971,-116.51799999999999,CRESTON,0.757535163251355,936.7460327148438
726,510,597.0,3.166975812617557,-11.717458314911282,49.3,-115.117,ELKO,0.9580708011739965,689.83203125
726,545,393.0,3.16518878430455,-10.173529005346774,49.6303,-112.8,LETHBRIDGE A,0.8949744792802697,486.1256408691406
726,664,379.0,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,0.8567625218879076,489.71722412109375
726,678,420.0,3.1828402961635955,-4.251731975115476,50.5,-103.68299999999999,INDIAN HEAD PFRA,0.9153135614747916,507.97930908203125
726,713,498.0,3.157757887547335,-2.711981015898477,50.5833,-101.26700000000001,BINSCARTH,1.0656137272992587,517.3639526367188
726,732,524.0,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,1.0551557609862985,549.7703857421875
726,765,505.0,3.1684255894498277,-0.41261529439124417,50.6667,-97.65,NARCISSE,1.0075804061247355,554.8534545898438
726,1242,1134.0,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,0.9978824009303702,1258.0570068359375
726,1284,999.0,3.1895469156001117,22.55128252462423,45.8433,-63.6553,PUGWASH,0.8587439177822216,1287.859375
727,524,674.0,3.192949668766475,-11.082654513889809,49.4672,-114.177,BEAVER MINES,1.271050942675304,587.034423828125
727,545,350.0,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.7990831627980618,484.889404296875
727,679,429.0,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,0.9311763061730539,510.025634765625
727,720,517.0,3.2261855256624408,-2.4221008048804133,50.6667,-100.81700000000001,ROSSBURN,1.0713927767869673,534.2056274414062
727,829,678.0,3.191779796551675,2.4023624021833774,50.6333,-93.2167,EAR FALLS,1.0827753834170941,693.1990356445312
727,1175,804.0,3.23535563304697,17.73710919906378,47.6667,-70.15,LA MALBAIE,0.8521360829448684,1044.5126953125
727,1215,1103.0,3.218329405356741,19.516411109397673,47.0333,-67.7,GRAND FALLS DRUMMOND,1.0062841289369369,1213.448974609375
728,555,417.0,3.2375699704083867,-9.71242234701614,49.7919,-112.124,TABER,0.9714122302744148,475.2248229980469
728,620,357.0,3.239737027524128,-6.847848201400332,50.2667,-107.73299999999999,SWIFT CURRENT CDA,0.7957105404554083,496.6835021972656
728,621,389.0,3.2683382675249013,-6.811573228356857,50.3,-107.68299999999999,SWIFT CURRENT A,0.8694864504026607,495.2829895019531
728,674,456.0,3.2660356220445608,-4.436114995928013,50.5667,-103.98299999999999,QU'APPELLE 1,1.0012003002539285,504.2088928222656
728,738,553.0,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,1.132858237942123,540.4010620117188
728,761,471.0,3.253551505508132,-0.5914415688313293,50.75,-97.9333,LUNDAR,0.960429903890596,542.9025268554688
728,1155,1349.0,3.241455432524704,16.83375162848483,47.9667,-71.4167,MONT APICA,1.2785473302470822,1168.0509033203125
728,1189,1102.0,3.2607061037378267,18.350351370101194,47.4833,-69.2833,ST ELEUTHERE,1.0819680035612262,1127.5447998046875
728,1193,959.0,3.272071498817136,18.52654239884909,47.4333,-69.0333,RIVIERE BLEUE,0.8989596262581061,1180.98681640625
728,1298,1249.0,3.2668006308521753,23.174517519287896,45.6583,-62.7967,LYONS BROOK,1.0446410086829174,1323.615966796875
729,576,322.0,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,0.7191776223222155,495.6628112792969
729,662,392.0,3.3174431962394433,-4.974449842487975,50.5667,-104.833,REGINA GILMOUR,0.8892310051804359,488.0205383300781
729,720,545.0,3.309384807123977,-2.4179990693494737,50.75,-100.81700000000001,ROSSBURN 4 NORTH,1.1236290440357877,536.9578247070312
729,1142,1014.0,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,1.1138770567710616,1007.78369140625
729,1213,1117.0,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,1.026698711041006,1204.416748046875
730,511,1208.0,3.344076840827133,-11.64618843686037,49.4887,-115.073,FERNIE,1.993131404242429,670.9615478515625
730,524,574.0,3.3436410785303474,-11.07419534393788,49.6161,-114.215,CONNELLY CREEK,1.0695931935213434,594.1004638671875
730,536,425.0,3.329272394899423,-10.536473830752245,49.7167,-113.4,FORT MACLEOD,0.9443849537859955,498.20318603515625
730,590,351.0,3.356437054558129,-8.169887026018502,50.1833,-109.8,GOLDEN PRAIRIE,0.7694423201636442,505.00732421875
730,636,371.0,3.3477509475997844,-6.13565303879672,50.4667,-106.65,CHAPLIN,0.8336484175516781,492.67169189453125
730,654,323.0,3.337228887993305,-5.324288278331806,50.55,-105.383,BUFFALO POUND LAKE,0.7360484237997142,485.8058776855469
730,668,443.0,3.3568203245059554,-4.693936961270538,50.6333,-104.4,ZEHNER,0.9913806487099786,494.68634033203125
730,713,484.0,3.341437957461708,-2.712009399926687,50.7667,-101.28299999999999,RUSSELL,1.0233060442873472,523.6082153320312
730,745,573.0,3.3504043407531157,-1.2967873243293555,50.8333,-99.05,ALONSA,1.217731974557995,520.918212890625
730,1311,1288.0,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,1.008403009227392,1413.99658203125
730,1326,1420.0,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,1.0848831562971493,1449.0120849609375
731,464,550.0,3.398447758038234,-13.761694657537301,49.0168,-118.228,BILLINGS,0.6729665698817239,904.7650756835938
731,470,910.0,3.3882799034161626,-13.473082697884399,49.0833,-117.8,ROSSLAND MACLEAN,1.047591170823041,961.6481323242188
731,471,753.0,3.395819087785036,-13.437045612651836,49.1,-117.75,WARFIELD,0.8581652373521954,971.3834228515625
731,506,426.0,3.3872021726912815,-11.894809694518301,49.4732,-115.46,WARDNER KTNY HATCHERY,0.7148917152206314,659.6840209960938
731,527,484.0,3.404674819323749,-10.962228440153185,49.7,-114.06700000000001,COWLEY OLIN CREEK,0.9580096481343469,559.2965087890625
731,540,419.0,3.3928929926086964,-10.364921532744418,49.8144,-113.161,MONARCH,0.9486360609914427,488.9686584472656
731,662,375.0,3.4024948155256105,-4.987536752965401,50.65,-104.867,LUMSDEN,0.850314771907375,488.2229309082031
732,460,497.0,3.449463864850556,-13.909759469242152,49.0262,-118.46600000000001,GRAND FORKS,0.6789904653940974,810.3251953125
732,506,517.0,3.4366479985340543,-11.88356380323646,49.5239,-115.461,FT STEELE DANDY CRK,0.873479937665931,655.2457885742188
732,519,568.0,3.4130634905909547,-11.303295820292044,49.6333,-114.583,COLEMAN,0.9964586183524115,631.0382690429688
732,700,437.0,3.4274527367636076,-3.2992868677279126,50.8167,-102.21700000000001,ATWATER,0.9344154067192746,517.7356567382812
732,750,506.0,3.429143610814428,-1.1051624067779984,50.9167,-98.75,VOGAR,1.0661559905122926,525.4076538085938
732,773,514.0,3.433328186669455,-0.0525920979644637,50.9333,-97.0833,ARBORG,1.0162002718014882,559.9515380859375
732,1240,1155.0,3.4175135208490293,20.60287773956269,46.8167,-66.1167,MCGRAW BROOK,1.0162543205417631,1258.18994140625
733,456,466.0,3.482428806849257,-14.10936690232043,49.0037,-118.772,MIDWAY,0.727474021833072,709.14501953125
733,539,406.0,3.4603019323051942,-10.431235585286508,49.8667,-113.28299999999999,FORT MACLEOD NORTH,0.9151917377647073,491.1120300292969
733,597,323.0,3.49120271353768,-7.855981910856778,50.3667,-109.35,INGEBRIGHT LAKE,0.7308194399273938,489.28179931640625
733,680,409.0,3.461522713574033,-4.185690411402875,50.7833,-103.617,BALCARRES,0.8765014587593297,516.5796508789062
733,707,466.0,3.4903975193143655,-2.978402000497234,50.9,-101.71700000000001,LANGENBURG,0.9914016135761219,520.3588256835938
733,989,813.0,3.4715962322549268,9.475870472936206,50.0667,-82.1667,SMOKY FALLS,1.071646260865568,839.8577270507812
733,1178,1009.0,3.471889413478817,17.855303395265043,47.85,-69.8667,ST SIMEON,1.099062173261889,1016.3318481445312
733,1195,1009.0,3.483153829805875,18.616475250018723,47.6,-68.8,NOTRE DAME DU LAC,0.9423887110873408,1185.2984619140625
733,1198,986.0,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,0.9013604167842623,1211.0025634765625
734,678,439.0,3.5361326828081547,-4.2745335379287175,50.85,-103.76700000000001,LIPTON,0.9428840192361618,515.4337768554688
734,699,451.0,3.513378016015592,-3.335289535255925,50.9,-102.28299999999999,BANGOR,0.9652718513801247,517.24169921875
734,793,558.0,3.5401506876544375,0.8190498276713648,51.0333,-95.7,BISSETT,1.0125260554578481,610.0910034179688
734,1263,1118.0,3.5125281854438635,21.606688849567945,46.5167,-64.7167,BUCTOUCHE,1.001978045659681,1235.23681640625
