,ilocy,ilocx,RL50 (kPa),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
180,722,1273,0.5589999999999999,2.99186183107382,22.08356301670653,45.85,-64.3833,SACKVILLE,1.0050911143743801,0.45445983219649594,0.8171261881588013
181,724,695,0.149,3.0926391667634663,-3.503230109800849,50.46864,-102.5009,BROADVIEW A composite,1.3483052289901671,0.09029988122707881,0.8171261881588013
182,724,891,0.243,3.0628319237385395,5.168523459661336,50.2936,-88.9053,ARMSTRONG (AUT),1.004966617831101,0.1975803575954797,0.8171261881588013
183,725,651,0.10800000000000001,3.1345694278645513,-5.464582646908156,50.3333,-105.56700000000001,MOOSE JAW A,1.04736593902927,0.08425863877427878,0.8171261881588013
184,725,1267,0.57,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,0.9855385838325883,0.47259633959661884,0.8171261881588013
185,726,489,0.35,3.187961984628174,-12.656336194902284,49.0971,-116.51799999999999,CRESTON,1.1666788760359423,0.245135291064248,0.8171261881588013
186,726,545,0.261,3.16518878430455,-10.173529005346774,49.6303,-112.8,LETHBRIDGE A,2.7839252671050088,0.07660763657324235,0.8171261881588013
187,726,664,0.068,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,0.7412940740405882,0.07495619180109102,0.8171261881588013
188,726,1242,0.45,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,0.7459562532985305,0.4929334435437796,0.8171261881588013
189,728,620,0.09300000000000001,3.2540343879709486,-6.82970579631831,50.28335,-107.708,SWIFT CURRENT (HYBRID),0.8970225130474155,0.08471664244033489,0.8171261881588013
190,729,576,0.13,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,1.3549840833114046,0.0783967913490472,0.8171261881588013
191,729,1142,0.233,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,0.6442308221105875,0.29553134576401663,0.8171261881588013
192,729,1213,0.444,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,0.850150456046837,0.42675272942807196,0.8171261881588013
193,729,1301,0.44799999999999995,3.2939386094819403,23.293464625867358,45.63357273,-62.62608182,STELLARTON LOURDES composite,0.8280912591646744,0.44206786177699015,0.8171261881588013
194,730,1311,0.748,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,1.2746815506162508,0.47950045911254524,0.8171261881588013
195,730,1326,0.741,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,1.2541777062028374,0.4827788776909946,0.8171261881588013
196,733,1198,0.327,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,0.664013557849106,0.4024018190132318,0.8171261881588013
197,735,474,0.381,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,1.0588380289624,0.29402521365197265,0.8171261881588013
198,735,502,0.132,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,0.9218725487260637,0.11700170157579211,0.8171261881588013
199,735,515,0.282,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,2.9218211365694127,0.07886505514548212,0.8171261881588013
200,735,1139,0.225,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.6354584033659606,0.28932403971979437,0.8171261881588013
201,735,1316,0.763,3.568214239959637,23.980406366594252,45.592375,-61.571925,COPPER LAKE composite,1.3327558383206,0.4678030766316461,0.8171261881588013
202,736,570,0.187,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,2.1408398136366595,0.07137507262915155,0.8171261881588013
203,736,820,0.18100000000000002,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,0.86344566655816,0.17129026849633372,0.8171261881588013
204,736,1147,0.32299999999999995,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,0.9333097015419758,0.2827911874688923,0.8171261881588013
205,737,725,0.174,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,1.5307292765845029,0.09288380310911397,0.8171261881588013
206,737,731,0.131,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,1.1155315827210033,0.09595741824512267,0.8171261881588013
207,737,1136,0.255,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,0.6973198079047624,0.29881150028790293,0.8171261881588013
208,737,1158,0.24,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.6386122205076269,0.3070882123148631,0.8171261881588013
209,738,1188,0.26,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,0.5796671573987388,0.3665082732557631,0.8171261881588013
210,738,1276,0.35600000000000004,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,0.6048466343654386,0.4809432779430464,0.8171261881588013
211,738,1281,0.615,3.7031269177923956,22.396835274342646,46.3752,-63.55731667,SUMMERSIDE CDA composite,1.0749793105289998,0.4674811885173543,0.8171261881588013
212,738,1288,0.461,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,0.8196066929474655,0.4596048031117684,0.8171261881588013
213,738,1297,0.495,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,0.9003903186965704,0.44922458042878477,0.8171261881588013
214,739,478,0.42700000000000005,3.7345715322890913,-13.108365117454234,49.5123,-117.399,NELSON RIXEN CREEK,1.3460384345441825,0.2592146504805881,0.8171261881588013
215,739,628,0.062,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,0.6125927777045083,0.08270065451258558,0.8171261881588013
216,739,1248,0.47,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,0.8612948184554733,0.4458976185684449,0.8171261881588013
217,739,1287,0.527,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,0.9346591283396603,0.460730001026852,0.8171261881588013
218,740,1268,0.496,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,0.8472830338747449,0.4783461642956499,0.8171261881588013
219,741,387,0.387,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,0.9567303322504838,0.3305297471583286,0.8171261881588013
220,741,1133,0.33899999999999997,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,0.9293826134459688,0.2980535398211835,0.8171261881588013
221,741,1164,0.36200000000000004,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,0.8651233056271217,0.34191620800119704,0.8171261881588013
222,741,1280,0.46299999999999997,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,0.7911901707494917,0.4781776102692667,0.8171261881588013
223,742,697,0.11800000000000001,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,1.2440974525080206,0.07750268277485839,0.8171261881588013
224,742,1237,0.521,3.862139802217241,20.45703721604458,47.2833,-66.0667,LITTLE RIVER MINE,1.0102722807598614,0.42139406587552264,0.8171261881588013
225,743,1180,0.433,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.0063443915361192,0.3515850462809103,0.8171261881588013
226,746,387,0.5680000000000001,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,1.3305715443849535,0.3488182780045388,0.8171261881588013
227,746,439,0.205,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,1.1374411677880312,0.14726991893419045,0.8171261881588013
228,746,447,0.15,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.8961981100323838,0.13676543930603827,0.8171261881588013
229,747,384,0.818,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,1.3627521586820064,0.4904848014039143,0.8171261881588013
230,747,1295,0.449,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,0.8438683027136488,0.43477122828702697,0.8171261881588013
231,748,1300,0.589,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,1.106989822490733,0.43477122828702697,0.8171261881588013
232,749,405,0.804,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.8741742117362786,0.751531498481073,0.8171261881588013
233,749,422,0.7290000000000001,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,1.343537611747074,0.4433705360828456,0.8171261881588013
234,749,482,0.297,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,1.2196165602669327,0.1989858827679809,0.8171261881588013
235,750,434,0.168,4.250712703917452,-15.069322822765542,49.4678,-120.51299999999999,PRINCETON A,0.7519533658075055,0.18256078881069945,0.8171261881588013
236,751,415,0.795,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,1.007674441535325,0.6446678538323077,0.8171261881588013
237,751,1323,0.722,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,1.2979753697422056,0.45452719797589775,0.8171261881588013
238,752,706,0.17800000000000002,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,1.7077301867212131,0.08517063329045146,0.8171261881588013
239,752,1313,0.662,4.307962092008874,23.836527778183594,46.321999999999996,-61.30098,MARGAREE FORKS composite,1.2515185893816876,0.4322249314957252,0.8171261881588013
240,753,419,1.023,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,1.580920951505367,0.5287551472390085,0.8171261881588013
241,753,1098,0.308,4.371155389527281,14.306667475765332,49.802625,-74.5576,CACHE LAKE composite,0.9339993270144406,0.26945936541239035,0.8171261881588013
242,753,1192,0.34700000000000003,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,0.8283698492633803,0.34229008641881603,0.8171261881588013
243,753,1223,0.231,4.377253566453017,19.848600589722924,47.989175,-66.612725,CAMPBELLTON composite,0.5312948042476712,0.3552757300760117,0.8171261881588013
244,754,385,0.794,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,1.3311051717371485,0.4874131715312767,0.8171261881588013
245,754,402,0.938,4.414650227614725,-16.48604181669755,49.18924706,-122.6529608,PITT MEADOWS A composite,1.161500932726836,0.6598913034822453,0.8171261881588013
246,754,1207,0.35600000000000004,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,0.8187895680194297,0.355276782150735,0.8171261881588013
247,755,674,0.081,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,0.9274365659025505,0.07136576632219768,0.8171261881588013
248,755,1227,0.379,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,0.8622348910967684,0.3591722261647948,0.8171261881588013
249,756,453,0.132,4.506705494696642,-14.223333606531087,49.9561,-119.37799999999999,KELOWNA A,0.7234466551376834,0.14909275766356841,0.8171261881588013
250,757,384,0.621,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,0.8633665782249608,0.5877403360805068,0.8171261881588013
251,757,395,0.583,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.7604306692711903,0.6264667996007529,0.8171261881588013
252,757,1195,0.29,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,0.685912705545843,0.34547631593655426,0.8171261881588013
253,757,1247,0.424,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,0.7574042399897726,0.45743274923310445,0.8171261881588013
254,757,1332,0.7070000000000001,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.19384397999295,0.4839059581568474,0.8171261881588013
255,758,453,0.136,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,0.7450733914761658,0.14915196658603516,0.8171261881588013
256,759,603,0.046,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.5657929298325669,0.06643385357683435,0.8171261881588013
257,759,1249,0.507,4.651853828796736,21.005823736238465,47.8,-64.8667,BAS CARAQUET,0.9021654433517422,0.4592095390590004,0.8171261881588013
258,759,1251,0.534,4.632375784571248,21.087559840485376,47.75,-64.7667,HAUT SHIPPAGAN,0.9502097569030185,0.4592095390590004,0.8171261881588013
259,761,1235,0.337,4.715470111362363,20.38318679106956,48.1,-65.6833,CAPLAN,0.6940788000308554,0.39674389334074806,0.8171261881588013
260,761,1315,0.5489999999999999,4.70829070687878,23.912394653903753,46.65,-60.95,CHETICAMP,1.1081697850377954,0.40481366967055665,0.8171261881588013
261,762,534,0.217,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,2.3535713001186016,0.07533928664983489,0.8171261881588013
262,763,391,0.665,4.788781407389454,-16.97143584939462,49.3856,-123.541,GIBSONS GOWER POINT,0.6350079267796169,0.8557198929489728,0.8171261881588013
263,764,457,0.166,4.859998740791233,-14.047864832441528,50.3443,-119.271,VERNON NORTH,0.8354077811827302,0.1623673495622991,0.8171261881588013
264,764,520,0.46799999999999997,4.8363904848695105,-11.26905824222256,51.0275,-115.035,KANANASKIS,4.626205185329671,0.08266279612305338,0.8171261881588013
265,764,1005,0.23399999999999999,4.838614639714897,10.181446848171866,51.2667,-80.65,MOOSONEE UA,1.0124069675310714,0.1888642948551134,0.8171261881588013
266,764,1323,1.178,4.873758057634859,24.25294202573579,46.65,-60.4,INGONISH BEACH,2.3173982337548615,0.4153686818391226,0.8171261881588013
267,766,386,0.34600000000000003,4.946532338915584,-17.173074384200916,49.4675,-123.913,MERRY ISLAND LIGHTSTATION,0.33372179604182345,0.8471896785174706,0.8171261881588013
268,767,358,0.6990000000000001,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,1.020919167095709,0.5594676091231189,0.8171261881588013
269,768,376,0.695,5.032427849855934,-17.630534663570668,49.3938,-124.617,QUALICUM R FISH RESEARCH,0.9365258207820377,0.6063929986427333,0.8171261881588013
270,768,640,0.087,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,1.1010293142840286,0.06456683527635568,0.8171261881588013
271,769,457,0.183,5.066941291229419,-14.03967533064155,50.5452,-119.35,SILVER CREEK,0.8164220684862884,0.1831578275564118,0.8171261881588013
272,769,513,0.168,5.0655475865321336,-11.558827532360517,51.1833,-115.56700000000001,BANFF,0.8417370741660339,0.16308798058667962,0.8171261881588013
273,769,901,0.158,5.061316046013959,5.590602250568889,52.2333,-87.8833,LANSDOWNE HOUSE,0.7686974900394927,0.16795415544085832,0.8171261881588013
274,769,1191,0.622,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.3764703604885566,0.3692433223584837,0.8171261881588013
275,769,1208,0.252,5.083231709000099,19.203872504046767,48.8833,-67.1167,ST JEAN DE CHERBOURG,0.608953221952745,0.33814715481051694,0.8171261881588013
276,770,1295,0.455,5.100925893032472,23.02929875054479,47.3833,-61.8667,GRINDSTONE ISLAND,0.8936610696595946,0.4160329102775781,0.8171261881588013
277,771,377,0.855,5.152302859502165,-17.588380624383266,49.52080435,-124.6196087,CAPE LAZO composite,1.1182132944700014,0.6247849979345044,0.8171261881588013
278,772,398,1.1540000000000001,5.2151149274009825,-16.64324273203796,49.8958,-123.281,SQUAMISH UPPER,1.1079970435397601,0.8510524704314512,0.8171261881588013
279,772,424,0.408,5.1885658794574345,-15.497821704493647,50.2333,-121.583,LYTTON,1.6789080704403867,0.1985739961815429,0.8171261881588013
280,773,476,0.331,5.253797842772089,-13.203936242889501,50.9533,-118.166,REVELSTOKE AIRPORT RD,0.9729421622326748,0.2779905926369772,0.8171261881588013
281,776,375,0.67,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,0.8546416365391246,0.6405896023079307,0.8171261881588013
282,776,405,0.778,5.367198301998756,-16.368037148016132,50.1289,-122.955,WHISTLER,1.20339243388712,0.5282766921959717,0.8171261881588013
283,776,494,0.151,5.394415140675882,-12.39295400636217,51.2992,-116.98200000000001,GOLDEN A,1.0476605171239033,0.11777293540726853,0.8171261881588013
284,776,574,0.122,5.391313639347458,-8.863542897471344,52.0667,-111.45,CORONATION A,1.44804553111227,0.06884410249089373,0.8171261881588013
285,777,443,0.138,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS A,0.7651380009728085,0.1473765697463012,0.8171261881588013
286,778,349,0.55,5.466629246781768,-18.811593513119927,49.3833,-126.54299999999999,ESTEVAN POINT,0.8953945342272538,0.5019233268775759,0.8171261881588013
287,778,487,0.48200000000000004,5.482574779413113,-12.71709709241998,51.3017,-117.51700000000001,GLACIER NP ROGERS PASS,2.549961160683705,0.15445522416778318,0.8171261881588013
288,782,1246,0.542,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,1.0547305396761484,0.41990098638658546,0.8171261881588013
289,783,371,0.701,5.703163327113734,-17.835905794927697,49.9519,-125.273,CAMPBELL RIVER A,0.9418216171505456,0.6081889048505027,0.8171261881588013
290,785,541,0.063,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,0.7389202033941491,0.0696678066420996,0.8171261881588013
291,785,620,0.083,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A,1.1826275836267666,0.057348124258350425,0.8171261881588013
292,785,1249,0.611,5.79153324323768,20.99524749910319,48.85,-64.2,CAP DES ROSIERS,1.1823301806278452,0.422271298783819,0.8171261881588013
293,788,451,0.138,5.932724915674236,-14.330120957742263,51.2918,-120.18299999999999,DARFIELD,0.5030782329939041,0.22414687531766253,0.8171261881588013
294,790,657,0.158,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,1.8285850408871116,0.07060428410070375,0.8171261881588013
295,790,680,0.111,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN A,1.1110875556416706,0.08163263680263766,0.8171261881588013
296,792,372,0.696,6.099084371860609,-17.80527022983485,50.3332,-125.446,CHATHAM POINT,0.8185857088771643,0.6947590469648266,0.8171261881588013
297,792,1330,0.6829999999999999,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,1.121053924567006,0.4978325968824558,0.8171261881588013
298,794,1327,1.117,6.194931185731555,24.47214019417098,47.733779999999996,-59.242580000000004,ST ANDREWS composite,1.813576757423058,0.5032761632158843,0.8171261881588013
299,798,806,0.111,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,0.6210634027707711,0.14604146127590112,0.8171261881588013
300,800,598,0.14300000000000002,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,1.937837776851739,0.06029867221215213,0.8171261881588013
301,800,763,0.107,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.6864278257870486,0.12737319037546715,0.8171261881588013
302,801,439,0.099,6.4965383453506425,-14.83152150856505,51.6814,-121.21700000000001,100 MILE HOUSE 6NE,0.4909394595500822,0.1647769211744711,0.8171261881588013
303,802,720,0.17,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A,1.4653795697126433,0.09479554298292583,0.8171261881588013
304,802,870,0.14400000000000002,6.527474346337769,4.229992367547862,53.8333,-89.8667,BIG TROUT LAKE,0.8285015235199429,0.1420228783586963,0.8171261881588013
305,802,1209,0.6,6.526088218670024,19.216683889338345,50.2167,-66.2667,SEPT-ILES A,1.120092759168303,0.437709920792027,0.8171261881588013
306,803,468,0.303,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A,1.2254972021822388,0.20203166075878057,0.8171261881588013
307,803,1351,0.8220000000000001,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.52172760753238,0.44139156268297014,0.8171261881588013
308,805,354,0.5870000000000001,6.6747472272446595,-18.602265614133806,50.5833,-126.93299999999999,ALERT BAY,0.8449317707703686,0.5676826094631187,0.8171261881588013
309,806,1389,0.606,6.714805284597526,27.17979422671576,46.9167,-55.3833,ST LAWRENCE,4.496251273153768,0.11013140501751913,0.8171261881588013
310,809,349,0.618,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,0.9103691435471845,0.5547024389628445,0.8171261881588013
311,809,572,0.076,6.849001617251035,-8.94303792876865,53.4833,-112.03299999999999,VEGREVILLE CDA,1.0297581475752597,0.06030696668562189,0.8171261881588013
312,810,551,0.096,6.872797573742963,-9.888532509729613,53.3167,-113.583,EDMONTON INT'L A,1.187099144190003,0.0660805076367652,0.8171261881588013
313,812,559,0.124,6.98369096721194,-9.527016403047012,53.5,-113.03299999999999,UNCAS,1.6007264014996,0.06329854198491938,0.8171261881588013
314,814,437,0.083,7.063303973997932,-14.953217742857733,52.1836,-121.686,SPOKIN LAKE 4E,0.34793791148952063,0.19492406943191987,0.8171261881588013
315,815,432,0.159,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,0.8059435834040041,0.1612061521335067,0.8171261881588013
316,815,489,0.175,7.097323706908893,-12.626067082342265,52.8833,-118.06700000000001,JASPER,1.6290759604182456,0.08777803270209539,0.8171261881588013
317,815,553,0.078,7.1153958025878365,-9.795709266970313,53.5733,-113.51799999999999,EDMONTON CITY CENTRE A,0.9905095691259908,0.06434651886566423,0.8171261881588013
318,815,1328,0.49200000000000005,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,0.8420510700424877,0.4774367005481569,0.8171261881588013
319,816,545,0.07400000000000001,7.165517526809998,-10.146227458310676,53.5475,-114.10799999999999,EDMONTON STONY PLAIN,0.9153736007725708,0.06605755057029958,0.8171261881588013
320,816,622,0.065,7.135252540529704,-6.770535142688353,54.1333,-108.51700000000001,MEADOW LAKE A,0.7786040643199357,0.06821593241580791,0.8171261881588013
321,817,336,0.48700000000000004,7.217536626163485,-19.408809155479275,50.7822,-128.42700000000002,CAPE SCOTT,0.8102990282116708,0.4911032097762606,0.8171261881588013
322,817,554,0.10300000000000001,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,1.3171878426979595,0.06389673109035515,0.8171261881588013
323,818,343,0.599,7.225774117220209,-19.07644773785695,50.9167,-127.95,BULL HARBOUR,0.7972961439047394,0.6138980985283711,0.8171261881588013
324,818,1417,0.583,7.251016002521476,28.45011299373771,46.74611667,-53.39608333,CAPE RACE (AUT) composite,0.9686510090208378,0.49180206623449985,0.8171261881588013
325,820,1390,0.6759999999999999,7.3432719055429,27.244436784751777,47.4306,-54.8428,BOAT HARBOUR,1.4232484108396757,0.3881102546739981,0.8171261881588013
326,821,1331,0.7170000000000001,7.362144133067964,24.62615250390588,48.7,-58.2333,GALLANTS,1.2825652733238615,0.45680285369922047,0.8171261881588013
327,824,514,0.08900000000000001,7.52710801321648,-11.51139931173636,53.5833,-116.46700000000001,EDSON A,1.2171028079361619,0.05975192093217797,0.8171261881588013
328,825,1032,0.141,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,0.5296476241680331,0.2175310286935953,0.8171261881588013
329,825,1399,0.57,7.574171644166242,27.635093055999413,47.43571429,-54.1762,ARGENTIA A composite,2.531824976457355,0.18396292460240757,0.8171261881588013
330,826,599,0.11,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,1.4025016083907664,0.06408825498646031,0.8171261881588013
331,826,1410,0.703,7.601455119667214,28.116150540572814,47.2167,-53.55,COLINET,1.2650400513299758,0.45408816082282216,0.8171261881588013
332,827,1268,0.456,7.646599951001509,21.855483859627054,50.1833,-61.8167,NATASHQUAN A,0.720863762140299,0.5168931514799794,0.8171261881588013
333,828,1332,0.431,7.670314249600299,24.67471781601549,48.95,-57.95,CORNER BROOK,0.824853762326345,0.4269622121904154,0.8171261881588013
334,829,1419,0.645,7.717138353829867,28.539548624607665,47.1,-52.9333,CAPE BROYLE,1.6274386240840386,0.32385024145476526,0.8171261881588013
335,830,1407,0.648,7.758143300668337,27.987996394216502,47.4163,-53.59278125,HARBOUR GRACE composite,1.6185054433723778,0.32715229478846986,0.8171261881588013
336,833,667,0.086,7.903160812653753,-4.758247218746956,55.15,-105.26700000000001,LA RONGE A,0.8176935774384889,0.08594032547228023,0.8171261881588013
337,833,1348,0.618,7.890790861218801,25.37151188867836,48.8167,-56.8667,BUCHANS,1.400555858569593,0.3605596886352582,0.8171261881588013
338,834,526,0.067,7.97302083337573,-10.980979499107141,54.1439,-115.787,WHITECOURT A,0.8394232281986037,0.0652203236311763,0.8171261881588013
339,834,528,0.10300000000000001,7.945925692469452,-10.914612003503843,54.1333,-115.667,WHITECOURT,1.3156533298268025,0.06397125707228378,0.8171261881588013
340,835,432,0.228,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,0.9739353790308244,0.19129069023614378,0.8171261881588013
341,837,1336,0.317,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,0.6765111871599895,0.38288945779854744,0.8171261881588013
342,837,1418,0.639,8.106864939483001,28.474338160291843,47.4667,-52.7167,PETTY HARBOUR,5.853390359624992,0.0892036242508395,0.8171261881588013
343,838,1416,0.7020000000000001,8.126197355843289,28.409254978313303,47.5167,-52.7833,ST JOHN'S WEST CDA,6.383656650176831,0.08985799448840798,0.8171261881588013
344,839,1327,0.461,8.166239327159682,24.433605951924587,49.5,-57.9167,WOODY POINT,0.9454007551871566,0.3984502558035664,0.8171261881588013
345,839,1335,0.544,8.163405045656338,24.820435529383964,49.3167,-57.4,CORMACK,1.1614088192551868,0.38273916900635996,0.8171261881588013
346,840,1416,0.784,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,7.3017823932259445,0.08773569205661713,0.8171261881588013
347,842,763,0.08199999999999999,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,0.581475613505619,0.1152315692571589,0.8171261881588013
348,842,1124,0.165,8.299960359573916,15.44560701182247,53.2,-70.9,NITCHEQUON,0.5957382118338452,0.22631722855442069,0.8171261881588013
349,845,1392,0.521,8.455403278865548,27.32675373010038,48.35,-53.9017,LETHBRIDGE,1.385379126238393,0.3072969239739202,0.8171261881588013
350,848,1324,0.446,8.568414912870594,24.31154833282076,49.9117,-57.7889,COW HEAD,0.9882116447466005,0.3687856562470234,0.8171261881588013
351,849,1366,0.42700000000000005,8.611102176608682,26.155877500630655,49.0667,-55.3,RATTLING BRK NORRIS ARM,1.1134007565146484,0.3133758265406907,0.8171261881588013
352,850,345,0.774,8.650836671452103,-18.9954872190085,52.2617,-128.719,MCINNES ISLAND,0.8174441638800157,0.7736989235239607,0.8171261881588013
353,850,1378,0.262,8.683901913262767,26.702849450200837,48.85947143,-54.5312,GLENWOOD composite,0.6400394505170708,0.33449041480904146,0.8171261881588013
354,851,1337,0.457,8.71890176481015,24.90090147023769,49.7667,-56.8833,SOPS ARM WHITE BAY,1.1382525422877834,0.3280701374389367,0.8171261881588013
355,852,1350,0.41,8.736699349311783,25.49020065588056,49.5,-56.0833,SPRINGDALE,1.1426709110275066,0.29319179644106985,0.8171261881588013
356,852,1376,0.35,8.743890975982405,26.6323194328237,48.9464,-54.5769,GANDER INT'L A,0.8910769597666777,0.3209533842401963,0.8171261881588013
357,855,436,0.184,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,0.780362986482052,0.1926683110625435,0.8171261881588013
358,855,804,0.109,8.876406118523924,1.2834890209619778,56.3575,-94.7106,GILLAM A,0.7156649517109316,0.124453145702299,0.8171261881588013
359,855,1177,0.184,8.894474268549919,17.832949980002578,52.9272,-66.8742,WABUSH LAKE A,0.6187087017659444,0.2430080879613955,0.8171261881588013
360,856,313,0.478,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,0.6089262807894416,0.6414344893006293,0.8171261881588013
361,856,1323,0.34,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,0.8217645894935652,0.3380808902281959,0.8171261881588013
