ilocy,ilocx,RL50 (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
734,678,72.30738983,3.5361326828081547,-4.2745335379287175,50.85,-103.76700000000001,LIPTON,0.7846063782313558,109.91716003417969
734,699,84.17012056,3.513378016015592,-3.335289535255925,50.9,-102.28299999999999,BANGOR,0.9262691395064742,108.38156127929688
734,793,80.27969512,3.5401506876544375,0.8190498276713648,51.0333,-95.7,BISSETT,0.8892622792354127,107.67391204833984
734,1222,103.2823292,3.5409585779014408,19.792402985620257,47.2333,-67.15,NICTAU,0.9692027358978061,127.10014343261719
734,1263,99.21810479,3.5125281854438635,21.606688849567945,46.5167,-64.7167,BUCTOUCHE,0.9453792356293708,125.17555236816406
735,458,40.98213317,3.5591084588510924,-14.026772399754234,49.1,-118.68299999999999,GREENWOOD,0.7749642866407338,63.073585510253906
735,474,56.33313549,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,0.9743296948340069,68.95926666259766
735,502,47.86541134,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,0.6741623889754994,84.68215942382812
735,515,52.88476105,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,0.6230235459012552,101.24200439453125
735,571,70.829522,3.5819189308297457,-9.025127821936795,50.25835,-111.175,RALSTON composite,0.792596061624946,106.58523559570312
735,606,72.48958237,3.5474607508713216,-7.4595746135485745,50.4833,-108.75,ROADENE,0.8239148736125137,104.93682098388672
735,613,74.32872588,3.5485294030307633,-7.1263636964379256,50.5333,-108.23299999999999,PENNANT,0.8438065889684724,105.06266784667969
735,620,79.76570363,3.57573762417401,-6.844124417848686,50.6,-107.8,STEWART VALLEY,0.9047655404520256,105.15133666992188
735,671,73.35094064,3.56461980626041,-4.589525900353018,50.85,-104.26700000000001,CUPAR,0.7967981269156221,109.79739379882812
735,692,64.94424606,3.586496696581689,-3.6573944100535805,50.95,-102.8,MELVILLE,0.7089612912578672,109.25788879394531
735,699,74.28050592,3.5792392233834045,-3.3206714789392904,50.9667,-102.26700000000001,SALTCOATS,0.8190415928963924,108.16918182373047
735,741,86.71967925,3.5563231473957857,-1.5014131455851152,51.0333,-99.3833,STE ROSE,0.9919417812385798,104.27162170410156
735,767,70.72604619,3.553930965206653,-0.3327285042335113,51.0528,-97.5283,FISHER BRANCH SOUTH,0.8086191200158316,104.32058715820312
735,1139,70.34186893,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.8242336990537821,101.78837585449219
735,1162,75.60711087,3.58792555627161,17.12801359604943,48.2,-70.8333,FERLAND,0.8368906720867524,107.75279998779297
736,446,42.93347126,3.631602498314655,-14.521688383200392,49.0326,-119.43799999999999,OSOYOOS WEST composite,0.8254715670500383,62.03382110595703
736,473,53.540570200000005,3.6124701621211552,-13.344363508952837,49.3333,-117.7,ROBSON,0.9304409962964075,68.63233947753906
736,499,44.81026028,3.6205416890788604,-12.171959329019039,49.63435,-115.9595,KIMBERLEY PCC composite,0.649608391282561,82.27359771728516
736,533,97.28768120000001,3.5910452304645837,-10.703421042375842,49.9375,-113.738,CLARESHOLM MEADOW CREEK,1.0465513484174815,110.87457275390625
736,557,59.0829723,3.6206018168190783,-9.63575639477059,50.1825,-112.12200000000001,VAUXHALL NORTH,0.6627870880434525,106.32195281982422
736,735,104.98677959999999,3.5980768303071136,-1.752106589196119,51.0667,-99.7833,OCHRE RIVER,1.1748197790673631,106.5854721069336
736,767,77.52635849,3.6012245950944775,-0.34605981184947304,51.1,-97.55,FISHER BRANCH,0.88906123521603,104.00455474853516
736,820,73.93403878,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,0.8057643368659789,109.43872833251953
736,1147,69.66430764,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,0.8220810021878567,101.07188415527344
736,1155,73.20183389,3.599945088849316,16.85355247033402,48.3,-71.2167,PORTAGE DES ROCHES,0.8449103163941425,103.33465576171875
736,1259,100.09870529999999,3.6098271073172277,21.452579182734077,46.6667,-64.8667,REXTON,0.9602795840882723,124.32698822021484
737,472,38.69878941,3.6348311639281152,-13.388348416536846,49.3434,-117.774,CASTLEGAR BCHPA DAM,0.675735697790571,68.305419921875
737,533,82.98863253,3.6668932258558855,-10.669080915876853,50.0189,-113.711,CLARESHOLM WATERWORKS,0.8935499206993947,110.77313232421875
737,658,71.59588953,3.6375923197750746,-5.15429473960988,50.8667,-105.167,DILKE,0.7911970195945873,107.92898559570312
737,725,83.92851368,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,0.9555705507923379,104.75660705566406
737,731,100.56129090000002,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,1.1232413798446437,106.78060913085938
737,755,78.15114647,3.6408561530950365,-0.859303947819417,51.1333,-98.3667,ASHERN,0.9149951094340143,101.87115478515625
737,1136,81.54493738,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,0.9560520091142634,101.73025512695312
737,1158,71.71756837,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.8161175557980501,104.81114959716797
737,1184,81.34193405,3.6760248375221,18.12667970804226,47.95,-69.3833,ST ARSENE,0.8658637186296999,112.04683685302734
737,1256,93.79663357,3.6659694294485634,21.329040344779862,46.7667,-65.0,KOUCHIBOUGUAC,0.901924054060222,124.03719329833984
737,1273,92.28020542,3.6494258841694034,22.048499523156686,46.4667,-64.05,WELLINGTON,0.8866341080781323,124.13629150390625
737,1285,117.00594509999999,3.652028386449833,22.589602696749118,46.25,-63.3333,ELMWOOD,1.1032988787304612,126.48802185058594
737,1318,113.576312,3.659323227859603,24.057521922383973,45.64165,-61.416650000000004,BARRIE BROOK,1.0593198233243981,127.87784576416016
738,476,51.81791916,3.704947666342373,-13.19986095335665,49.4601,-117.523,SOUTH SLOCAN,0.894173906997815,69.11823272705078
738,480,37.88338661,3.703338494608774,-13.038577160739193,49.5,-117.28299999999999,NELSON 2,0.6127845109252421,73.73533630371094
738,503,51.45687381,3.689337611550481,-12.03715254476173,49.7333,-115.78299999999999,KIMBERLEY A,0.7033039915558377,87.26396942138672
738,542,84.09284801,3.6898192184907055,-10.270252017961933,50.1244,-113.11200000000001,CARMANGAY VILLAGE,0.9213469146893667,108.86054992675781
738,768,88.09338614,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,1.019499206611431,103.06021881103516
738,1154,78.09152802,3.7033571580839832,16.7950004600913,48.4167,-71.25,KENOGAMI,0.9126359251734314,102.05657958984375
738,1188,84.61142903,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,0.9009840002255729,112.00736999511719
738,1276,88.79920899,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,0.8558768043396545,123.74637603759766
738,1288,89.62835851,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,0.8448055566673798,126.53868865966797
738,1297,107.42513149999999,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,1.011315563025666,126.693359375
739,468,35.1681598,3.752921020704988,-13.542665484533513,49.4167,-118.05,DEER PARK,0.6283581621650621,66.75395965576172
739,478,57.98520931,3.7345715322890913,-13.108365117454234,49.5123,-117.399,NELSON RIXEN CREEK,0.9721710366694599,71.13923645019531
739,505,50.51454905,3.737967306684414,-11.924005969830123,49.8073,-115.631,WASA,0.6712315664455496,89.7591552734375
739,606,79.74229141,3.764843611521291,-7.447614010539214,50.7,-108.78299999999999,ABBEY,0.9164041149808881,103.78541564941406
739,608,75.06311037,3.7388150566387237,-7.3873637934817005,50.6833,-108.68299999999999,SHACKLETON CDA EPF,0.8623318696959211,103.82137298583984
739,628,66.55399777,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,0.7638107273203654,103.92572021484375
739,642,72.6566822,3.7342872115062344,-5.864321118810744,50.8833,-106.3,TUGASKE,0.8265888348030141,104.83847045898438
739,1154,62.33140523,3.741989062421506,16.805250555170705,48.45,-71.2167,SHIPSHAW,0.7308556255135917,101.7208480834961
739,1155,60.14067514,3.7368460324629513,16.842107139451763,48.4333,-71.1667,ARVIDA,0.7008058575631915,102.35409545898438
739,1156,74.90619471,3.738977868192056,16.899971020371176,48.4167,-71.0833,CHICOUTIMI,0.8674980967259321,102.98734283447266
739,1173,77.4235365,3.7446479726977424,17.627419758878286,48.1833,-70.05,PETIT SAGUENAY,0.8417643465527532,109.70265197753906
739,1200,78.83923992,3.765238975275761,18.84652956964723,47.7833,-68.3333,SUMMIT DEPOT,0.8016212547724587,117.30265808105469
739,1223,75.5867473,3.765611682770055,19.86140863927724,47.4167,-66.9333,MOUNT CARLETON,0.7250435593868652,124.3415298461914
739,1248,85.83068678,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,0.8231547600085007,124.36430358886719
739,1287,95.82326004,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,0.9033171141936406,126.52179718017578
740,383,93.08932695,3.801170263662011,-17.31669566203045,48.3397,-123.539,WILLIAM HEAD,1.566390528750246,70.88175964355469
740,446,40.75075375,3.7872619959086493,-14.555401054402278,49.1724,-119.5545,OLIVER composite,0.7781813428717882,62.45820236206055
740,481,58.35358945,3.77380329820672,-12.968111703261517,49.5861,-117.206,NELSON NE,0.9315608065327435,74.71211242675781
740,653,71.12293824,3.793767878843462,-5.3597454591513465,51.0,-105.51700000000001,HOLDFAST,0.7989839695026818,106.17108917236328
740,688,84.30396465,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,0.9069617503946283,110.86479949951172
740,700,87.68227634,3.810561618350116,-3.2835129698857455,51.2,-102.23299999999999,TONKIN,0.9753646474539659,107.22090148925781
740,1146,90.25558224,3.810313606801532,16.432263690322472,48.6333,-71.7167,ST COEUR DE MARIE,1.0809589641633393,99.5862808227539
740,1147,74.00058553,3.7803059492964466,16.500534177714233,48.5833,-71.6333,ISLE MALIGNE,0.8852706963371719,99.69966888427734
740,1178,83.83570811,3.791934459363496,17.858931482521506,48.15,-69.7,TADOUSSAC,0.9160743887582259,109.15231323242188
740,1194,83.28126447,3.7720843136516287,18.580343919237365,47.8833,-68.7,SQUATECK,0.8717991401141246,113.93719482421875
740,1268,79.19427031,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,0.7659719105508537,123.31490325927734
740,1283,87.37760009,3.7921882654199424,22.51366509642318,46.4089,-63.3503,NEW GLASGOW,0.8241407125726459,126.45423889160156
741,383,123.1466709,3.8385625046026277,-17.31910469005003,48.3742,-123.561,METCHOSIN,2.0721578430628407,70.88175964355469
741,387,91.29333972,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,1.5346914801117144,70.95004272460938
741,662,69.43984084,3.822362018551082,-4.99732201091148,51.0667,-104.95,STRASBOURG,0.765267278424284,108.22565460205078
741,677,71.03120734,3.843908218073376,-4.324571532551571,51.1522,-103.889,LIPTON 2,0.7642268095810084,110.85660552978516
741,712,80.42382619,3.8447714814497687,-2.7576263152830216,51.2667,-101.4,ROBLIN FRIESEN 3 NORTHWEST,0.9036203107824287,106.15327453613281
741,739,72.11560015,3.8415501938497414,-1.5552993494271878,51.3167,-99.4833,MAGNET,0.8332228493730847,103.22923278808594
741,1133,75.27123043,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,0.891419417958897,100.71208190917969
741,1152,69.23852755,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,0.8263052215952458,99.94060516357422
741,1164,65.77448529,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,0.7354593473436091,106.6678237915039
741,1273,93.18904585,3.8236451470213333,22.072090723142335,46.6167,-63.9167,ELLERSLIE,0.9011231326238551,123.34324645996094
741,1280,84.10969585,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,0.813327273791286,123.34324645996094
742,381,129.9913963,3.8712315292156108,-17.434982492506933,48.3667,-123.7415,SOOKE composite,2.071615158477919,74.84110260009766
742,384,132.9304577,3.872537763853238,-17.287448567355227,48.4167,-123.53299999999999,METCHOSIN HAPPY VALLEY,2.301053884359318,68.90208435058594
742,385,103.715982,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,1.7878891053617392,69.1894302368164
742,386,84.97703768,3.8728912540807006,-17.1880200229684,48.4497,-123.39200000000001,VICTORIA TILLICUM,1.4464578256091152,70.06973266601562
742,388,87.10736988,3.859833822351519,-17.11622049025441,48.46085,-123.2835,VICTORIA GORDON HEAD composite,1.3018250881984625,79.8062515258789
742,442,41.59904082,3.8679210512525524,-14.7121166339618,49.20515,-119.819,KEREMEOS composite,0.796192223916662,62.31606674194336
742,670,72.87057214,3.887800336255127,-4.643082968516006,51.1667,-104.4,SERATH,0.790124609430414,109.9996337890625
742,697,72.66680364,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,0.8021134014573872,108.05252838134766
742,1134,73.1726527,3.8973917837374583,15.89382439559332,48.8833,-72.45,ALBANEL,0.8733360594889964,99.9314193725586
742,1140,68.17471019,3.8714177682740547,16.191463565716944,48.7667,-72.0333,PERIBONCA,0.8221578063899122,98.90147399902344
742,1148,92.96814545,3.8838480572300575,16.547270133173278,48.6667,-71.5167,ST LEON DE LABRECQUE,1.1184185551228476,99.14354705810547
742,1215,87.28776444,3.879052579206724,19.51319866942893,47.65,-67.35,KEDGWICK,0.8555060785596398,121.69281005859375
742,1237,102.45346690000001,3.862139802217241,20.45703721604458,47.2833,-66.0667,LITTLE RIVER MINE,0.966409682509293,126.44452667236328
742,1287,90.32547673,3.8747205465524615,22.678907444129308,46.4164,-63.0831,STANHOPE,0.8514900134252251,126.52179718017578
742,1319,114.92572109999999,3.8623737987906814,24.11536466027097,45.8,-61.2167,RIVER DENYS,1.084519500471079,126.3905258178711
743,386,101.355233185,3.9254206624867365,-17.196435267422125,48.49655,-123.43,VICTORIA FRANCIS PARK,1.4764322661272635,81.87801361083984
743,387,95.56628788,3.930735660310629,-17.150281222937956,48.5167,-123.367,CORDOVA BAY SOUTH,1.3921052376496375,81.87801361083984
743,663,70.51035953,3.9330611584573205,-4.933497718989451,51.1833,-104.867,DUVAL,0.7784553886112567,108.03235626220703
743,679,70.19932229,3.9412236243023395,-4.230240399603828,51.2574,-103.75299999999999,KELLIHER,0.7515108591122452,111.4120864868164
743,1137,87.18042567,3.916451399345996,16.060917621471862,48.85,-72.2,MISTASSINI,1.0497451740445025,99.05348205566406
743,1143,68.49221114,3.9249924026011436,16.301250463694235,48.7833,-71.85,CHUTE A LA SAVANE,0.8316070272370876,98.23306274414062
743,1145,80.31802686,3.9245256025621353,16.40582099093449,48.75,-71.7,CHUTE DU DIABLE,0.9729260748036765,98.4618148803711
743,1180,110.62250379999999,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.2151577236982292,108.57891082763672
743,1186,73.73390641,3.925129776476902,18.22542581032934,48.15,-69.1167,TROIS PISTOLES,0.799855697491182,109.94873809814453
743,1191,81.15179112,3.900940340349545,18.44855505329142,48.05,-68.8167,ST GUY,0.8663260877360763,111.72525787353516
743,1230,83.35526388,3.9324306673751805,20.17267659272626,47.4556,-66.4153,UPSALQUITCH LAKE,0.7901305036314112,125.82555389404297
743,1293,92.97609958,3.928605860891205,22.9580645865954,46.35,-62.6833,BANGOR,0.8757757679586385,126.62313079833984
743,1313,129.6382439,3.9329714442173986,23.836920740834394,45.9833,-61.5333,PORT HOOD,1.2400687049000327,124.68724822998047
744,377,159.740712,3.9868388947920934,-17.611750746485633,48.4167,-124.05,RIVER JORDAN,2.302135554721787,82.7597885131836
744,385,123.31959520000001,3.954386513403612,-17.241168701867775,48.5092,-123.508,VICTORIA HIGHLAND,1.7520526770978728,83.94978332519531
744,454,41.84949358,3.945194730027849,-14.202983720921683,49.4227,-119.105,BEAVERDELL,0.7996285858767982,62.421836853027344
744,455,38.94902317,3.9881336102072575,-14.151193805230385,49.4783,-119.04700000000001,BEAVERDELL NORTH,0.7449872828861619,62.356590270996094
744,518,50.83919639,3.9545692041803706,-11.358288265849945,50.1486,-114.855,FORDING RIVER COMINCO,0.5489871228281842,110.45138549804688
744,525,126.8306363,3.9811563863685078,-11.019731792673246,50.25,-114.35,WILLOW CREEK,1.3127805205551255,115.23030090332031
744,542,61.11960864,3.9776789170781592,-10.299896044031986,50.4,-113.25,VULCAN,0.6751647729981443,107.9705810546875
744,562,82.710981685,3.959392503529788,-9.408751792826457,50.55835,-111.875,BROOKS 1,0.9343597438566076,105.58049774169922
744,619,71.63770584,3.962534748887499,-6.875962951995233,50.9786,-107.935,HIGH POINT,0.8207633508910105,104.1018295288086
744,638,65.3353929,3.9888685478347967,-6.023766725140233,51.1167,-106.6,ELBOW,0.7519777507344902,103.62825012207031
744,736,66.66783598,3.963332182803999,-1.707698256064543,51.4333,-99.7333,RORKETON WEST,0.7726351279710412,102.91449737548828
744,749,80.86842166,3.963021152743888,-1.1243311384874204,51.45,-98.8,STEEP ROCK,0.9645220434752869,100.00033569335938
745,385,106.6607125,4.026303374954201,-17.222300782379207,48.5833,-123.51700000000001,BAMBERTON OCEAN CEMENT,1.4788764340466898,86.02154541015625
745,387,85.28123179,4.004747219562687,-17.156093215574,48.5847,-123.412,CENTRAL SAANICH VEYANESS composite,1.1824447915693832,86.02154541015625
745,388,74.43345065,4.005731668639354,-17.11222834709789,48.6,-123.35,JAMES ISLAND,1.0320376968329577,86.02154541015625
745,454,41.01695375,4.015473197282401,-14.167675090356175,49.5,-119.083,CARMI,0.7824931835398895,62.5197868347168
745,562,67.99342598,4.017644062200856,-9.402653521080241,50.6167,-111.883,BROOKS NORTH,0.7687141579963171,105.49617004394531
745,564,69.66287041,4.021940829023726,-9.337057865548266,50.6333,-111.78299999999999,BROOKS ONE TREE,0.7892553889348731,105.27335357666016
745,596,69.73551797,4.02055572897881,-7.893736946505738,50.8833,-109.5415,LEADER composite,0.8068933913808537,103.07955169677734
745,1270,88.87914312,4.009565522811173,21.91500706072823,46.85,-64.0167,ALBERTON,0.859447064219709,123.34324645996094
746,378,391.21527460000004,4.054165523423958,-17.552397570672344,48.5,-124.0,BEAR CREEK,5.3130526189581655,87.8226089477539
746,384,135.9014554,4.045946747325465,-17.301840517580594,48.5756,-123.64,SOOKE LAKE NORTH,1.839991599610953,88.09330749511719
746,387,80.75265725,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,1.0933231770692466,88.09330749511719
746,439,41.65842505,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,0.8034462264373865,61.84159469604492
746,440,50.74643635,4.063426970559293,-14.791810315868112,49.3695,-120.022,HEDLEY NP MINE,0.9773224732548532,61.93017578125
746,447,41.42514728,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.7829920680469828,63.101741790771484
746,487,53.00915083,4.0430475347445824,-12.706572301852525,49.9127,-116.921,KASLO,0.7844707080581629,80.59512329101562
746,570,89.37433033,4.072131101045634,-9.028916099564018,50.7397,-111.321,IDDESLEIGH,1.0200176721876306,104.50564575195312
746,572,74.60695849,4.04052004614901,-8.954116268421378,50.7222,-111.196,JENNER,0.8538344782487628,104.21741485595703
746,639,64.97665081,4.034632687863994,-5.986396355842538,51.1667,-106.55,ELBOW 2 NE,0.7485260371123046,103.53449249267578
746,670,88.23779238,4.071279962099122,-4.6361888645773,51.35,-104.417,QUINTON,0.9692605492181419,108.57972717285156
746,686,89.14765973,4.060964003579812,-3.913408626389288,51.4032,-103.265,PARKERVIEW,0.9586334424860355,110.91544342041016
746,1130,71.01733848,4.0418368439002865,15.743580064494113,49.0667,-72.6,HEMON,0.859395972428615,98.56114196777344
746,1195,72.25653644,4.057094707572021,18.62828168520398,48.1333,-68.4833,TRINITE DES MONTS,0.7656674682088547,112.5567626953125
746,1240,103.2086666,4.043270581621149,20.59035593736473,47.4,-65.7833,NEPISIGUIT FALLS,1.0043440854168315,122.56551361083984
746,1314,72.41643064,4.053027976553877,23.89528223712031,46.0667,-61.3833,MABOU,0.695427711354944,124.19947814941406
747,384,100.79971309999999,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,1.3867237649585802,86.69698333740234
747,415,101.9435231,4.1156583903364785,-15.929488710453215,49.08,-121.704,CHILLIWACK R HATCHERY,1.1816346582272275,102.89897918701172
747,504,40.60209154,4.099259516749119,-11.958986629584315,50.15,-115.81700000000001,CANAL FLATS RANGER STN,0.5341296786336667,90.664306640625
747,525,79.80826075,4.104424504753164,-11.035735189948113,50.3667,-114.417,PEKISKO,0.820832507970833,115.96527099609375
747,545,96.82203703,4.084168855687769,-10.158133250102155,50.5333,-113.06700000000001,VULCAN,1.0822270204078264,106.70640563964844
747,587,69.32127604,4.096241815422374,-8.302650877021037,50.8908,-110.199,BINDLOSS EAST,0.7998608241881844,103.36815643310547
747,629,68.84255002,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,0.7949541955094047,103.28791046142578
747,647,68.91264511,4.0916505811562285,-5.620945749611672,51.2667,-105.98299999999999,DAVIDSON,0.7830714970104993,104.9620132446289
747,707,60.76544142,4.108471930400108,-2.981946127430022,51.5167,-101.78299999999999,COTE,0.6924202900328421,104.66983032226562
747,713,71.65980322,4.115916935753063,-2.736568935201806,51.5386,-101.391,BOGGY CREEK,0.8115481492175435,105.31639099121094
747,727,96.66661935,4.079206838008303,-2.109023251687177,51.5333,-100.383,ETHELBERT,1.102605456929934,104.56613159179688
747,1190,80.39059761,4.096128834016242,18.39946593601044,48.25,-68.7833,LADRIERE,0.8771987958159588,109.30546569824219
747,1268,76.01906973,4.0873876211039795,21.8433378170044,46.95,-64.0667,TIGNISH,0.7352611729542518,123.31490325927734
747,1295,92.11071303,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,0.8854904062914826,124.06832885742188
748,386,75.13101252,4.155660921465929,-17.204997210892135,48.7111,-123.557,COWICHAN BAY CHERRY POINT,0.9703343613700837,92.34906005859375
748,390,75.72889137,4.149675479804686,-17.022582293728288,48.7653,-123.2935,NORTH PENDER ISLAND composite,0.9780561046639996,92.34906005859375
748,392,71.10269929,4.123515084209805,-16.915939256550075,48.7753,-123.12799999999999,SATURNA CAPMON,0.9183077665682343,92.34906005859375
748,412,100.1380965,4.1562535927417334,-16.04814685208925,49.0819,-121.895,SARDIS,1.124495330922723,106.2126693725586
748,448,38.57655258,4.153080582367093,-14.458197884317473,49.5507,-119.571,NARAMATA,0.7274419102694222,63.24988555908203
748,546,69.84008447,4.144844047955395,-10.090814284506862,50.6064,-112.98299999999999,QUEENSTOWN,0.7850684749351666,106.1040267944336
748,590,62.385425,4.139936359166705,-8.171481000237797,50.9558,-110.006,EMPRESS,0.7216698473802319,103.1048812866211
748,618,69.34777345,4.1243678344601875,-6.915259829712671,51.1333,-108.03299999999999,ELROSE,0.7929813888777476,104.30477142333984
748,665,76.49605899,4.156879648816486,-4.826458845176113,51.4167,-104.73299999999999,SEMANS,0.8508366806318763,107.2327651977539
748,695,82.07350282,4.1288468763398685,-3.5334453420072105,51.5,-102.667,GOOD SPIRIT LAKE,0.9120476539155457,107.32974243164062
748,706,67.38526625,4.1629143612863775,-3.0516339623084106,51.5667,-101.9,KAMSACK,0.7713210188946071,104.19921112060547
748,777,97.19891912,4.133460156725692,0.12446202820033661,51.6333,-96.8,PINE DOCK,1.1555507121464432,100.32451629638672
748,870,79.65146238,4.132586328310283,4.232948026607014,51.4478,-90.21600000000001,PICKLE LAKE (AUT) composite,0.9386590297321589,101.2093276977539
748,1300,94.69760338,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,0.9103590291877895,124.06832885742188
749,405,106.4760493,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,1.0850278366182668,117.0430679321289
749,411,113.86068780000001,4.175549351048323,-16.102620345114484,49.0833,-121.98299999999999,CULTUS LAKE,1.2586915214950836,107.89197540283203
749,422,119.9742894,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,1.793135536371992,79.80125427246094
749,447,36.81394416,4.1829850009180065,-14.502900388506939,49.5667,-119.65,SUMMERLAND CDA,0.6920364920025576,63.4480094909668
749,471,47.51983291,4.194700231656005,-13.432130054557728,49.8719,-118.06700000000001,FAUQUIER,0.8529264773036688,66.45045471191406
749,482,48.77966729,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,0.7784231557593027,74.74079895019531
749,529,80.16852072,4.183179096228548,-10.854261458483359,50.4833,-114.167,HIGH RIVER,0.8343422208576311,114.60255432128906
749,541,78.58673242,4.185965957506208,-10.319499214814037,50.5997,-113.348,HERRONTON EAST,0.8638147432687525,108.50837707519531
749,608,66.1606745,4.208175040162602,-7.369585719764452,51.15,-108.76700000000001,ESTON,0.7653888240400732,103.09852600097656
749,639,67.42898664,4.203816581613833,-5.996998085375782,51.3333,-106.6,STRONGFIELD,0.7787403547188785,103.27342987060547
749,658,84.09720411,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,0.9448138044864459,106.16221618652344
749,871,80.32185493,4.188192138411183,4.2694147610425786,51.5,-90.15,CENTRAL PATRICIA,0.949650947695661,100.87983703613281
749,1154,73.47197282,4.207000062534411,16.774669979780796,48.9,-71.0333,LAC ONATCHIWAY,0.8652375226879633,101.27937316894531
750,374,296.45056989999995,4.213316731602393,-17.725059953436716,48.5917,-124.32600000000001,PORT RENFREW,3.6653228970558835,96.46609497070312
750,384,93.35379459,4.225484477568949,-17.28450711662407,48.750699999999995,-123.7055,DUNCAN FORESTRY,1.2842886306490364,86.69698333740234
750,388,77.27641821,4.241337519531197,-17.11894825465191,48.8203,-123.477,SALTSPRING IS CUSHEON LK,0.9524497473303078,96.76973724365234
750,390,72.79242656,4.230411485119604,-17.013034013429962,48.8447,-123.32,MAYNE ISLAND,0.8771484091968227,98.98007202148438
750,409,120.98876440000001,4.23006727637994,-16.17239631597555,49.1133,-122.11,SUMAS CANAL,1.2563906447626034,114.8563461303711
750,412,130.6534278,4.24817729074097,-16.03865985659232,49.1722,-121.925,CHILLIWACK,1.4812363449809047,105.20372009277344
750,413,114.17990079999998,4.231148225174835,-16.004238944032288,49.1667,-121.867,CHILLIWACK GIBSON ROAD,1.3307847821396572,102.33318328857422
750,414,105.68710959999999,4.233327907005569,-15.957320370262805,49.1833,-121.8,ROSEDALE,1.2501363906633305,100.83220672607422
750,434,42.98354736,4.250712703917452,-15.069322822765542,49.4678,-120.51299999999999,PRINCETON A,0.8201993718838446,62.50539016723633
750,543,78.29599965,4.235538469752231,-10.26538161254789,50.6594,-113.281,MOSSLEIGH,0.8705055687985163,107.2760238647461
750,620,69.82898697,4.213139301477008,-6.828969277511525,51.2333,-107.917,HUGHTON,0.7995264851260309,104.16876983642578
750,629,63.19808992,4.245960720677628,-6.454652118803239,51.3167,-107.333,DINSMORE,0.729439163663769,103.33549499511719
750,1191,100.11478259999998,4.224838943807179,18.41055248748068,48.3667,-68.7,BIC,1.1065099842775536,107.91393280029297
751,384,104.4420356,4.297540598575862,-17.267799040036827,48.8242,-123.71799999999999,NORTH COWICHAN,1.403297961467946,88.76874542236328
751,388,92.71903365,4.284394082841062,-17.119247503464514,48.86085,-123.499,GANGES MANSELL RD composite,1.1172639340622659,98.98007202148438
751,399,72.31147826,4.280316385369475,-16.622523288675417,49.01835,-122.78399999999999,WHITE ROCK CAMPBELL SCIENTIFIC composite,0.7960228743647283,108.34686279296875
