ilocy,ilocx,annual_rain (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
735,613,261.0,3.5485294030307633,-7.1263636964379256,50.5333,-108.23299999999999,PENNANT,0.72197013971311,419.2808837890625
735,620,327.0,3.57573762417401,-6.844124417848686,50.6,-107.8,STEWART VALLEY,0.9025832695569541,420.1885986328125
735,671,320.0,3.56461980626041,-4.589525900353018,50.85,-104.26700000000001,CUPAR,0.8803262029672123,421.58984375
735,741,374.0,3.5563231473957857,-1.5014131455851152,51.0333,-99.3833,STE ROSE,0.9951485128828076,435.88055419921875
735,767,404.0,3.553930965206653,-0.3327285042335113,51.0528,-97.5283,FISHER BRANCH SOUTH,1.012023252162314,462.9932556152344
735,1139,615.0,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.8908199446573861,800.6984252929688
736,446,258.0,3.631855361494509,-14.525037632565711,49.0319,-119.443,OSOYOOS WEST,0.8126154430753073,368.2293701171875
736,499,275.0,3.6182607534469056,-12.17419575157562,49.6316,-115.962,KIMBERLEY PCC,0.7361236646332034,433.2770690917969
736,500,260.0,3.622822715353144,-12.169723060108955,49.6371,-115.95700000000001,MARYSVILLE,0.7010193031334927,430.15716552734375
736,533,314.0,3.5910452304645837,-10.703421042375842,49.9375,-113.738,CLARESHOLM MEADOW CREEK,0.8549938424993858,425.9419860839844
736,557,241.0,3.6206018168190783,-9.63575639477059,50.1825,-112.12200000000001,VAUXHALL NORTH,0.6860966723415339,407.39483642578125
736,570,227.0,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,0.6426473988987402,409.6725769042969
736,735,409.0,3.5980768303071136,-1.752106589196119,51.0667,-99.7833,OCHRE RIVER,1.072061802396079,442.4735107421875
736,767,388.0,3.6012245950944775,-0.34605981184947304,51.1,-97.55,FISHER BRANCH,0.9728660126027878,462.5540466308594
736,820,495.0,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,1.061427455113356,540.877197265625
736,1147,687.0,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,0.9660899418348259,824.751220703125
736,1259,843.0,3.6098271073172277,21.452579182734077,46.6667,-64.8667,REXTON,0.8848662571471616,1104.9273681640625
737,472,525.0,3.6348311639281152,-13.388348416536846,49.3434,-117.774,CASTLEGAR BCHPA DAM,1.0233246407419243,595.0173950195312
737,533,310.0,3.6668932258558855,-10.669080915876853,50.0189,-113.711,CLARESHOLM WATERWORKS,0.837516984586465,429.29107666015625
737,658,275.0,3.6375923197750746,-5.15429473960988,50.8667,-105.167,DILKE,0.7775701061733619,410.18231201171875
737,725,384.0,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,1.0030464841157178,444.01123046875
737,731,370.0,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,0.9729261600325211,441.0680847167969
737,755,376.0,3.6408561530950365,-0.859303947819417,51.1333,-98.3667,ASHERN,0.9801051133722338,444.9374694824219
737,1136,606.0,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,0.8735715326722537,804.55908203125
737,1158,660.0,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.8915313885696821,858.6004028320312
737,1184,666.0,3.6760248375221,18.12667970804226,47.95,-69.3833,ST ARSENE,0.896404658211891,861.6956787109375
737,1273,826.0,3.6494258841694034,22.048499523156686,46.4667,-64.05,WELLINGTON,0.8500783851968529,1126.9505615234375
737,1318,1257.0,3.6567883823707072,24.071650514322997,45.6333,-61.4,PORT HASTINGS,1.105953665758439,1318.2025146484375
738,476,661.0,3.704947666342373,-13.19986095335665,49.4601,-117.523,SOUTH SLOCAN,1.3094957057616703,585.4383544921875
738,542,274.0,3.6898192184907055,-10.270252017961933,50.1244,-113.11200000000001,CARMANGAY VILLAGE,0.7652281067763592,415.2823181152344
738,768,413.0,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,1.0358060596822112,462.44000244140625
738,1188,730.0,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,0.9330027991370403,907.4520874023438
738,1276,776.0,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,0.8016519790160439,1122.689453125
738,1288,855.0,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,0.8316811793207282,1192.320556640625
738,1297,970.0,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,0.9258396805997047,1215.12158203125
739,468,397.0,3.752921020704988,-13.542665484533513,49.4167,-118.05,DEER PARK,0.7829800133190671,588.0626831054688
739,478,681.0,3.7345715322890913,-13.108365117454234,49.5123,-117.399,NELSON RIXEN CREEK,1.372272165259051,575.56005859375
739,505,345.0,3.737967306684414,-11.924005969830123,49.8073,-115.631,WASA,0.9597002657319715,416.9339599609375
739,606,241.0,3.764843611521291,-7.447614010539214,50.7,-108.78299999999999,ABBEY,0.674424063393016,414.4458312988281
739,608,268.0,3.7388150566387237,-7.3873637934817005,50.6833,-108.68299999999999,SHACKLETON CDA EPF,0.7495208276171004,414.7008056640625
739,628,276.0,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,0.7671692570232144,417.255126953125
739,642,283.0,3.7342872115062344,-5.864321118810744,50.8833,-106.3,TUGASKE,0.7926782322164998,414.0695495605469
739,1154,696.0,3.741989062421506,16.805250555170705,48.45,-71.2167,SHIPSHAW,0.9412999858211923,857.5609130859375
739,1173,698.0,3.7446479726977424,17.627419758878286,48.1833,-70.05,PETIT SAGUENAY,0.9784766524754158,827.3489990234375
739,1223,772.0,3.765611682770055,19.86140863927724,47.4167,-66.9333,MOUNT CARLETON,0.864512915870348,1035.6895751953125
739,1248,780.0,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,0.8540977909075823,1059.1824951171875
739,1287,872.0,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,0.8500106695202017,1189.8052978515625
740,383,906.0,3.801170263662011,-17.31669566203045,48.3397,-123.539,WILLIAM HEAD,0.802250621246311,1309.790771484375
740,445,265.0,3.782693428826806,-14.563245639110201,49.1658,-119.564,OLIVER,0.8305462588424071,370.05462646484375
740,446,260.0,3.7918317088633993,-14.547557757226489,49.178999999999995,-119.545,OLIVER STP,0.8236252880121757,366.1233825683594
740,481,729.0,3.77380329820672,-12.968111703261517,49.5861,-117.206,NELSON NE,1.5021788197056967,562.8461303710938
740,653,324.0,3.793767878843462,-5.3597454591513465,51.0,-105.51700000000001,HOLDFAST,0.9181510613330807,409.27447509765625
740,688,352.0,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,0.9400806430851465,434.2715148925781
740,1146,681.0,3.810313606801532,16.432263690322472,48.6333,-71.7167,ST COEUR DE MARIE,0.9560598349360554,826.1251220703125
740,1178,689.0,3.791934459363496,17.858931482521506,48.15,-69.7,TADOUSSAC,0.9742245465410397,820.2456665039062
740,1194,760.0,3.7720843136516287,18.580343919237365,47.8833,-68.7,SQUATECK,0.909095861111324,969.5890502929688
740,1268,828.0,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,0.8605643072554376,1115.9141845703125
740,1283,944.0,3.7921882654199424,22.51366509642318,46.4089,-63.3503,NEW GLASGOW,0.9280423092674563,1179.74462890625
741,383,987.0,3.8385625046026277,-17.31910469005003,48.3742,-123.561,METCHOSIN,0.873975014536544,1309.790771484375
741,387,592.0,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,0.5623918084221476,1220.86181640625
741,388,686.0,3.850726217461285,-17.107774752313926,48.455,-123.26700000000001,VICTORIA PHYLLIS STREET,0.6265834402818928,1269.781494140625
741,677,362.0,3.843908218073376,-4.324571532551571,51.1522,-103.889,LIPTON 2,0.9681417014292312,433.6640625
741,1133,600.0,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,0.8855355250539632,785.830810546875
741,1152,773.0,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,1.0456481519422205,857.3886108398438
741,1164,819.0,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,1.1109443585004213,855.0182495117188
741,1280,800.0,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,0.8295936572018466,1118.4288330078125
742,384,1090.0,3.872537763853238,-17.287448567355227,48.4167,-123.53299999999999,METCHOSIN HAPPY VALLEY,1.0010556806647184,1262.850830078125
742,385,820.0,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,0.7645223313205203,1243.9630126953125
742,697,330.0,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,0.8959875980915514,427.1650695800781
742,1134,615.0,3.8973917837374583,15.89382439559332,48.8833,-72.45,ALBANEL,0.9060983289117845,787.197265625
742,1140,653.0,3.8714177682740547,16.191463565716944,48.7667,-72.0333,PERIBONCA,0.9354592659040131,809.6029663085938
742,1148,783.0,3.8838480572300575,16.547270133173278,48.6667,-71.5167,ST LEON DE LABRECQUE,1.0822309125947398,839.1229858398438
742,1215,693.0,3.879052579206724,19.51319866942893,47.65,-67.35,KEDGWICK,0.8047335569639537,998.7686767578125
742,1237,748.0,3.862139802217241,20.45703721604458,47.2833,-66.0667,LITTLE RIVER MINE,0.8232415367253139,1053.7998046875
743,663,317.0,3.9330611584573205,-4.933497718989451,51.1833,-104.867,DUVAL,0.8897049403978342,413.2349548339844
743,679,343.0,3.9412236243023395,-4.230240399603828,51.2574,-103.75299999999999,KELLIHER,0.9109307423115828,436.70941162109375
743,1137,673.0,3.916451399345996,16.060917621471862,48.85,-72.2,MISTASSINI,0.9805464493654293,796.0322875976562
743,1180,777.0,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.1036374146282253,816.541748046875
743,1186,669.0,3.925129776476902,18.22542581032934,48.15,-69.1167,TROIS PISTOLES,0.898256495741532,863.792724609375
743,1191,803.0,3.900940340349545,18.44855505329142,48.05,-68.8167,ST GUY,1.0073339440469262,924.5403442382812
743,1230,740.0,3.9324306673751805,20.17267659272626,47.4556,-66.4153,UPSALQUITCH LAKE,0.8284185573519414,1036.01416015625
743,1293,961.0,3.928605860891205,22.9580645865954,46.35,-62.6833,BANGOR,0.9250335512461744,1204.8963623046875
743,1313,1086.0,3.9329714442173986,23.836920740834394,45.9833,-61.5333,PORT HOOD,1.0054777859872588,1252.682861328125
744,385,1084.0,3.954386513403612,-17.241168701867775,48.5092,-123.508,VICTORIA HIGHLAND,0.90114711292319,1395.138671875
744,455,323.0,3.9881336102072575,-14.151193805230385,49.4783,-119.04700000000001,BEAVERDELL NORTH,0.8475519988192941,441.9976501464844
744,518,345.0,3.9545692041803706,-11.358288265849945,50.1486,-114.855,FORDING RIVER COMINCO,0.8652235218118157,462.4604187011719
744,562,252.0,3.948180963079119,-9.394708587266987,50.55,-111.85,BROOKS AHRC,0.7112148505886262,410.94482421875
744,619,296.0,3.962534748887499,-6.875962951995233,50.9786,-107.935,HIGH POINT,0.8319706077251219,412.6363830566406
745,387,884.0,4.004747489451289,-17.156091286538057,48.5847,-123.41200000000002,CENTRAL SAANICH VEYANESS,0.713513384810204,1436.9244384765625
745,562,255.0,4.017644062200856,-9.402653521080241,50.6167,-111.883,BROOKS NORTH,0.7177728518519341,412.0376892089844
745,596,262.0,4.019695349595684,-7.888430692652143,50.8833,-109.53299999999999,LEADER 2,0.737663764018766,411.93304443359375
745,1270,791.0,4.009565522811173,21.91500706072823,46.85,-64.0167,ALBERTON,0.8202607285583259,1118.4288330078125
746,384,1404.0,4.045946747325465,-17.301840517580594,48.5756,-123.64,SOOKE LAKE NORTH,1.1012042126157766,1478.7100830078125
746,387,856.0,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,0.6713894629623253,1478.7100830078125
746,439,283.0,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,0.8239406233206591,398.35870361328125
746,447,271.0,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.8388159616665465,374.70233154296875
746,487,668.0,4.0430475347445824,-12.706572301852525,49.9127,-116.921,KASLO,1.484992343319454,521.71826171875
746,670,319.0,4.071279962099122,-4.6361888645773,51.35,-104.417,QUINTON,0.8726620654089288,423.9634094238281
746,686,357.0,4.060964003579812,-3.913408626389288,51.4032,-103.265,PARKERVIEW,0.9431923229260227,438.9870910644531
746,1130,692.0,4.0418368439002865,15.743580064494113,49.0667,-72.6,HEMON,1.0222586688613797,785.107421875
746,1195,687.0,4.057094707572021,18.62828168520398,48.1333,-68.4833,TRINITE DES MONTS,0.8384441551452009,950.3123779296875
746,1240,714.0,4.043270581621149,20.59035593736473,47.4,-65.7833,NEPISIGUIT FALLS,0.8148097588463902,1016.3090209960938
747,384,1160.0,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,0.7588488165828651,1772.9093017578125
747,415,1408.0,4.1156583903364785,-15.929488710453215,49.08,-121.704,CHILLIWACK R HATCHERY,1.092774383733725,1494.3624267578125
747,525,369.0,4.104424504753164,-11.035735189948113,50.3667,-114.417,PEKISKO,0.8577632003638624,498.93359375
747,629,298.0,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,0.8405923280110104,411.16357421875
747,647,277.0,4.0916505811562285,-5.620945749611672,51.2667,-105.98299999999999,DAVIDSON,0.7839677254018874,409.7937927246094
747,707,339.0,4.108471930400108,-2.981946127430022,51.5167,-101.78299999999999,COTE,0.9070941334354734,433.442138671875
747,713,398.0,4.115916935753063,-2.736568935201806,51.5386,-101.391,BOGGY CREEK,1.0462369528121398,441.2013244628906
747,1295,873.0,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,0.8288708293125063,1221.5498046875
748,386,945.0,4.155660921465929,-17.204997210892135,48.7111,-123.557,COWICHAN BAY CHERRY POINT,0.6998129914238045,1566.15087890625
748,390,834.0,4.14694984933553,-17.018982891778883,48.7639,-123.287,NORTH PENDER ISLAND,0.61761273528831,1566.15087890625
748,412,1414.0,4.1562535927417334,-16.04814685208925,49.0819,-121.895,SARDIS,0.9947553947290064,1648.6060791015625
748,546,295.0,4.144844047955395,-10.090814284506862,50.6064,-112.98299999999999,QUEENSTOWN,0.7982680508766153,428.6048278808594
748,590,229.0,4.139936359166705,-8.171481000237797,50.9558,-110.006,EMPRESS,0.643449022159095,412.76715087890625
748,618,274.0,4.1243678344601875,-6.915259829712671,51.1333,-108.03299999999999,ELROSE,0.7715065895296738,411.90277099609375
748,665,290.0,4.156879648816486,-4.826458845176113,51.4167,-104.73299999999999,SEMANS,0.8127622925132001,413.8264465332031
748,695,356.0,4.1288468763398685,-3.5334453420072105,51.5,-102.667,GOOD SPIRIT LAKE,0.9682696120475441,426.419921875
748,777,434.0,4.133460156725692,0.12446202820033661,51.6333,-96.8,PINE DOCK,1.07752212080683,467.1402893066406
748,1300,961.0,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,0.9124225280290018,1221.5498046875
749,405,1486.0,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.9748598167137883,1767.9111328125
749,411,1471.0,4.175549351048323,-16.102620345114484,49.0833,-121.98299999999999,CULTUS LAKE,1.009742178584506,1689.6080322265625
749,422,927.0,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,1.1309570065307677,950.6429443359375
749,447,247.0,4.1829850009180065,-14.502900388506939,49.5667,-119.65,SUMMERLAND CDA,0.7458371068288786,384.09332275390625
749,471,574.0,4.194700231656005,-13.432130054557728,49.8719,-118.06700000000001,FAUQUIER,1.1809012843398514,563.7442016601562
749,482,670.0,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,1.4554903388459228,533.8869018554688
749,529,342.0,4.183179096228548,-10.854261458483359,50.4833,-114.167,HIGH RIVER,0.810539044379341,489.3684387207031
749,541,301.0,4.185965957506208,-10.319499214814037,50.5997,-113.348,HERRONTON EAST,0.7909717872751447,441.35626220703125
749,608,228.0,4.208175040162602,-7.369585719764452,51.15,-108.76700000000001,ESTON,0.6453207217148432,409.772705078125
749,639,290.0,4.203816581613833,-5.996998085375782,51.3333,-106.6,STRONGFIELD,0.819340635414276,410.50390625
749,658,285.0,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,0.8062343181162365,409.98443603515625
750,374,3534.0,4.213316731602393,-17.725059953436716,48.5917,-124.32600000000001,PORT RENFREW,2.1023918418128384,1949.560302734375
750,384,1143.5,4.225484477568949,-17.28450711662407,48.750699999999995,-123.7055,DUNCAN FORESTRY,0.748054846346988,1772.9093017578125
750,390,795.0,4.230411485119604,-17.013034013429962,48.8447,-123.32,MAYNE ISLAND,0.540520420158091,1705.842041015625
750,409,1804.0,4.23006727637994,-16.17239631597555,49.1133,-122.11,SUMAS CANAL,1.1831183218403902,1768.4473876953125
750,412,1648.0,4.24817729074097,-16.03865985659232,49.1722,-121.925,CHILLIWACK,1.1818274406938778,1617.286376953125
750,434,229.0,4.250712703917452,-15.069322822765542,49.4678,-120.51299999999999,PRINCETON A,0.5722720428161607,464.10552978515625
750,543,306.0,4.235538469752231,-10.26538161254789,50.6594,-113.281,MOSSLEIGH,0.8101215788592022,438.08160400390625
751,384,1153.0,4.297540598575862,-17.267799040036827,48.8242,-123.71799999999999,NORTH COWICHAN,0.7369014971369642,1814.695068359375
751,388,938.0,4.294419737541189,-17.11503553024932,48.8717,-123.49799999999999,GANGES MANSELL RD,0.6377461057965904,1705.842041015625
751,399,1059.0,4.280553104470752,-16.622442664366115,49.0186,-122.78399999999999,WHITE ROCK STP,0.7369058266662781,1666.7396240234375
751,406,1641.0,4.295025191945471,-16.304969461545735,49.1333,-122.333,MISSION,1.041585494900538,1827.247802734375
751,415,1669.0,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,1.3712292946799627,1411.6597900390625
751,543,273.0,4.2948409926055815,-10.266411859183217,50.7172,-113.302,MOSSLEIGH BURNAY,0.7205136861976124,439.4446716308594
751,662,297.0,4.273196077704887,-4.982241182993214,51.5167,-105.0,NOKOMIS,0.8372094321523936,411.43963623046875
751,668,289.0,4.2969489353206205,-4.718447615581337,51.5667,-104.583,RAYMORE,0.8000210130266624,418.9674072265625
751,1198,701.0,4.295494208609465,18.740034828271256,48.3167,-68.2,OUIMET,0.8566628929760884,949.0560302734375
751,1217,703.0,4.2589258467674656,19.567879812140987,47.9833,-67.0667,ST ALEXIS DE MATAPEDIA,0.8513656021290104,957.6857299804688
751,1240,713.0,4.277932843751304,20.590317576219487,47.6167,-65.65,BATHURST,0.838944408557954,985.6895141601562
751,1323,1156.0,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,1.0423508592986337,1286.2568359375
752,368,2788.0,4.328181082204738,-17.98305833097965,48.6117,-124.751,CARMANAH POINT,1.5499740989356747,2086.181640625
752,387,943.0,4.320322100495983,-17.139486636019633,48.8881,-123.546,SALTSPRING ST MARY'S L,0.6241095252112032,1752.40576171875
752,394,902.0,4.338808613062346,-16.817254923867115,49.0109,-123.09299999999999,DELTA TSAWWASSEN BEACH,0.6097286883836603,1715.748779296875
752,395,857.0,4.326367956385338,-16.81458798195812,49.0,-123.083,DELTA PEBBLE HILL,0.5824207276378791,1706.58447265625
752,407,1842.5,4.304995978015404,-16.251515426315816,49.1596,-122.26050000000001,HATZIC LAKE,1.154818147422926,1850.451416015625
752,455,341.0,4.324699664684144,-14.156814623894492,49.8,-119.2,MCCULLOCH,0.8692287539639086,454.9923400878906
752,614,284.0,4.317492293513623,-7.124496208245403,51.2944,-108.40700000000001,BICKLEIGH,0.8023109232169704,410.5437316894531
752,706,388.0,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,1.0380120969574769,433.5239562988281
752,1094,666.0,4.299655318895919,14.13040416250506,49.7833,-74.85,CHAPAIS 2,0.972753941453794,794.0631103515625
752,1336,1372.0,4.323895497489409,24.83497938384116,45.9,-60.0,LOUISBOURG,1.1736782607336331,1355.77880859375
753,380,2094.0,4.375960772785033,-17.473880032657295,48.8294,-124.052,LAKE COWICHAN,1.278374252347917,1899.7762451171875
753,399,1276.0,4.373244354720083,-16.621378625398425,49.1067,-122.82799999999999,SURREY MUNICIPAL HALL,0.840919843988957,1759.8670654296875
753,418,2068.0,4.3534327670116,-15.766173011136742,49.3564,-121.579,LAIDLAW,2.0481602762664983,1171.036376953125
753,419,1754.0,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,1.842338589590243,1104.1903076171875
753,456,414.0,4.36631428443424,-14.094840391206992,49.8572,-119.126,JOE RICH CREEK,1.035316114805856,463.7790832519531
753,489,600.0,4.366764447583278,-12.655892445140642,50.2387,-116.97200000000001,DUNCAN LAKE DAM,1.3948441539949297,498.8952331542969
753,1192,639.0,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,0.8520526666890764,869.797607421875
753,1200,651.0,4.346610293759574,18.82751828514304,48.3333,-68.05,ST CHARLES GARNIER,0.7876895316188803,958.538818359375
753,1316,1089.0,4.378176065565075,23.95711761510144,46.3333,-61.1,MARGAREE FORKS,1.0174166793144186,1241.403076171875
754,378,2059.0,4.3892107164985825,-17.525926516978938,48.8244,-124.133,COWICHAN LAKE FORESTRY,1.2314651079349468,1939.1795654296875
754,385,1264.0,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,0.8014338000531996,1829.20849609375
754,388,943.0,4.417636794970738,-17.124143984063895,48.985,-123.573,GALIANO NORTH,0.5979051214004487,1829.20849609375
754,399,1361.0,4.4024326161191825,-16.62458742737639,49.1333,-122.84700000000001,SURREY NEWTON,0.8745881102379435,1804.8385009765625
754,403,1707.0,4.409177694832759,-16.42221087748146,49.2044,-122.55799999999999,HANEY EAST,1.0739495023925947,1843.4588623046875
754,406,2255.0,4.39691745751756,-16.29436243406389,49.2333,-122.367,STAVE FALLS,1.396773931039462,1872.424072265625
754,447,302.0,4.40295622329628,-14.48264311850057,49.7833,-119.71700000000001,PEACHLAND,0.8806802696832029,397.7154541015625
754,533,376.0,4.394858083561403,-10.672781136320898,50.7292,-113.961,OKOTOKS,0.9136355558722893,477.30792236328125
754,547,268.0,4.424569884169865,-10.075790246745512,50.8833,-113.05,GLEICHEN,0.7135713442211812,435.5932922363281
754,583,262.0,4.402247966115179,-8.45299930469127,51.1667,-110.51700000000001,OYEN CAPPON,0.7360929528772964,412.8121032714844
754,633,257.0,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,0.737250741684478,404.298095703125
754,1207,778.0,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,0.9260123905693401,974.4208984375
755,394,1023.0,4.472467725290436,-16.837778880829,49.1306,-123.189,STEVESTON,0.6719443891021734,1765.7373046875
755,399,1515.5,4.453870409879224,-16.60666935900238,49.18775,-122.84649999999999,SURREY KWANTLEN PARK,0.9530617943533835,1844.2452392578125
755,404,2101.0,4.469260897504862,-16.412284099721834,49.2645,-122.573,HANEY UBC RF ADMIN,1.2875651717241703,1892.5206298828125
755,451,255.0,4.447394586976578,-14.312197407856804,49.8742,-119.484,KELOWNA PC BURNETTS NURSERY,0.6940070451831313,426.14764404296875
755,656,334.0,4.453073929756193,-5.25564738770876,51.6667,-105.46700000000001,WATROUS,0.9431838956177486,410.70867919921875
755,674,304.0,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,0.8286468628692005,425.4885559082031
755,1227,699.0,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,0.8636335629208003,938.7100219726562
756,364,2969.0,4.511538415015823,-18.159479475326084,48.7228,-125.09700000000001,PACHENA POINT,1.4778937391731521,2329.972412109375
756,396,1222.0,4.490015022667979,-16.765094095768198,49.1708,-123.09299999999999,RICHMOND NATURE PARK,0.7682647821033225,1844.77783203125
756,403,2171.0,4.48959888614015,-16.445466360704515,49.2732,-122.631,PITT POLDER,1.309871596785646,1922.272216796875
756,453,286.0,4.506705494696642,-14.223333606531087,49.9561,-119.37799999999999,KELOWNA A,0.7543392418304233,439.72698974609375
756,477,635.0,4.514084979159115,-13.166158987625593,50.25,-117.8,NAKUSP,1.3278781279168075,554.6248168945312
756,593,235.0,4.4960464794674335,-8.012063646924494,51.3333,-109.85,ALSASK HARDENE,0.6610261771767847,412.31866455078125
756,686,314.0,4.493071445931065,-3.920621692914628,51.8333,-103.333,MARGO,0.8352003849316975,436.0364074707031
756,1182,766.0,4.480082579908052,18.043947655953147,48.7333,-69.0833,FORESTVILLE,1.0941321631632874,811.9752197265625
757,371,3683.0,4.539017149256139,-17.838013524950405,48.8594,-124.655,NITINAT RIVER HATCHERY,1.9768565153426418,2160.779052734375
757,384,1059.0,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,0.664061588789437,1849.5726318359375
757,395,1126.0,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.7020126535181312,1860.275390625
757,399,1845.0,4.5425240466912635,-16.61493040260031,49.269,-122.90225000000001,BURNABY MTN TERMINAL,1.1127244836297467,1923.05859375
757,400,1822.0,4.535263729431064,-16.592345526682276,49.2694,-122.866,COQUITLAM COMO LAKE AVE,1.0933636416227834,1932.7137451171875
757,517,311.0,4.542115258758745,-11.393993690309564,50.7125,-115.12,KANANASKIS POCATERRA,0.7393709356285867,487.8449401855469
757,665,312.0,4.545532504093997,-4.860429282046435,51.8,-104.85,ESK,0.8755214104541378,413.305908203125
757,716,396.0,4.55282111058439,-2.583007174491801,51.9833,-101.18299999999999,SWAN RIVER 2,1.0380532864789882,442.4450378417969
757,1195,601.0,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,0.7991188753574843,872.2618408203125
757,1226,713.0,4.558528198692667,20.001159833155274,48.1,-66.3,NOUVELLE,0.8705990579408655,949.8502197265625
757,1247,782.0,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,0.9007809604979522,1006.865234375
757,1332,1197.0,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.0483792298101895,1324.2181396484375
758,363,2730.0,4.598239668615089,-18.211071960248056,48.7861,-125.21600000000001,CAPE BEALE LIGHT,1.3559323727069093,2335.11572265625
758,394,1222.0,4.598340299011298,-16.836437539271188,49.25,-123.25,VANCOUVER UBC,0.7555700875084554,1875.7728271484375
758,398,1837.0,4.58513524895967,-16.66860914163785,49.292,-123.001,BURNABY CAPITOL HILL,1.0910204452926162,1952.810302734375
758,400,1987.0,4.567805169813779,-16.592966430680345,49.3,-122.883,IOCO REFINERY,1.168552459302748,1972.1204833984375
758,453,278.0,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,0.7375108761342407,437.17987060546875
758,503,329.0,4.603340912302254,-11.994721657058577,50.6308,-116.061,KOOTENAY NP WEST GATE,0.8959678104904797,425.8800354003906
758,724,457.0,4.586182571642997,-2.251761325269158,52.0333,-100.65,COWAN,1.2050077609109975,439.8556213378906
758,1211,741.0,4.574521181843739,19.322738338492357,48.3667,-67.2333,CAUSAPSCAL,0.8788441202073426,977.8903198242188
759,365,2884.0,4.619705458344962,-18.133245871845638,48.8333,-125.117,BAMFIELD EAST,1.4355828709246787,2329.972412109375
759,387,883.0,4.611964621092849,-17.167747686553135,49.1539,-123.734,GABRIOLA ISLAND,0.5628365153706585,1819.5426025390625
759,396,1720.0,4.630850498017078,-16.73170687856675,49.3148,-123.115,N VANCOUVER WHARVES,1.0062027128080597,1982.5618896484375
