ilocy,ilocx,Tmax (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals
712,599,296.15,2.537436513099903,-7.770754446701081,49.4378,-108.98899999999999,EASTEND CYPRESS (AUT),0.9898945563736229,301.2689208984375
712,644,297.65,2.56447352271798,-5.7812821487659996,49.73125,-105.9565,ASSINIBOIA,0.9915280110680301,302.2960205078125
712,670,299.15,2.5308055853026388,-4.632149798689609,49.8167,-104.18299999999999,YELLOW GRASS,0.9941504260281223,303.01800537109375
712,782,297.15,2.534476547966111,0.3428936572918165,50.0333,-96.4667,BEAUSEJOUR 2,0.9805401136713714,305.1700439453125
712,1054,298.15,2.5693781490772243,12.368776262825914,48.5667,-78.1333,AMOS,0.9986862788200098,300.6334228515625
712,1229,297.15,2.543272234514257,20.125117322318697,46.1833,-67.2333,MAPLETON,0.9966382164516525,300.2408142089844
712,1238,296.15,2.5516354407498194,20.50751112763191,46.05,-66.7167,ROYAL ROAD,0.9940920662642587,299.996826171875
712,1258,297.15,2.5551516497549285,21.39703724448969,45.7167,-65.5333,SUSSEX,1.0037174903474142,298.1231994628906
712,1355,294.15,2.558199415687226,25.705259485464225,43.9322,-60.0094,SABLE ISLAND,0.9985615734422855,296.63714599609375
713,553,295.15,2.5820012344151984,-9.791876818087163,49.1333,-112.05,MILK RIVER,0.9902899829335415,300.1317443847656
713,1177,297.15,2.592920434280473,17.819878310600807,47.0333,-70.35,LAMARTINE,0.9984076534245078,299.7087097167969
713,1244,298.15,2.5880834006331126,20.757678859211282,45.9903,-66.3633,ACADIA FOREST EXP ST,1.001634704686629,299.74847412109375
713,1264,297.15,2.612766678734319,21.66351545348529,45.6667,-65.15,WOLFE LAKE CS,1.0051749006838775,297.6909484863281
713,1268,294.15,2.605983214039064,21.81846865676879,45.6,-64.95,ALMA,0.9953661267629006,297.5894470214844
713,1278,295.15,2.5929897681063143,22.295057999272316,45.4,-64.3333,PARRSBORO,0.9969415534784383,298.1292724609375
714,533,296.15,2.6247434806866274,-10.670716836211362,48.9997,-113.376,CARWAY,1.002336366016193,297.5293273925781
714,624,299.15,2.65724539890561,-6.645855250272714,49.7167,-107.3,ANEROID,0.9978430091592642,301.89666748046875
714,722,298.15,2.6545108371310495,-2.331970639315499,50.1,-100.633,OAKNER,0.9897869778658364,303.3364562988281
714,772,298.15,2.616814766031618,-0.107003867454187,50.1167,-97.1667,STONY MOUNTAIN,0.9835749488893496,305.25225830078125
714,1009,295.15,2.635152432203594,10.394038056827705,49.0667,-81.0333,COCHRANE,0.9853769833648407,301.628173828125
714,1186,296.15,2.659356556594008,18.206800425724534,46.9667,-69.7833,ST PAMPHILE,0.9939655745559959,300.0350036621094
714,1299,297.15,2.640022632473893,23.22509884639864,45.0667,-63.1,MIDDLE MUSQUODOBOIT,1.0047591838822714,297.8141174316406
715,737,299.15,2.677185304459422,-1.6461626722303258,50.15,-99.5667,NEEPAWA MURRAY 6 SOUTHWEST,0.9910396577285409,303.9691467285156
715,745,299.15,2.7000726518314337,-1.2926387503021448,50.1833,-99.0167,GLADSTONE SOUTH,0.9887939287150552,304.6595153808594
715,754,298.15,2.69047932872118,-0.8860081616431726,50.1826,-98.3822,DELTA MARSH CS,0.9840502244487256,305.1048278808594
715,776,300.15,2.667271777948411,0.08458005588984939,50.1672,-96.8681,SELKIRK,0.9904194536509741,305.1762390136719
715,788,299.15,2.682532987171596,0.601651839374645,50.1789,-96.0615,PINAWA WNRE,0.9876032351649318,305.0268249511719
715,921,296.15,2.703334463357099,6.489334819136607,49.7828,-86.9306,GERALDTON A,0.9919724575088384,300.6378479003906
715,1163,293.15,2.6832756820036425,17.21270812915398,47.3167,-71.15,FORET MONTMORENCY,0.989760234078497,298.2575378417969
715,1183,294.15,2.703352660024468,18.08230500135852,47.05,-69.9333,STE PERPETUE,0.9872178479436007,300.0456848144531
715,1252,296.15,2.664054980218771,21.13762929121664,45.9167,-65.8167,COLES ISLAND,0.996577860092794,299.24853515625
716,536,297.15,2.7356797825074115,-10.557344241186216,49.1317,-113.242,CARDSTON,1.003586608752898,298.1620788574219
716,701,299.15,2.7385247186657162,-3.2382989077168,50.1333,-102.05,WAPELLA PIPESTONE,0.9950859535063077,302.7331237792969
716,707,298.15,2.7231770710861136,-2.9929964009400494,50.1333,-101.667,MOOSOMIN,0.991025095085206,302.9574890136719
716,739,297.15,2.7417748980488845,-1.5799271982076977,50.2167,-99.4667,NEEPAWA WATER,0.9839081931271588,304.1253967285156
716,848,298.15,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,0.9907116340439902,303.0533447265625
716,1309,296.15,2.745014568619623,23.65676532780182,44.9833,-62.4833,MALAY FALLS,1.0036464313302051,297.1409606933594
717,526,296.15,2.748913296689618,-11.007181290188687,49.05,-113.917,CAMERON FALLS,1.0065186650464344,296.29302978515625
717,592,296.15,2.791091450100094,-8.07580326635713,49.6406,-109.514,CYPRESS HILLS PARK,0.9906583241796082,301.0366516113281
717,988,298.15,2.7844182733983796,9.431461031270734,49.4,-82.4333,KAPUSKASING CDA,0.9952626738917991,301.6675720214844
717,1051,298.15,2.7724424149031415,12.216949590249524,48.8,-78.2833,LAC BERRY,0.9987573495554684,300.6120300292969
717,1220,298.15,2.7603843215106942,19.71869245113389,46.5333,-67.6667,BEECHWOOD,1.0003628323495743,300.12957763671875
718,528,295.15,2.812988203747359,-10.92062877066302,49.1311,-113.809,WATERTON PARK GATE,1.0014447797458996,296.7886657714844
718,536,296.15,2.8090390132346363,-10.571265786085739,49.2006,-113.286,CARDSTON,0.9997433445339122,298.301025390625
718,593,296.15,2.811998922205028,-8.04155769934886,49.6667,-109.46700000000001,CYPRESS HILLS,0.990355425705377,301.12872314453125
718,692,298.15,2.835407016195248,-3.6706294372449566,50.2,-102.73299999999999,KIPLING,0.9925828624400128,302.4820251464844
718,987,298.15,2.7939506024780143,9.406987093709729,49.4139,-82.4675,KAPUSKASING A,0.9952596533900571,301.6684875488281
718,1037,295.15,2.8212802951991085,11.630130895993576,48.9833,-79.1333,VAL ST GILLES,0.987686172433181,300.9229736328125
718,1172,296.15,2.81187889797727,17.587087362385383,47.3167,-70.5667,PETITE RIV ST FRANCOIS,0.9970822085252165,299.09716796875
718,1179,296.15,2.7991512958382723,17.903660294818017,47.2,-70.1333,ST DAMASE DES AULNAIES,0.9947304757863867,299.8042907714844
718,1263,299.15,2.819593204849754,21.63900572176269,45.8667,-65.0667,PARKINDALE,1.0105941554142388,298.0874938964844
718,1299,297.15,2.8057614051937527,23.227533862191482,45.2167,-63.0,UPPER STEWIACKE,1.003900411919986,298.0688781738281
719,563,298.15,2.845578190733637,-9.33997972296452,49.477,-111.446,FOREMOST,0.9971660068583227,301.0917663574219
719,1291,297.15,2.867827166907126,22.87781030563295,45.4167,-63.4167,DEBERT,1.0022633780724082,298.55572509765625
719,1294,297.15,2.865301707549471,22.994531657643748,45.3667,-63.2667,TRURO,1.002676211480378,298.43280029296875
720,752,299.15,2.909865111521207,-0.9892112152755341,50.4,-98.55,LANGRUTH,0.9879754884306938,304.9118957519531
720,1172,295.15,2.9211748252048553,17.5968608830553,47.4167,-70.5,BAIE ST PAUL,0.9939488508243404,299.02691650390625
720,1174,294.15,2.9157195105543443,17.682560835788625,47.3833,-70.3833,ILE AUX COUDRES,0.9902029907543889,299.1411437988281
720,1218,297.15,2.915060025357727,19.622613419942642,46.7122,-67.7156,AROOSTOOK,0.9973213583341007,300.03515625
720,1220,297.15,2.890364405631569,19.72881367190746,46.6508,-67.5845,BON ACCORD,0.9975770549096132,299.958251953125
720,1227,297.15,2.901267852480248,20.033252850710543,46.55,-67.1667,JUNIPER,0.9979580017233447,299.84375
720,1284,297.15,2.901489114887511,22.54289332329727,45.5833,-63.8333,JACKSON,1.0018658299038379,298.6741943359375
721,699,297.15,2.9639579026062517,-3.362546462664063,50.35,-102.26700000000001,WHITEWOOD,0.9887940292453037,302.6226501464844
721,725,297.15,2.947457268907272,-2.1693572616836576,50.4,-100.4,STRATHCLAIR,0.9877992907921456,302.9273986816406
721,1179,298.15,2.9632011627512,17.917497467271644,47.35,-70.0333,LA POCATIERE CDA,1.001448631142319,299.8041687011719
721,1276,297.15,2.952510648604285,22.20214615660833,45.7667,-64.25,NAPPAN CDA,1.0030001157104445,298.33642578125
722,530,296.15,2.9802006825695404,-10.800527380979144,49.32,-113.684,WATERTON DAM,1.0033550098427901,297.2272644042969
722,639,297.15,2.9947906157047606,-5.996687382672818,50.1333,-106.367,CODERRE,0.9900290272690013,302.2451477050781
722,646,300.15,3.0081405607043217,-5.6824517915707995,50.1833,-105.883,COURVAL,0.9994785134122504,302.4101867675781
722,694,295.15,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,0.98242159342413,302.5355529785156
722,723,295.15,3.008132497519388,-2.2962437089641146,50.4549,-100.603,SHOAL LAKE CS,0.981385412795851,302.85498046875
722,760,296.15,3.003904372048266,-0.6603151832297092,50.4995,-98.0367,OAKPOINT MARINE,0.977496113922883,305.0901794433594
722,1265,298.15,2.9876359604991496,21.69359495122803,46.0,-64.9,TURTLE CREEK,1.005973780190357,298.45556640625
722,1273,294.15,2.99186183107382,22.08356301670653,45.85,-64.3833,SACKVILLE,0.9928958538648949,298.329833984375
723,594,298.15,3.044682502865987,-8.003292419347964,49.9025,-109.46600000000001,MAPLE CREEK,0.9960230134937434,301.4372863769531
723,709,299.15,3.051557182938815,-2.898497165228421,50.4667,-101.55,ROCANVILLE,0.9948381455206516,302.80853271484375
723,730,298.15,3.039374012059399,-1.9740473741181737,50.5,-100.1,SANDY LAKE,0.990308747313442,303.1766357421875
723,1170,295.15,3.051697850970607,17.51547824792845,47.5667,-70.55,ST URBAIN,0.994980436455994,298.7168884277344
723,1175,296.15,3.055709015235914,17.728991502773084,47.5,-70.25,LES EBOULEMENTS,0.9968990181529358,299.1521301269531
724,564,297.15,3.098854685759743,-9.295091002394907,49.7342,-111.45,BOW ISLAND,0.9928982555626485,301.3717346191406
724,684,299.15,3.095145878156031,-4.003195614311606,50.4333,-103.28299999999999,WOLSELEY,0.9964817368693033,302.30908203125
724,1002,298.15,3.095391560413416,10.066378797363441,49.5833,-81.3833,ISLAND FALLS,0.9946726147273867,301.8465270996094
725,489,299.15,3.1151840128259987,-12.6342381251342,49.032,-116.458,LISTER,1.0166377377858533,296.3154602050781
725,594,301.15,3.1410386313108254,-7.988365624920761,50.0,-109.46700000000001,MAPLE CREEK NORTH,1.0056207051488402,301.5644836425781
725,604,299.15,3.1239268157126836,-7.556638000229103,50.05,-108.8,TOMPKINS,0.9984644410007248,301.7087707519531
725,651,297.65,3.132757897675771,-5.455457025132438,50.332499999999996,-105.55250000000001,MOOSE JAW A,0.9912589223147079,302.3780822753906
725,774,297.81666666666666,3.1333041657657645,-0.01765941888999184,50.6333,-97.0278,GIMLI,0.9838057673563091,304.8394470214844
725,775,296.15,3.1311012949986092,0.011307615739156248,50.6311,-96.9822,GIMLI HARBOUR CS,0.9783434992504685,304.825927734375
725,1172,295.15,3.116497432622844,17.600139590724563,47.6,-70.4,ST HILARION,0.9942320469950212,298.9417419433594
725,1182,293.15,3.1142769282717855,18.043416843892093,47.45,-69.7833,ST BRUNO KAMOURASKA,0.983810143940274,300.0614013671875
725,1265,299.15,3.1107959662171765,21.723803549587608,46.1014,-64.7903,MONCTON,1.0083304078240183,298.7567138671875
725,1267,297.15,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,1.0017684879078177,298.7032165527344
725,1286,299.15,3.1446545758381275,22.638977523080182,45.7667,-63.5667,MIDDLEBORO,1.0083430769257502,298.7529602050781
726,488,297.15,3.188285817900065,-12.663697670536099,49.0956,-116.529,CRESTON WPCC,1.0104338560891999,296.1415710449219
726,489,298.15,3.179127075032331,-12.65283507632622,49.0894,-116.5095,CRESTON,1.013812960191593,296.1477966308594
726,545,297.65,3.1666581548371817,-10.173226964583069,49.6318,-112.8,LETHBRIDGE A,0.9995351814560886,299.8743591308594
726,664,298.15,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,0.9927836882387477,302.42083740234375
726,678,299.15,3.1828402961635955,-4.251731975115476,50.5,-103.68299999999999,INDIAN HEAD PFRA,0.9964534710085787,302.3176574707031
726,713,299.15,3.157757887547335,-2.711981015898477,50.5833,-101.26700000000001,BINSCARTH,0.9951014017169166,302.7284240722656
726,732,295.15,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,0.9798175391783492,303.339599609375
726,1171,297.15,3.175729098648031,17.567423098047176,47.6667,-70.4167,NOTRE DAME DES MONTS,1.0010230316139,298.9256591796875
726,1242,299.15,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,1.0045238587113203,299.8888244628906
726,1284,299.15,3.1895469156001117,22.55128252462423,45.8433,-63.6553,PUGWASH,1.0081650177064414,298.80572509765625
726,1292,298.15,3.16364085105387,22.885859882115625,45.6833,-63.2333,TATAMAGOUCHE,1.0053547234512543,298.63934326171875
727,524,296.15,3.192949668766475,-11.082654513889809,49.4672,-114.177,BEAVER MINES,1.007696897372651,295.94659423828125
727,527,295.15,3.2193131888389495,-10.95927082271472,49.519666666666666,-114.00066666666667,PINCHER CREEK A,1.003054279674932,296.31243896484375
727,545,297.15,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.9978777675278464,299.86785888671875
727,679,296.15,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,0.9865995550335214,302.27508544921875
727,781,297.15,3.2007662956617806,0.2748711630557643,50.7,-96.5667,VICTORIA BEACH (AUT),0.9819932946686248,304.71844482421875
727,829,296.15,3.191779796551675,2.4023624021833774,50.6333,-93.2167,EAR FALLS,0.9836016650224297,303.1963806152344
727,1068,296.15,3.226693631149858,12.995496691892777,49.05,-76.9667,LEBEL SUR QUEVILLON,0.9930905196768441,300.29937744140625
727,1175,297.15,3.23535563304697,17.73710919906378,47.6667,-70.15,LA MALBAIE,0.9998400898125477,299.2793273925781
728,620,298.15,3.239737027524128,-6.847848201400332,50.2667,-107.73299999999999,SWIFT CURRENT CDA,0.9951364325505709,301.7058410644531
728,621,296.15,3.2683382675249013,-6.811573228356857,50.3,-107.68299999999999,SWIFT CURRENT A,0.9883787455426128,301.73095703125
728,674,298.15,3.2660356220445608,-4.436114995928013,50.5667,-103.98299999999999,QU'APPELLE 1,0.9933611768332594,302.2450256347656
728,738,298.15,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,0.9879638664672517,303.8962097167969
728,1189,297.15,3.2607061037378267,18.350351370101194,47.4833,-69.2833,ST ELEUTHERE,0.9970197643661062,300.12591552734375
728,1193,292.15,3.272071498817136,18.52654239884909,47.4333,-69.0333,RIVIERE BLEUE,0.9804868563426645,300.0513916015625
729,576,299.15,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,0.9993895927272077,301.4294738769531
729,644,300.15,3.303185646865397,-5.766623266154118,50.4667,-106.06700000000001,PARKBEG,0.9998195429295552,302.3070373535156
729,1142,297.15,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,0.9984061284970013,299.70916748046875
729,1213,298.15,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,1.0015551689031745,299.77227783203125
730,524,295.15,3.3436410785303474,-11.07419534393788,49.6161,-114.215,CONNELLY CREEK,1.0046492704813665,295.8420104980469
730,590,298.15,3.356437054558129,-8.169887026018502,50.1833,-109.8,GOLDEN PRAIRIE,0.9948867623194101,301.78155517578125
730,654,299.15,3.337228887993305,-5.324288278331806,50.55,-105.383,BUFFALO POUND LAKE,0.9965590989726685,302.2856140136719
730,668,297.15,3.3568203245059554,-4.693936961270538,50.6333,-104.4,ZEHNER,0.9899819470027932,302.259521484375
730,1255,298.15,3.348968471420379,21.264290538497672,46.5,-65.2667,HARCOURT,1.0020350225626535,299.62872314453125
730,1311,298.15,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,1.0083621439410635,297.7486572265625
730,1326,294.15,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,0.9980931367764396,296.7763671875
731,471,299.15,3.395819087785036,-13.437045612651836,49.1,-117.75,WARFIELD,1.0133966353262505,297.2631530761719
731,521,293.15,3.392853431562612,-11.240696431515284,49.6275,-114.48200000000001,CROWSNEST,0.9989086577111636,295.5259704589844
731,540,296.15,3.3928929926086964,-10.364921532744418,49.8144,-113.161,MONARCH,0.9969500727780972,299.1368103027344
732,460,299.15,3.449463864850556,-13.909759469242152,49.0262,-118.46600000000001,GRAND FORKS,1.0116385497711158,297.7797546386719
732,519,294.15,3.4130634905909547,-11.303295820292044,49.6333,-114.583,COLEMAN,1.0034469765622225,295.19293212890625
732,700,297.15,3.4274527367636076,-3.2992868677279126,50.8167,-102.21700000000001,ATWATER,0.9892699919096902,302.47705078125
732,750,299.15,3.429143610814428,-1.1051624067779984,50.9167,-98.75,VOGAR,0.9895055976645402,304.4403991699219
732,773,298.15,3.433328186669455,-0.0525920979644637,50.9333,-97.0833,ARBORG,0.9858584134253606,304.54522705078125
732,1047,297.15,3.417587898129606,12.048192644970198,49.4667,-78.3,JOUTEL,0.995681022655263,300.5294494628906
732,1240,299.15,3.4175135208490293,20.60287773956269,46.8167,-66.1167,MCGRAW BROOK,1.0049524594956634,299.76092529296875
732,1263,298.65,3.420739109984532,21.608073170802484,46.4318,-64.76740000000001,BUCTOUCHE CDA,1.0042606239689031,299.466064453125
733,456,298.15,3.482428806849257,-14.10936690232043,49.0037,-118.772,MIDWAY,1.0081083765356882,297.8236083984375
733,502,296.15,3.4682737172080658,-12.076659230937375,49.5092,-115.76100000000001,CRANBROOK CITY,1.0111450332111347,294.9373779296875
733,556,296.15,3.4919469342595337,-9.668283227416524,50.05,-112.133,VAUXHALL CDA CS,0.9913474376322624,300.827392578125
733,707,294.15,3.4903975193143655,-2.978402000497234,50.9,-101.71700000000001,LANGENBURG,0.9791241547903592,302.52593994140625
733,768,297.15,3.484183858647711,-0.29435164781651685,50.9833,-97.4667,BROAD VALLEY,0.9826044078200499,304.5289306640625
733,989,297.15,3.4715962322549268,9.475870472936206,50.0667,-82.1667,SMOKY FALLS,0.9913260429264861,301.8497009277344
733,1178,296.15,3.471889413478817,17.855303395265043,47.85,-69.8667,ST SIMEON,0.9947300707654636,299.8044128417969
733,1195,296.15,3.483153829805875,18.616475250018723,47.6,-68.8,NOTRE DAME DU LAC,0.9942302226823548,299.95513916015625
733,1198,295.15,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,0.9912760462397214,299.83319091796875
734,586,299.15,3.510858827697302,-8.329719633721433,50.3092,-110.086,SCHULER,0.9976046138711746,301.96881103515625
734,678,298.15,3.5361326828081547,-4.2745335379287175,50.85,-103.76700000000001,LIPTON,0.9943183521837095,301.9540710449219
734,793,299.15,3.5401506876544375,0.8190498276713648,51.0333,-95.7,BISSETT,0.9898850440573606,304.3236999511719
734,1222,297.15,3.5409585779014408,19.792402985620257,47.2333,-67.15,NICTAU,0.9999715256803271,299.239990234375
734,1263,299.15,3.5125281854438635,21.606688849567945,46.5167,-64.7167,BUCTOUCHE,1.0053702649266911,299.6363525390625
735,474,299.15,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,1.01665543301717,296.310302734375
735,502,298.15,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,1.0192695905931912,294.5623779296875
735,515,294.15,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,1.0057468199709332,294.5179138183594
735,620,299.15,3.57573762417401,-6.844124417848686,50.6,-107.8,STEWART VALLEY,0.9982424050116011,301.77587890625
735,671,298.15,3.56461980626041,-4.589525900353018,50.85,-104.26700000000001,CUPAR,0.9941460370244549,302.00640869140625
735,699,298.15,3.5792392233834045,-3.3206714789392904,50.9667,-102.26700000000001,SALTCOATS,0.9928937010972065,302.3873291015625
735,1139,298.15,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,1.0009484617101716,299.9539794921875
736,446,300.15,3.631855361494509,-14.525037632565711,49.0319,-119.443,OSOYOOS WEST,1.0179471462676637,296.9235534667969
736,499,297.15,3.6182607534469056,-12.17419575157562,49.6316,-115.962,KIMBERLEY PCC,1.0167681419802457,294.2966613769531
736,500,296.15,3.622822715353144,-12.169723060108955,49.6371,-115.95700000000001,MARYSVILLE,1.013249323172444,294.3248596191406
736,557,297.15,3.6206018168190783,-9.63575639477059,50.1825,-112.12200000000001,VAUXHALL NORTH,0.9947016488727397,300.8253479003906
736,570,300.15,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,1.0022468507711435,301.57489013671875
736,820,297.15,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,0.9875500733895479,303.00384521484375
736,1147,299.15,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,1.005431808492572,299.6180114746094
736,1259,299.15,3.6098271073172277,21.452579182734077,46.6667,-64.8667,REXTON,1.004573439475162,299.8740234375
736,1281,295.15,3.596716576564006,22.42466033201312,46.2667,-63.5833,ALBANY,0.9941790686213146,298.9576721191406
737,533,297.15,3.6668932258558855,-10.669080915876853,50.0189,-113.711,CLARESHOLM WATERWORKS,1.006061661461256,297.4285583496094
737,534,295.15,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.9983959528401879,297.6949768066406
737,725,298.15,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,0.9909540225395743,302.9792175292969
737,731,299.15,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,0.9928328541525018,303.4201354980469
737,1136,299.15,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,1.0044324793644461,299.9161071777344
737,1158,297.15,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,1.0007181736988242,299.0167236328125
737,1184,295.15,3.6760248375221,18.12667970804226,47.95,-69.3833,ST ARSENE,0.9899831648841186,300.2247619628906
737,1256,299.15,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,1.0040184143316844,300.039794921875
737,1285,297.15,3.652028386449833,22.589602696749118,46.25,-63.3333,ELMWOOD,1.0013568105384265,298.8260192871094
737,1318,297.15,3.676886749261778,24.075014131224947,45.65,-61.3833,PORT HAWKESBURY A,1.0060582549920465,297.4295654296875
738,480,296.15,3.6986872256867462,-13.054626387464916,49.4914,-117.305,NELSON CS,1.0109475405962345,294.9949951171875
738,768,298.15,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,0.9863896956220323,304.3811950683594
738,1188,295.15,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,0.9900806858337016,300.1951904296875
738,1276,295.15,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,0.9926745901563467,299.4107666015625
738,1288,297.15,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,1.001687742184694,298.727294921875
738,1297,297.15,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,1.0026537572273935,298.4394836425781
739,383,290.15,3.7623786139938704,-17.326055028011574,48.3,-123.53299999999999,RACE ROCKS LIGHTSTATION,0.9876451508232488,295.83746337890625
739,468,298.15,3.752921020704988,-13.542665484533513,49.4167,-118.05,DEER PARK,1.0140678311579223,296.0733642578125
739,505,296.15,3.737967306684414,-11.924005969830123,49.8073,-115.631,WASA,1.014636126094603,293.9225769042969
739,606,300.15,3.764843611521291,-7.447614010539214,50.7,-108.78299999999999,ABBEY,1.0005993359047787,302.0714416503906
739,628,299.15,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,0.997670856968692,301.9487609863281
739,642,299.15,3.7342872115062344,-5.864321118810744,50.8833,-106.3,TUGASKE,0.9974531045183807,302.0146789550781
739,713,296.15,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,0.9865038422644095,302.3044128417969
739,1154,298.15,3.741989062421506,16.805250555170705,48.45,-71.2167,SHIPSHAW,1.0035104073140844,299.1882019042969
739,1167,297.15,3.729922529194133,17.384790007504154,48.25,-70.4,RIVIERE ETERNITE,1.0002288892535298,299.1629943847656
739,1223,298.15,3.765611682770055,19.86140863927724,47.4167,-66.9333,MOUNT CARLETON,1.0029608340720548,299.3521423339844
739,1248,299.15,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,1.0035805085137788,300.17071533203125
739,1287,298.15,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,1.004948053725797,298.76019287109375
740,383,293.15,3.801170263662011,-17.31669566203045,48.3397,-123.539,WILLIAM HEAD,0.9978568876920055,295.83746337890625
740,446,301.15,3.7918317088633993,-14.547557757226489,49.178999999999995,-119.545,OLIVER STP,1.023225396852709,296.37603759765625
740,475,298.15,3.801842492264693,-13.257987075684577,49.5386,-117.648,PASSMORE,1.016725622417269,295.2994079589844
740,688,296.15,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,0.987740373500333,301.92596435546875
740,700,295.15,3.810561618350116,-3.2835129698857455,51.2,-102.23299999999999,TONKIN,0.9833594738794421,302.24700927734375
740,1178,292.15,3.791934459363496,17.858931482521506,48.15,-69.7,TADOUSSAC,0.9807047999635612,299.9847106933594
740,1194,295.15,3.7720843136516287,18.580343919237365,47.8833,-68.7,SQUATECK,0.9903392243993336,300.1168212890625
740,1268,296.15,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,0.9957699336632871,299.4913330078125
740,1283,297.15,3.7921882654199424,22.51366509642318,46.4089,-63.3503,NEW GLASGOW,1.0011362768205008,298.891845703125
741,387,296.15,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,1.008029110326917,295.84906005859375
741,532,295.15,3.85105874325573,-10.741917600772846,50.1833,-113.883,STAVELY AAFC,1.0013064011196418,296.8296813964844
741,1133,297.15,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,0.9979092502943635,299.8583984375
741,1152,297.15,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,0.9999539853044529,299.2452392578125
741,1164,297.15,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,1.000891114863149,298.9650573730469
741,1175,295.15,3.8485009752727692,17.720254790013467,48.25,-69.8667,SACRE COEUR,0.9915371275405167,299.7542419433594
741,1280,297.15,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,0.9993075624530328,299.4388122558594
742,380,292.15,3.8731095045639248,-17.440320329245736,48.3667,-123.75,VICTORIA MARINE,0.995003234453316,295.6738586425781
742,385,292.15,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,0.9942834323681081,295.8879089355469
742,387,294.15,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,1.0010284589904577,295.9061279296875
742,442,299.15,3.8732294932584246,-14.711891970017005,49.2103,-119.821,KEREMEOS 2,1.020006712438212,295.3367614746094
742,630,293.15,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,0.9774977336589843,301.9991149902344
742,697,296.15,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,0.9869265726369817,302.1749267578125
742,1148,292.15,3.8838480572300575,16.547270133173278,48.6667,-71.5167,ST LEON DE LABRECQUE,0.9823900709685576,299.4700927734375
742,1215,297.15,3.879052579206724,19.51319866942893,47.65,-67.35,KEDGWICK,0.9995512359014498,299.3658142089844
