ilocy,ilocx,Tmin (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals
709,717,243.14999999999998,2.398079809265068,-2.5488583429224527,49.8333,-100.95,VIRDEN,0.9960638769602533,243.3252716064453
709,731,242.14999999999998,2.4036333940360897,-1.9241254340494038,49.8667,-99.9833,BRANDON CDA,0.9914284090729066,243.45755004882812
709,740,242.14999999999998,2.4288455569653005,-1.5193890618839296,49.9058,-99.3574,CARBERRY CS,0.9901158654480314,243.78028869628906
709,756,243.64999999999998,2.4082970065400016,-0.822175238613512,49.90155,-98.27539999999999,PORTAGE SOUTHPORT A,0.9993392287356508,243.0264892578125
709,771,242.14999999999998,2.4169418023078975,-0.155543523396879,49.9167,-97.24135,WINNIPEG A CS,0.9964513746502445,242.23031616210938
709,836,242.14999999999998,2.408289044403697,2.742262906325916,49.8333,-92.75,DRYDEN A,0.9958662686220234,242.3726348876953
709,1139,247.14999999999998,2.416900417711517,16.134563842521807,47.4,-72.7833,LA TUQUE,1.0008584422453082,246.14334106445312
709,1236,251.14999999999998,2.4159697674047114,20.425584720825874,45.9544,-66.8986,MACTAQUAC PROV PARK,0.9928637987950105,252.14109802246094
709,1242,252.14999999999998,2.4355673986902304,20.695842322706284,45.8721,-66.5279,FREDERICTON A,0.9949103147413071,252.62432861328125
709,1243,250.14999999999998,2.415558099465363,20.74994682985211,45.8333,-66.4667,OROMOCTO,0.9867362753784304,252.69668579101562
710,689,241.14999999999998,2.476150763593188,-3.783965964958236,49.8333,-102.867,HANDSWORTH,0.9871635573621523,243.49961853027344
710,732,241.14999999999998,2.4461289022730366,-1.9022360052764455,49.91,-99.9519,BRANDON A,0.987286426891519,243.4693145751953
710,1062,242.14999999999998,2.4527194206904652,12.728400141464762,48.3667,-77.65,BARRAUTE,0.9905591758782402,243.6711883544922
710,1169,248.14999999999998,2.4663266066280873,17.454610658846974,47.0333,-70.9167,STE ANNE DE BEAUPRE,1.002624063052607,246.7040557861328
710,1174,250.14999999999998,2.4775887360087,17.69149433444093,46.9667,-70.5833,MONTMAGNY,1.0093075041129564,247.0456085205078
710,1225,249.14999999999998,2.4503054913706883,19.923144460296516,46.1703,-67.5536,WOODSTOCK,0.9886284069153974,251.20480346679688
710,1240,251.14999999999998,2.4538374466501836,20.62178160144984,45.9167,-66.6167,FREDERICTON CDA,0.9918684080735481,252.39413452148438
710,1248,252.14999999999998,2.4523914808738034,20.97348209091824,45.7833,-66.15,GAGETOWN 2,0.993401670364543,253.0079803466797
710,1299,255.14999999999998,2.464534456384161,23.20076633026193,44.9167,-63.2333,LOWER MEAGHERS GRANT,0.9875043323010709,257.547119140625
711,559,245.14999999999998,2.5265028875468567,-9.538431741080254,49.1267,-111.654,MASINASIN,0.9829715436821878,248.59425354003906
711,763,242.14999999999998,2.5160958184100637,-0.5191396988927048,50.0134,-97.8071,MARQUETTE,0.99450950455038,242.7032928466797
711,1049,241.14999999999998,2.498364362147083,12.14743197083642,48.55,-78.4833,MANNEVILLE,0.9865692538412909,243.64630126953125
712,599,245.14999999999998,2.537436513099903,-7.770754446701081,49.4378,-108.98899999999999,EASTEND CYPRESS (AUT),0.9893160407166339,247.00001525878906
712,644,243.14999999999998,2.56447352271798,-5.7812821487659996,49.73125,-105.9565,ASSINIBOIA,0.9867352709120276,245.62567138671875
712,670,244.14999999999998,2.5308055853026388,-4.632149798689609,49.8167,-104.18299999999999,YELLOW GRASS,0.9966682861193663,244.17782592773438
712,782,240.14999999999998,2.534476547966111,0.3428936572918165,50.0333,-96.4667,BEAUSEJOUR 2,0.9880712763968947,242.26710510253906
712,1054,242.14999999999998,2.5693781490772243,12.368776262825914,48.5667,-78.1333,AMOS,0.9910031938823729,243.56201171875
712,1229,249.14999999999998,2.543272234514257,20.125117322318697,46.1833,-67.2333,MAPLETON,0.9879529869290326,251.3765411376953
712,1238,250.14999999999998,2.5516354407498194,20.50751112763191,46.05,-66.7167,ROYAL ROAD,0.9890665113083512,252.10133361816406
712,1258,252.14999999999998,2.5551516497549285,21.39703724448969,45.7167,-65.5333,SUSSEX,0.9907376164248017,253.6883087158203
712,1355,264.15,2.558199415687226,25.705259485464225,43.9322,-60.0094,SABLE ISLAND,1.0105908428875447,260.54058837890625
713,553,247.14999999999998,2.5820012344151984,-9.791876818087163,49.1333,-112.05,MILK RIVER,0.9912368163980598,248.53257751464844
713,1177,248.14999999999998,2.592920434280473,17.819878310600807,47.0333,-70.35,LAMARTINE,1.0000590916209982,247.33680725097656
713,1244,250.14999999999998,2.5880834006331126,20.757678859211282,45.9903,-66.3633,ACADIA FOREST EXP ST,0.9873832333002455,252.53111267089844
713,1264,251.14999999999998,2.612766678734319,21.66351545348529,45.6667,-65.15,WOLFE LAKE CS,0.9847455260374162,254.21975708007812
713,1268,254.14999999999998,2.605983214039064,21.81846865676879,45.6,-64.95,ALMA,0.9952994068754911,254.52854919433594
713,1278,255.14999999999998,2.5929897681063143,22.295057999272316,45.4,-64.3333,PARRSBORO,0.9962295557638051,255.2914581298828
714,533,247.14999999999998,2.6247434806866274,-10.670716836211362,48.9997,-113.376,CARWAY,0.9986574800922055,246.68582153320312
714,624,246.14999999999998,2.65724539890561,-6.645855250272714,49.7167,-107.3,ANEROID,0.9957734547056869,246.39927673339844
714,722,242.14999999999998,2.6545108371310495,-2.331970639315499,50.1,-100.633,OAKNER,0.9923953505869091,243.2203369140625
714,772,242.14999999999998,2.616814766031618,-0.107003867454187,50.1167,-97.1667,STONY MOUNTAIN,0.9969944370912927,242.09837341308594
714,1009,240.14999999999998,2.635152432203594,10.394038056827705,49.0667,-81.0333,COCHRANE,0.9848180778955788,243.06739807128906
714,1186,248.14999999999998,2.659356556594008,18.206800425724534,46.9667,-69.7833,ST PAMPHILE,0.9964016053610271,248.2447052001953
714,1299,255.14999999999998,2.640022632473893,23.22509884639864,45.0667,-63.1,MIDDLE MUSQUODOBOIT,0.9901530929365611,256.858154296875
715,737,244.14999999999998,2.677185304459422,-1.6461626722303258,50.15,-99.5667,NEEPAWA MURRAY 6 SOUTHWEST,0.9995701583745568,243.4689483642578
715,745,242.14999999999998,2.7000726518314337,-1.2926387503021448,50.1833,-99.0167,GLADSTONE SOUTH,0.9919810628081825,243.32191467285156
715,754,244.14999999999998,2.69047932872118,-0.8860081616431726,50.1826,-98.3822,DELTA MARSH CS,1.0024414062878104,242.77159118652344
715,776,242.14999999999998,2.667271777948411,0.08458005588984939,50.1672,-96.8681,SELKIRK,0.9973351972024219,242.01565551757812
715,788,241.64999999999998,2.682532987171596,0.601651839374645,50.1789,-96.0615,PINAWA WNRE,0.993150270396038,242.53363037109375
715,921,240.14999999999998,2.703334463357099,6.489334819136607,49.7828,-86.9306,GERALDTON A,0.9863963452381393,242.67848205566406
715,1163,245.14999999999998,2.6832756820036425,17.21270812915398,47.3167,-71.15,FORET MONTMORENCY,0.9918928037682297,246.3583526611328
715,1183,247.14999999999998,2.703352660024468,18.08230500135852,47.05,-69.9333,STE PERPETUE,0.9935538313972819,247.95298767089844
715,1252,252.14999999999998,2.664054980218771,21.13762929121664,45.9167,-65.8167,COLES ISLAND,0.9934138325631294,253.0048828125
716,536,248.14999999999998,2.7356797825074115,-10.557344241186216,49.1317,-113.242,CARDSTON,1.00083335840367,247.1454620361328
716,701,243.14999999999998,2.7385247186657162,-3.2382989077168,50.1333,-102.05,WAPELLA PIPESTONE,0.9955137605397029,243.45973205566406
716,707,242.14999999999998,2.7231770710861136,-2.9929964009400494,50.1333,-101.667,MOOSOMIN,0.9918838421318926,243.34576416015625
716,739,242.14999999999998,2.7417748980488845,-1.5799271982076977,50.2167,-99.4667,NEEPAWA WATER,0.9914893081811251,243.44259643554688
716,848,241.14999999999998,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,0.9929981559713794,242.06887817382812
716,1309,254.14999999999998,2.745014568619623,23.65676532780182,44.9833,-62.4833,MALAY FALLS,0.9734701304731852,260.23614501953125
717,526,247.14999999999998,2.748913296689618,-11.007181290188687,49.05,-113.917,CAMERON FALLS,1.002421925276068,245.75942993164062
717,592,246.14999999999998,2.791091450100094,-8.07580326635713,49.6406,-109.514,CYPRESS HILLS PARK,0.9937964500184634,246.8894500732422
717,988,240.14999999999998,2.7844182733983796,9.431461031270734,49.4,-82.4333,KAPUSKASING CDA,0.9855572304284117,242.88510131835938
717,1051,240.14999999999998,2.7724424149031415,12.216949590249524,48.8,-78.2833,LAC BERRY,0.9838271275986128,243.31222534179688
717,1220,248.14999999999998,2.7603843215106942,19.71869245113389,46.5333,-67.6667,BEECHWOOD,0.989002942866672,250.101806640625
718,528,247.14999999999998,2.812988203747359,-10.92062877066302,49.1311,-113.809,WATERTON PARK GATE,1.0007631506715347,246.16677856445312
718,536,246.14999999999998,2.8090390132346363,-10.571265786085739,49.2006,-113.286,CARDSTON,0.9922324409785753,247.2786102294922
718,593,244.14999999999998,2.811998922205028,-8.04155769934886,49.6667,-109.46700000000001,CYPRESS HILLS,0.9858029429840419,246.86911010742188
718,692,244.14999999999998,2.835407016195248,-3.6706294372449566,50.2,-102.73299999999999,KIPLING,1.0004356654170519,243.25831604003906
718,987,241.14999999999998,2.7939506024780143,9.406987093709729,49.4139,-82.4675,KAPUSKASING A,0.9900678739088543,242.7853240966797
718,1037,241.14999999999998,2.8212802951991085,11.630130895993576,48.9833,-79.1333,VAL ST GILLES,0.9895164972155048,242.9206085205078
718,1172,254.14999999999998,2.81187889797727,17.587087362385383,47.3167,-70.5667,PETITE RIV ST FRANCOIS,1.0268108003643035,246.71742248535156
718,1179,247.14999999999998,2.7991512958382723,17.903660294818017,47.2,-70.1333,ST DAMASE DES AULNAIES,0.9963714738241084,247.25180053710938
718,1263,252.14999999999998,2.819593204849754,21.63900572176269,45.8667,-65.0667,PARKINDALE,0.9907066302455153,253.6962432861328
718,1299,254.14999999999998,2.8057614051937527,23.227533862191482,45.2167,-63.0,UPPER STEWIACKE,0.986641677661916,256.76202392578125
719,563,247.14999999999998,2.845578190733637,-9.33997972296452,49.477,-111.446,FOREMOST,0.9920618174259458,248.32589721679688
719,1291,254.14999999999998,2.867827166907126,22.87781030563295,45.4167,-63.4167,DEBERT,0.9894202841565669,256.04095458984375
719,1294,254.14999999999998,2.865301707549471,22.994531657643748,45.3667,-63.2667,TRURO,0.9885102366511713,256.27667236328125
720,752,242.14999999999998,2.909865111521207,-0.9892112152755341,50.4,-98.55,LANGRUTH,0.9933840800042771,242.97825622558594
720,1172,252.14999999999998,2.9211748252048553,17.5968608830553,47.4167,-70.5,BAIE ST PAUL,1.0186457122552897,246.73794555664062
720,1174,253.14999999999998,2.9157195105543443,17.682560835788625,47.3833,-70.3833,ILE AUX COUDRES,1.0223560889189425,246.8174591064453
720,1218,248.14999999999998,2.915060025357727,19.622613419942642,46.7122,-67.7156,AROOSTOOK,0.9906249264651203,249.6923065185547
720,1220,248.14999999999998,2.890364405631569,19.72881367190746,46.6508,-67.5845,BON ACCORD,0.9902104789001096,249.79681396484375
720,1227,248.14999999999998,2.901267852480248,20.033252850710543,46.55,-67.1667,JUNIPER,0.9880344194883799,250.3469696044922
720,1284,252.14999999999998,2.901489114887511,22.54289332329727,45.5833,-63.8333,JACKSON,0.9837777408503194,255.48306274414062
721,699,242.14999999999998,2.9639579026062517,-3.362546462664063,50.35,-102.26700000000001,WHITEWOOD,0.9924444134166064,243.20831298828125
721,725,242.14999999999998,2.947457268907272,-2.1693572616836576,50.4,-100.4,STRATHCLAIR,0.9928838290933736,243.10067749023438
721,1179,249.14999999999998,2.9632011627512,17.917497467271644,47.35,-70.0333,LA POCATIERE CDA,1.00533814287988,247.02952575683594
721,1276,253.14999999999998,2.952510648604285,22.20214615660833,45.7667,-64.25,NAPPAN CDA,0.9903866436732607,254.78466796875
722,530,247.14999999999998,2.9802006825695404,-10.800527380979144,49.32,-113.684,WATERTON DAM,0.9997663456764021,246.41221618652344
722,639,244.14999999999998,2.9947906157047606,-5.996687382672818,50.1333,-106.367,CODERRE,0.9922899158567394,245.25523376464844
722,646,244.14999999999998,3.0081405607043217,-5.6824517915707995,50.1833,-105.883,COURVAL,0.9940988079626659,244.8089599609375
722,694,241.14999999999998,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,0.9888518813095818,243.08387756347656
722,723,242.14999999999998,3.008132497519388,-2.2962437089641146,50.4549,-100.603,SHOAL LAKE CS,0.9931325509852642,243.039794921875
722,760,244.14999999999998,3.003904372048266,-0.6603151832297092,50.4995,-98.0367,OAKPOINT MARINE,1.0020948047159366,242.85556030273438
722,1265,251.14999999999998,2.9876359604991496,21.69359495122803,46.0,-64.9,TURTLE CREEK,0.9868758878699301,253.6709747314453
722,1273,253.14999999999998,2.99186183107382,22.08356301670653,45.85,-64.3833,SACKVILLE,0.9917366710864621,254.43783569335938
723,594,245.14999999999998,3.044682502865987,-8.003292419347964,49.9025,-109.46600000000001,MAPLE CREEK,0.9900905030373708,246.8068084716797
723,709,242.14999999999998,3.051557182938815,-2.898497165228421,50.4667,-101.55,ROCANVILLE,0.992973890676446,243.07862854003906
723,730,242.14999999999998,3.039374012059399,-1.9740473741181737,50.5,-100.1,SANDY LAKE,0.9916976645587784,243.39144897460938
723,1170,251.14999999999998,3.051697850970607,17.51547824792845,47.5667,-70.55,ST URBAIN,1.0153414666470384,246.55918884277344
723,1175,248.14999999999998,3.055709015235914,17.728991502773084,47.5,-70.25,LES EBOULEMENTS,1.0018746398621838,246.8885955810547
724,564,244.14999999999998,3.098854685759743,-9.295091002394907,49.7342,-111.45,BOW ISLAND,0.9803188747207962,248.25013732910156
724,684,241.14999999999998,3.095145878156031,-4.003195614311606,50.4333,-103.28299999999999,WOLSELEY,0.9904171397031034,242.69970703125
724,1002,240.14999999999998,3.095391560413416,10.066378797363441,49.5833,-81.3833,ISLAND FALLS,0.9866214095387823,242.6231231689453
725,489,258.15,3.1151840128259987,-12.6342381251342,49.032,-116.458,LISTER,1.0437390331158805,246.53599548339844
725,594,245.14999999999998,3.1410386313108254,-7.988365624920761,50.0,-109.46700000000001,MAPLE CREEK NORTH,0.9902368217615591,246.7703399658203
725,604,245.14999999999998,3.1239268157126836,-7.556638000229103,50.05,-108.8,TOMPKINS,0.9909393248413115,246.59539794921875
725,651,242.64999999999998,3.132757897675771,-5.455457025132438,50.332499999999996,-105.55250000000001,MOOSE JAW A,0.9902236508045642,244.25706481933594
725,774,241.48333333333332,3.1333041657657645,-0.01765941888999184,50.6333,-97.0278,GIMLI,0.9947485967056449,241.9769287109375
725,775,244.14999999999998,3.1311012949986092,0.011307615739156248,50.6311,-96.9822,GIMLI HARBOUR CS,1.0058820188217767,241.94119262695312
725,1172,246.14999999999998,3.116497432622844,17.600139590724563,47.6,-70.4,ST HILARION,0.9944427089853926,246.72900390625
725,1182,250.14999999999998,3.1142769282717855,18.043416843892093,47.45,-69.7833,ST BRUNO KAMOURASKA,1.00888557678213,247.14892578125
725,1265,252.14999999999998,3.1107959662171765,21.723803549587608,46.1014,-64.7903,MONCTON,0.9910335724841635,253.612548828125
725,1267,252.14999999999998,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,0.9902989254747439,253.80068969726562
725,1286,253.14999999999998,3.1446545758381275,22.638977523080182,45.7667,-63.5667,MIDDLEBORO,0.9864074164489974,255.81248474121094
726,488,258.15,3.188285817900065,-12.663697670536099,49.0956,-116.529,CRESTON WPCC,1.0444343968980565,246.37185668945312
726,489,260.65,3.179127075032331,-12.65283507632622,49.0894,-116.5095,CRESTON,1.0546485501696814,246.34860229492188
726,545,246.14999999999998,3.1666581548371817,-10.173226964583069,49.6318,-112.8,LETHBRIDGE A,0.987866375015283,248.3715057373047
726,664,241.14999999999998,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,0.9882290097811496,243.23709106445312
726,678,242.14999999999998,3.1828402961635955,-4.251731975115476,50.5,-103.68299999999999,INDIAN HEAD PFRA,0.9945358282502079,242.69686889648438
726,713,241.14999999999998,3.157757887547335,-2.711981015898477,50.5833,-101.26700000000001,BINSCARTH,0.9894474474035185,242.93756103515625
726,732,241.14999999999998,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,0.9875391293859894,243.40701293945312
726,1171,246.14999999999998,3.175729098648031,17.567423098047176,47.6667,-70.4167,NOTRE DAME DES MONTS,0.9950218901337291,246.58538818359375
726,1242,250.14999999999998,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,0.9907931431762653,251.66200256347656
726,1284,254.14999999999998,3.1895469156001117,22.55128252462423,45.8433,-63.6553,PUGWASH,0.9908340911903017,255.6756134033203
726,1292,253.14999999999998,3.16364085105387,22.885859882115625,45.6833,-63.2333,TATAMAGOUCHE,0.9838023387636169,256.4898681640625
727,524,246.14999999999998,3.192949668766475,-11.082654513889809,49.4672,-114.177,BEAVER MINES,1.0000452545146115,245.3467559814453
727,527,245.81666666666663,3.2193131888389495,-10.95927082271472,49.519666666666666,-114.00066666666667,PINCHER CREEK A,0.997406953775519,245.66261291503906
727,545,247.14999999999998,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.9920093346296427,248.3390350341797
727,679,241.14999999999998,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,0.9905765106410499,242.66065979003906
727,781,243.14999999999998,3.2007662956617806,0.2748711630557643,50.7,-96.5667,VICTORIA BEACH (AUT),1.0018068172233427,241.93038940429688
727,829,244.14999999999998,3.191779796551675,2.4023624021833774,50.6333,-93.2167,EAR FALLS,1.0075225618628518,241.5472412109375
727,1068,242.14999999999998,3.226693631149858,12.995496691892777,49.05,-76.9667,LEBEL SUR QUEVILLON,0.993018709413405,243.06765747070312
727,1175,251.14999999999998,3.23535563304697,17.73710919906378,47.6667,-70.15,LA MALBAIE,1.0143419710339359,246.80213928222656
728,620,244.14999999999998,3.239737027524128,-6.847848201400332,50.2667,-107.73299999999999,SWIFT CURRENT CDA,0.9905024810000252,245.69781494140625
728,621,242.14999999999998,3.2683382675249013,-6.811573228356857,50.3,-107.68299999999999,SWIFT CURRENT A,0.9825452342733912,245.6586456298828
728,674,242.14999999999998,3.2660356220445608,-4.436114995928013,50.5667,-103.98299999999999,QU'APPELLE 1,0.9952284981574507,242.5279541015625
728,738,244.14999999999998,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,1.0001495889216345,243.32789611816406
728,1189,246.14999999999998,3.2607061037378267,18.350351370101194,47.4833,-69.2833,ST ELEUTHERE,0.9908570973069868,247.62184143066406
728,1193,249.14999999999998,3.272071498817136,18.52654239884909,47.4333,-69.0333,RIVIERE BLEUE,1.0020800403605807,247.83270263671875
729,576,244.14999999999998,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,0.9843342427060782,247.23745727539062
729,644,241.14999999999998,3.303185646865397,-5.766623266154118,50.4667,-106.06700000000001,PARKBEG,0.983444731547518,244.42039489746094
729,1142,242.14999999999998,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,0.9851702155530146,245.00408935546875
729,1213,248.14999999999998,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,0.9944489506145585,248.73214721679688
730,524,246.14999999999998,3.3436410785303474,-11.07419534393788,49.6161,-114.215,CONNELLY CREEK,0.9998448383882728,245.39593505859375
730,590,242.14999999999998,3.356437054558129,-8.169887026018502,50.1833,-109.8,GOLDEN PRAIRIE,0.9782948628625884,246.7259521484375
730,654,242.14999999999998,3.337228887993305,-5.324288278331806,50.55,-105.383,BUFFALO POUND LAKE,0.9905763582699603,243.66696166992188
730,668,241.14999999999998,3.3568203245059554,-4.693936961270538,50.6333,-104.4,ZEHNER,0.9905280524640585,242.6725311279297
730,1255,250.14999999999998,3.348968471420379,21.264290538497672,46.5,-65.2667,HARCOURT,0.9871880012790213,252.5810546875
730,1311,255.14999999999998,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,0.9826228323283991,258.8265686035156
730,1326,258.15,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,0.988157341229314,260.4031066894531
731,471,260.15,3.395819087785036,-13.437045612651836,49.1,-117.75,WARFIELD,1.0422034049041984,248.8120880126953
731,521,247.14999999999998,3.392853431562612,-11.240696431515284,49.6275,-114.48200000000001,CROWSNEST,1.0047048619685528,245.2010040283203
731,540,244.14999999999998,3.3928929926086964,-10.364921532744418,49.8144,-113.161,MONARCH,0.9817523412352281,247.88766479492188
732,460,254.14999999999998,3.449463864850556,-13.909759469242152,49.0262,-118.46600000000001,GRAND FORKS,1.0154256845616858,249.48365783691406
732,519,246.14999999999998,3.4130634905909547,-11.303295820292044,49.6333,-114.583,COLEMAN,1.0014800470887186,244.99525451660156
732,700,242.14999999999998,3.4274527367636076,-3.2992868677279126,50.8167,-102.21700000000001,ATWATER,0.9960742108548917,242.32203674316406
732,750,243.14999999999998,3.429143610814428,-1.1051624067779984,50.9167,-98.75,VOGAR,0.9983278460279434,242.77346801757812
732,773,241.14999999999998,3.433328186669455,-0.0525920979644637,50.9333,-97.0833,ARBORG,0.9949706333187062,241.5889892578125
732,1047,240.14999999999998,3.417587898129606,12.048192644970198,49.4667,-78.3,JOUTEL,0.9873074092648018,242.4545440673828
732,1240,248.14999999999998,3.4175135208490293,20.60287773956269,46.8167,-66.1167,MCGRAW BROOK,0.9851815089452488,251.07192993164062
732,1263,252.14999999999998,3.420739109984532,21.608073170802484,46.4318,-64.76740000000001,BUCTOUCHE CDA,0.9915421473552767,253.4824676513672
733,456,254.14999999999998,3.482428806849257,-14.10936690232043,49.0037,-118.772,MIDWAY,1.01570976988523,249.41387939453125
733,502,252.14999999999998,3.4682737172080658,-12.076659230937375,49.5092,-115.76100000000001,CRANBROOK CITY,1.0269788633408277,244.73585510253906
733,556,244.14999999999998,3.4919469342595337,-9.668283227416524,50.05,-112.133,VAUXHALL CDA CS,0.9815968138624741,247.92694091796875
733,707,241.14999999999998,3.4903975193143655,-2.978402000497234,50.9,-101.71700000000001,LANGENBURG,0.9917288186798346,242.3787078857422
733,768,241.14999999999998,3.484183858647711,-0.29435164781651685,50.9833,-97.4667,BROAD VALLEY,0.9935598123924071,241.93203735351562
733,989,240.14999999999998,3.4715962322549268,9.475870472936206,50.0667,-82.1667,SMOKY FALLS,0.9887978712884505,242.08908081054688
733,1178,249.14999999999998,3.471889413478817,17.855303395265043,47.85,-69.8667,ST SIMEON,1.0065898729438971,246.7223358154297
733,1195,249.14999999999998,3.483153829805875,18.616475250018723,47.6,-68.8,NOTRE DAME DU LAC,1.002989043651226,247.60809326171875
733,1198,249.14999999999998,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,1.002413808732289,247.75018310546875
734,586,243.14999999999998,3.510858827697302,-8.329719633721433,50.3092,-110.086,SCHULER,0.9817914645666472,246.86251831054688
734,678,240.14999999999998,3.5361326828081547,-4.2745335379287175,50.85,-103.76700000000001,LIPTON,0.9885740556622706,242.14389038085938
734,793,240.14999999999998,3.5401506876544375,0.8190498276713648,51.0333,-95.7,BISSETT,0.9893342695467298,241.95782470703125
734,1222,247.14999999999998,3.5409585779014408,19.792402985620257,47.2333,-67.15,NICTAU,0.9900716708494081,248.82505798339844
734,1263,252.14999999999998,3.5125281854438635,21.606688849567945,46.5167,-64.7167,BUCTOUCHE,0.9913319129099382,253.53622436523438
735,474,260.15,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,1.045574913957371,248.00978088378906
735,502,251.14999999999998,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,1.0238714353504514,244.5050811767578
735,515,248.14999999999998,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,1.0114750974002873,244.5452423095703
735,620,243.14999999999998,3.57573762417401,-6.844124417848686,50.6,-107.8,STEWART VALLEY,0.9881336203439851,245.278076171875
735,671,241.14999999999998,3.56461980626041,-4.589525900353018,50.85,-104.26700000000001,CUPAR,0.9924163770490068,242.21078491210938
735,699,241.14999999999998,3.5792392233834045,-3.3206714789392904,50.9667,-102.26700000000001,SALTCOATS,0.9929010828724752,242.09254455566406
735,1139,244.14999999999998,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.9941858096004749,244.78753662109375
736,446,259.15,3.631855361494509,-14.525037632565711,49.0319,-119.443,OSOYOOS WEST,1.044999416764637,247.1925048828125
736,499,252.14999999999998,3.6182607534469056,-12.17419575157562,49.6316,-115.962,KIMBERLEY PCC,1.026363774927036,244.8825225830078
736,500,252.14999999999998,3.622822715353144,-12.169723060108955,49.6371,-115.95700000000001,MARYSVILLE,1.0270818980591183,244.7113037109375
736,557,246.14999999999998,3.6206018168190783,-9.63575639477059,50.1825,-112.12200000000001,VAUXHALL NORTH,0.9903985202803834,247.7364959716797
736,570,243.14999999999998,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,0.979343345614866,247.4796142578125
736,820,241.14999999999998,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,0.9966170606943933,241.18988037109375
736,1147,243.14999999999998,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,0.9904993017089563,244.6922607421875
736,1259,252.14999999999998,3.6098271073172277,21.452579182734077,46.6667,-64.8667,REXTON,0.9930899284768683,253.08740234375
736,1281,253.14999999999998,3.596716576564006,22.42466033201312,46.2667,-63.5833,ALBANY,0.9877162271575859,255.4735107421875
737,533,246.14999999999998,3.6668932258558855,-10.669080915876853,50.0189,-113.711,CLARESHOLM WATERWORKS,0.9938907397851492,246.86602783203125
737,534,245.14999999999998,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.9889823963264385,247.08334350585938
737,725,241.14999999999998,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,0.9893558516346365,242.96005249023438
737,731,242.14999999999998,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,0.9936789296105815,242.90615844726562
737,1136,242.14999999999998,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,0.9872906976254394,244.47787475585938
737,1158,245.14999999999998,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.9972783017003359,245.02796936035156
737,1184,251.14999999999998,3.6760248375221,18.12667970804226,47.95,-69.3833,ST ARSENE,1.0137501204805037,246.94622802734375
737,1256,254.14999999999998,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,1.0023168578283839,252.7465362548828
737,1285,253.14999999999998,3.652028386449833,22.589602696749118,46.25,-63.3333,ELMWOOD,0.9858218598235422,255.9644317626953
737,1318,255.14999999999998,3.676886749261778,24.075014131224947,45.65,-61.3833,PORT HAWKESBURY A,0.9780466294694459,260.03759765625
738,480,263.15,3.6986872256867462,-13.054626387464916,49.4914,-117.305,NELSON CS,1.0665840445498875,245.92825317382812
738,768,240.14999999999998,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,0.9893456872710465,241.9550323486328
738,1188,248.14999999999998,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,1.000795605181082,247.15478515625
738,1276,253.14999999999998,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,0.9924051450223943,254.26644897460938
738,1288,253.14999999999998,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,0.9844058900734317,256.3326110839844
738,1297,255.14999999999998,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,0.9879819743501485,257.422607421875
